"","subsector","species","month","international_waters","tons"
"1856","artisanal","RAYA ESPINOSA","MAR",0,NA
"1857","artisanal","RAYA ESPINOSA","MAY",0,9
"1858","artisanal","RAYA ESPINOSA","NOV",0,NA
"1859","artisanal","RAYA ESPINOSA","OCT",0,NA
"1860","artisanal","RAYA ESPINOSA","SEP",0,NA
"1861","artisanal","RAYA VOLANTIN","ABR",0,277
"1862","artisanal","RAYA VOLANTIN","AGO",0,1
"1863","artisanal","RAYA VOLANTIN","DIC",0,3
"1864","artisanal","RAYA VOLANTIN","ENE",0,2
"1865","artisanal","RAYA VOLANTIN","FEB",0,4
"1866","artisanal","RAYA VOLANTIN","JUL",0,1
"1867","artisanal","RAYA VOLANTIN","JUN",0,17
"1868","artisanal","RAYA VOLANTIN","MAR",0,2
"1869","artisanal","RAYA VOLANTIN","MAY",0,11
"1870","artisanal","RAYA VOLANTIN","NOV",0,5.5
"1871","artisanal","RAYA VOLANTIN","OCT",0,3.5
"1872","artisanal","RAYA VOLANTIN","SEP",0,1
"1873","artisanal","REINETA","ABR",0,2148.5
"1874","artisanal","REINETA","AGO",0,1635.25
"1875","artisanal","REINETA","DIC",0,2793.75
"1876","artisanal","REINETA","ENE",0,3701.75
"1877","artisanal","REINETA","FEB",0,4595.75
"1878","artisanal","REINETA","JUL",0,1003.25
"1879","artisanal","REINETA","JUN",0,994
"1880","artisanal","REINETA","MAR",0,3747.75
"1881","artisanal","REINETA","MAY",0,978
"1882","artisanal","REINETA","NOV",0,2239.25
"1883","artisanal","REINETA","OCT",0,2331.25
"1884","artisanal","REINETA","SEP",0,1395.25
"1885","artisanal","REMOREMO","ABR",0,NA
"1886","artisanal","REMOREMO","AGO",0,NA
"1887","artisanal","REMOREMO","DIC",0,NA
"1888","artisanal","REMOREMO","ENE",0,NA
"1889","artisanal","REMOREMO","FEB",0,NA
"1890","artisanal","REMOREMO","JUL",0,NA
"1891","artisanal","REMOREMO","JUN",0,NA
"1892","artisanal","REMOREMO","MAR",0,NA
"1893","artisanal","REMOREMO","MAY",0,NA
"1894","artisanal","REMOREMO","NOV",0,NA
"1895","artisanal","REMOREMO","OCT",0,1
"1896","artisanal","REMOREMO","SEP",0,NA
"1897","artisanal","ROBALO","ABR",0,27.5
"1898","artisanal","ROBALO","AGO",0,15.75
"1899","artisanal","ROBALO","DIC",0,21.75
"1900","artisanal","ROBALO","ENE",0,21
"1901","artisanal","ROBALO","FEB",0,20.75
"1902","artisanal","ROBALO","JUL",0,17.5
"1903","artisanal","ROBALO","JUN",0,22.75
"1904","artisanal","ROBALO","MAR",0,29
"1905","artisanal","ROBALO","MAY",0,31
"1906","artisanal","ROBALO","NOV",0,21
"1907","artisanal","ROBALO","OCT",0,20
"1908","artisanal","ROBALO","SEP",0,16.75
"1909","artisanal","ROCOCO","ABR",0,NA
"1910","artisanal","ROCOCO","AGO",0,NA
"1911","artisanal","ROCOCO","DIC",0,NA
"1912","artisanal","ROCOCO","ENE",0,NA
"1913","artisanal","ROCOCO","FEB",0,NA
"1914","artisanal","ROCOCO","JUL",0,NA
"1915","artisanal","ROCOCO","JUN",0,1
"1916","artisanal","ROCOCO","MAR",0,NA
"1917","artisanal","ROCOCO","MAY",0,1
"1918","artisanal","ROCOCO","NOV",0,NA
"1919","artisanal","ROCOCO","OCT",0,NA
"1920","artisanal","ROCOCO","SEP",0,NA
"1921","artisanal","ROLLIZO","ABR",0,2.66666666666667
"1922","artisanal","ROLLIZO","AGO",0,1.75
"1923","artisanal","ROLLIZO","DIC",0,3.33333333333333
"1924","artisanal","ROLLIZO","ENE",0,2.66666666666667
"1925","artisanal","ROLLIZO","FEB",0,1.75
"1926","artisanal","ROLLIZO","JUL",0,3
"1927","artisanal","ROLLIZO","JUN",0,2
"1928","artisanal","ROLLIZO","MAR",0,3.5
"1929","artisanal","ROLLIZO","MAY",0,2.25
"1930","artisanal","ROLLIZO","NOV",0,2.75
"1931","artisanal","ROLLIZO","OCT",0,2.25
"1932","artisanal","ROLLIZO","SEP",0,2
"1933","artisanal","RONCACHO","ABR",0,6.5
"1934","artisanal","RONCACHO","AGO",0,7
"1935","artisanal","RONCACHO","DIC",0,1.5
"1936","artisanal","RONCACHO","ENE",0,2
"1937","artisanal","RONCACHO","FEB",0,4.5
"1938","artisanal","RONCACHO","JUL",0,18.5
"1939","artisanal","RONCACHO","JUN",0,10.5
"1940","artisanal","RONCACHO","MAR",0,18.5
"1941","artisanal","RONCACHO","MAY",0,19.6666666666667
"1942","artisanal","RONCACHO","NOV",0,6.5
"1943","artisanal","RONCACHO","OCT",0,5.5
"1944","artisanal","RONCACHO","SEP",0,1.66666666666667
"1945","artisanal","SALMON REY","ABR",0,NA
"1946","artisanal","SALMON REY","AGO",0,NA
"1947","artisanal","SALMON REY","DIC",0,2
"1948","artisanal","SALMON REY","ENE",0,NA
"1949","artisanal","SALMON REY","FEB",0,NA
"1950","artisanal","SALMON REY","JUL",0,NA
"1951","artisanal","SALMON REY","JUN",0,NA
"1952","artisanal","SALMON REY","MAR",0,NA
"1953","artisanal","SALMON REY","MAY",0,NA
"1954","artisanal","SALMON REY","NOV",0,NA
"1955","artisanal","SALMON REY","OCT",0,NA
"1956","artisanal","SALMON REY","SEP",0,NA
"1957","artisanal","SARDINA AUSTRAL","ABR",0,1453.25
"1958","artisanal","SARDINA AUSTRAL","AGO",0,529.25
"1959","artisanal","SARDINA AUSTRAL","DIC",0,3971.5
"1960","artisanal","SARDINA AUSTRAL","ENE",0,3904.25
"1961","artisanal","SARDINA AUSTRAL","FEB",0,5181.75
"1962","artisanal","SARDINA AUSTRAL","JUL",0,1545.75
"1963","artisanal","SARDINA AUSTRAL","JUN",0,1664.5
"1964","artisanal","SARDINA AUSTRAL","MAR",0,4050.5
"1965","artisanal","SARDINA AUSTRAL","MAY",0,1367
"1966","artisanal","SARDINA AUSTRAL","NOV",0,1334.5
"1967","artisanal","SARDINA AUSTRAL","OCT",0,159.5
"1968","artisanal","SARDINA AUSTRAL","SEP",0,231
"1969","artisanal","SARDINA COMUN","ABR",0,64176.25
"1970","artisanal","SARDINA COMUN","AGO",0,901.75
"1971","artisanal","SARDINA COMUN","DIC",0,16177
"1972","artisanal","SARDINA COMUN","ENE",0,212.75
"1973","artisanal","SARDINA COMUN","FEB",0,15154.5
"1974","artisanal","SARDINA COMUN","JUL",0,16108.5
"1975","artisanal","SARDINA COMUN","JUN",0,15738.75
"1976","artisanal","SARDINA COMUN","MAR",0,106537.5
"1977","artisanal","SARDINA COMUN","MAY",0,38315.75
"1978","artisanal","SARDINA COMUN","NOV",0,47237.5
"1979","artisanal","SARDINA COMUN","OCT",0,15167.5
"1980","artisanal","SARDINA COMUN","SEP",0,89
"1981","artisanal","SARDINA ESPA<U+00D1>OLA","ABR",0,125.5
"1982","artisanal","SARDINA ESPA<U+00D1>OLA","AGO",0,8
"1983","artisanal","SARDINA ESPA<U+00D1>OLA","DIC",0,58.5
"1984","artisanal","SARDINA ESPA<U+00D1>OLA","ENE",0,5
"1985","artisanal","SARDINA ESPA<U+00D1>OLA","FEB",0,16
"1986","artisanal","SARDINA ESPA<U+00D1>OLA","JUL",0,26.5
"1987","artisanal","SARDINA ESPA<U+00D1>OLA","JUN",0,33
"1988","artisanal","SARDINA ESPA<U+00D1>OLA","MAR",0,33
"1989","artisanal","SARDINA ESPA<U+00D1>OLA","MAY",0,3
"1990","artisanal","SARDINA ESPA<U+00D1>OLA","NOV",0,110.5
"1991","artisanal","SARDINA ESPA<U+00D1>OLA","OCT",0,25.3333333333333
"1992","artisanal","SARDINA ESPA<U+00D1>OLA","SEP",0,26
"1993","artisanal","SARGO","ABR",0,1
"1994","artisanal","SARGO","AGO",0,1
"1995","artisanal","SARGO","DIC",0,3
"1996","artisanal","SARGO","ENE",0,1
"1997","artisanal","SARGO","FEB",0,1.5
"1998","artisanal","SARGO","JUL",0,NA
"1999","artisanal","SARGO","JUN",0,1.5
"2000","artisanal","SARGO","MAR",0,1.33333333333333
"2001","artisanal","SARGO","MAY",0,2
"2002","artisanal","SARGO","NOV",0,1
"2003","artisanal","SARGO","OCT",0,1.33333333333333
"2004","artisanal","SARGO","SEP",0,2
"2005","artisanal","SIERRA","ABR",0,419.75
"2006","artisanal","SIERRA","AGO",0,80
"2007","artisanal","SIERRA","DIC",0,238.5
"2008","artisanal","SIERRA","ENE",0,328.75
"2009","artisanal","SIERRA","FEB",0,292.5
"2010","artisanal","SIERRA","JUL",0,212
"2011","artisanal","SIERRA","JUN",0,459.5
"2012","artisanal","SIERRA","MAR",0,396.5
"2013","artisanal","SIERRA","MAY",0,538
"2014","artisanal","SIERRA","NOV",0,171.5
"2015","artisanal","SIERRA","OCT",0,123.25
"2016","artisanal","SIERRA","SEP",0,36.25
"2017","artisanal","TAQUILLA","ABR",0,88
"2018","artisanal","TAQUILLA","AGO",0,153.5
"2019","artisanal","TAQUILLA","DIC",0,66
"2020","artisanal","TAQUILLA","ENE",0,75.75
"2021","artisanal","TAQUILLA","FEB",0,66.5
"2022","artisanal","TAQUILLA","JUL",0,166.25
"2023","artisanal","TAQUILLA","JUN",0,133.25
"2024","artisanal","TAQUILLA","MAR",0,56.75
"2025","artisanal","TAQUILLA","MAY",0,152.75
"2026","artisanal","TAQUILLA","NOV",0,180.25
"2027","artisanal","TAQUILLA","OCT",0,171.75
"2028","artisanal","TAQUILLA","SEP",0,118.75
"2029","artisanal","TIBURON FUME, GRIS O GATA DE MAR","ABR",0,NA
"2030","artisanal","TIBURON FUME, GRIS O GATA DE MAR","AGO",0,NA
"2031","artisanal","TIBURON FUME, GRIS O GATA DE MAR","DIC",0,1
"2032","artisanal","TIBURON FUME, GRIS O GATA DE MAR","ENE",0,NA
"2033","artisanal","TIBURON FUME, GRIS O GATA DE MAR","FEB",0,NA
"2034","artisanal","TIBURON FUME, GRIS O GATA DE MAR","JUL",0,NA
"2035","artisanal","TIBURON FUME, GRIS O GATA DE MAR","JUN",0,NA
"2036","artisanal","TIBURON FUME, GRIS O GATA DE MAR","MAR",0,2
"2037","artisanal","TIBURON FUME, GRIS O GATA DE MAR","MAY",0,NA
"2038","artisanal","TIBURON FUME, GRIS O GATA DE MAR","NOV",0,1
"2039","artisanal","TIBURON FUME, GRIS O GATA DE MAR","OCT",0,1
"2040","artisanal","TIBURON FUME, GRIS O GATA DE MAR","SEP",0,NA
"2041","artisanal","TIBURON NARIGON GRIS","ABR",0,1.5
"2042","artisanal","TIBURON NARIGON GRIS","AGO",0,NA
"2043","artisanal","TIBURON NARIGON GRIS","DIC",0,NA
"2044","artisanal","TIBURON NARIGON GRIS","ENE",0,NA
"2045","artisanal","TIBURON NARIGON GRIS","FEB",0,NA
"2046","artisanal","TIBURON NARIGON GRIS","JUL",0,1
"2047","artisanal","TIBURON NARIGON GRIS","JUN",0,NA
"2048","artisanal","TIBURON NARIGON GRIS","MAR",0,NA
"2049","artisanal","TIBURON NARIGON GRIS","MAY",0,NA
"2050","artisanal","TIBURON NARIGON GRIS","NOV",0,NA
"2051","artisanal","TIBURON NARIGON GRIS","OCT",0,NA
"2052","artisanal","TIBURON NARIGON GRIS","SEP",0,NA
"2053","artisanal","TIBURON O MARRAJO DENTUDO","ABR",0,33
"2054","artisanal","TIBURON O MARRAJO DENTUDO","ABR",1,10
"2055","artisanal","TIBURON O MARRAJO DENTUDO","AGO",0,10.75
"2056","artisanal","TIBURON O MARRAJO DENTUDO","AGO",1,4
"2057","artisanal","TIBURON O MARRAJO DENTUDO","DIC",0,23.75
"2058","artisanal","TIBURON O MARRAJO DENTUDO","DIC",1,NA
"2059","artisanal","TIBURON O MARRAJO DENTUDO","ENE",0,34.75
"2060","artisanal","TIBURON O MARRAJO DENTUDO","ENE",1,NA
"2061","artisanal","TIBURON O MARRAJO DENTUDO","FEB",0,28.75
"2062","artisanal","TIBURON O MARRAJO DENTUDO","FEB",1,3
"2063","artisanal","TIBURON O MARRAJO DENTUDO","JUL",0,19.25
"2064","artisanal","TIBURON O MARRAJO DENTUDO","JUL",1,1
"2065","artisanal","TIBURON O MARRAJO DENTUDO","JUN",0,28
"2066","artisanal","TIBURON O MARRAJO DENTUDO","JUN",1,4
"2067","artisanal","TIBURON O MARRAJO DENTUDO","MAR",0,25.5
"2068","artisanal","TIBURON O MARRAJO DENTUDO","MAR",1,NA
"2069","artisanal","TIBURON O MARRAJO DENTUDO","MAY",0,36.5
"2070","artisanal","TIBURON O MARRAJO DENTUDO","MAY",1,5
"2071","artisanal","TIBURON O MARRAJO DENTUDO","NOV",0,18.75
"2072","artisanal","TIBURON O MARRAJO DENTUDO","NOV",1,1
"2073","artisanal","TIBURON O MARRAJO DENTUDO","OCT",0,10.25
"2074","artisanal","TIBURON O MARRAJO DENTUDO","OCT",1,2
"2075","artisanal","TIBURON O MARRAJO DENTUDO","SEP",0,10
"2076","artisanal","TIBURON O MARRAJO DENTUDO","SEP",1,2
"2077","artisanal","TIBURON SARDINERO","ABR",0,8.5
"2078","artisanal","TIBURON SARDINERO","ABR",1,NA
"2079","artisanal","TIBURON SARDINERO","AGO",0,14.25
"2080","artisanal","TIBURON SARDINERO","AGO",1,NA
"2081","artisanal","TIBURON SARDINERO","DIC",0,8
"2082","artisanal","TIBURON SARDINERO","DIC",1,NA
"2083","artisanal","TIBURON SARDINERO","ENE",0,1.5
"2084","artisanal","TIBURON SARDINERO","ENE",1,NA
"2085","artisanal","TIBURON SARDINERO","FEB",0,NA
"2086","artisanal","TIBURON SARDINERO","FEB",1,NA
"2087","artisanal","TIBURON SARDINERO","JUL",0,12
"2088","artisanal","TIBURON SARDINERO","JUL",1,NA
"2089","artisanal","TIBURON SARDINERO","JUN",0,19.5
"2090","artisanal","TIBURON SARDINERO","JUN",1,NA
"2091","artisanal","TIBURON SARDINERO","MAR",0,4
"2092","artisanal","TIBURON SARDINERO","MAR",1,NA
"2093","artisanal","TIBURON SARDINERO","MAY",0,16.5
"2094","artisanal","TIBURON SARDINERO","MAY",1,NA
"2095","artisanal","TIBURON SARDINERO","NOV",0,NA
"2096","artisanal","TIBURON SARDINERO","NOV",1,NA
"2097","artisanal","TIBURON SARDINERO","OCT",0,2.5
"2098","artisanal","TIBURON SARDINERO","OCT",1,NA
"2099","artisanal","TIBURON SARDINERO","SEP",0,8
"2100","artisanal","TIBURON SARDINERO","SEP",1,1.5
"2101","artisanal","TOLLO","ABR",0,3.33333333333333
"2102","artisanal","TOLLO","AGO",0,1.5
"2103","artisanal","TOLLO","DIC",0,2.5
"2104","artisanal","TOLLO","ENE",0,3.75
"2105","artisanal","TOLLO","FEB",0,1.5
"2106","artisanal","TOLLO","JUL",0,1.75
"2107","artisanal","TOLLO","JUN",0,2.75
"2108","artisanal","TOLLO","MAR",0,2.33333333333333
"2109","artisanal","TOLLO","MAY",0,2.66666666666667
"2110","artisanal","TOLLO","NOV",0,3.25
"2111","artisanal","TOLLO","OCT",0,1.5
"2112","artisanal","TOLLO","SEP",0,2
"2113","artisanal","TOLLO DE CACHOS","ABR",0,NA
"2114","artisanal","TOLLO DE CACHOS","AGO",0,NA
"2115","artisanal","TOLLO DE CACHOS","DIC",0,NA
"2116","artisanal","TOLLO DE CACHOS","ENE",0,1
"2117","artisanal","TOLLO DE CACHOS","FEB",0,NA
"2118","artisanal","TOLLO DE CACHOS","JUL",0,NA
"2119","artisanal","TOLLO DE CACHOS","JUN",0,NA
"2120","artisanal","TOLLO DE CACHOS","MAR",0,NA
"2121","artisanal","TOLLO DE CACHOS","MAY",0,NA
"2122","artisanal","TOLLO DE CACHOS","NOV",0,1
"2123","artisanal","TOLLO DE CACHOS","OCT",0,1
"2124","artisanal","TOLLO DE CACHOS","SEP",0,NA
"2125","artisanal","TOTAL ALGAS","ABR",1,0
"2126","artisanal","TOTAL ALGAS","AGO",1,0
"2127","artisanal","TOTAL ALGAS","DIC",1,0
"2128","artisanal","TOTAL ALGAS","ENE",1,0
"2129","artisanal","TOTAL ALGAS","FEB",1,0
"2130","artisanal","TOTAL ALGAS","JUL",1,0
"2131","artisanal","TOTAL ALGAS","JUN",1,0
"2132","artisanal","TOTAL ALGAS","MAR",1,0
"2133","artisanal","TOTAL ALGAS","MAY",1,0
"2134","artisanal","TOTAL ALGAS","NOV",1,0
"2135","artisanal","TOTAL ALGAS","OCT",1,0
"2136","artisanal","TOTAL ALGAS","SEP",1,0
"2137","artisanal","TUMBAO","ABR",0,20.75
"2138","artisanal","TUMBAO","AGO",0,28.75
"2139","artisanal","TUMBAO","DIC",0,76.75
"2140","artisanal","TUMBAO","ENE",0,34.25
"2141","artisanal","TUMBAO","FEB",0,32
"2142","artisanal","TUMBAO","JUL",0,21
"2143","artisanal","TUMBAO","JUN",0,16.5
"2144","artisanal","TUMBAO","MAR",0,40.75
"2145","artisanal","TUMBAO","MAY",0,23
"2146","artisanal","TUMBAO","NOV",0,84.25
"2147","artisanal","TUMBAO","OCT",0,84
"2148","artisanal","TUMBAO","SEP",0,47
"2149","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","ABR",0,40
"2150","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","AGO",0,4.25
"2151","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","DIC",0,102
"2152","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","ENE",0,126.25
"2153","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","FEB",0,113.75
"2154","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","JUL",0,5.25
"2155","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","JUN",0,8.75
"2156","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","MAR",0,84.75
"2157","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","MAY",0,14.25
"2158","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","NOV",0,25.25
"2159","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","OCT",0,6.5
"2160","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","SEP",0,3.25
"2161","artisanal","VIEJA O MULATA","ABR",0,1
"2162","artisanal","VIEJA O MULATA","AGO",0,1
"2163","artisanal","VIEJA O MULATA","DIC",0,1
"2164","artisanal","VIEJA O MULATA","ENE",0,1
"2165","artisanal","VIEJA O MULATA","FEB",0,1
"2166","artisanal","VIEJA O MULATA","JUL",0,1.5
"2167","artisanal","VIEJA O MULATA","JUN",0,1
"2168","artisanal","VIEJA O MULATA","MAR",0,1
"2169","artisanal","VIEJA O MULATA","MAY",0,1
"2170","artisanal","VIEJA O MULATA","NOV",0,1
"2171","artisanal","VIEJA O MULATA","OCT",0,5
"2172","artisanal","VIEJA O MULATA","SEP",0,1
"2173","fabric_vessel","BACALAO ANTARTICO","ABR",1,4
"2174","fabric_vessel","BACALAO ANTARTICO","AGO",1,NA
"2175","fabric_vessel","BACALAO ANTARTICO","DIC",1,NA
"2176","fabric_vessel","BACALAO ANTARTICO","ENE",1,NA
"2177","fabric_vessel","BACALAO ANTARTICO","FEB",1,174
"2178","fabric_vessel","BACALAO ANTARTICO","JUL",1,NA
"2179","fabric_vessel","BACALAO ANTARTICO","JUN",1,NA
"2180","fabric_vessel","BACALAO ANTARTICO","MAR",1,NA
"2181","fabric_vessel","BACALAO ANTARTICO","MAY",1,NA
"2182","fabric_vessel","BACALAO ANTARTICO","NOV",1,NA
"2183","fabric_vessel","BACALAO ANTARTICO","OCT",1,NA
"2184","fabric_vessel","BACALAO ANTARTICO","SEP",1,NA
"2185","fabric_vessel","BACALAO DE PROFUNDIDAD","ABR",0,234
"2186","fabric_vessel","BACALAO DE PROFUNDIDAD","ABR",1,218.333333333333
"2187","fabric_vessel","BACALAO DE PROFUNDIDAD","AGO",0,102.5
"2188","fabric_vessel","BACALAO DE PROFUNDIDAD","AGO",1,188.5
"2189","fabric_vessel","BACALAO DE PROFUNDIDAD","DIC",0,294.333333333333
"2190","fabric_vessel","BACALAO DE PROFUNDIDAD","DIC",1,160.333333333333
"2191","fabric_vessel","BACALAO DE PROFUNDIDAD","ENE",0,87
"2192","fabric_vessel","BACALAO DE PROFUNDIDAD","ENE",1,535
"2193","fabric_vessel","BACALAO DE PROFUNDIDAD","FEB",0,5.66666666666667
"2194","fabric_vessel","BACALAO DE PROFUNDIDAD","FEB",1,224.5
"2195","fabric_vessel","BACALAO DE PROFUNDIDAD","JUL",0,45.5
"2196","fabric_vessel","BACALAO DE PROFUNDIDAD","JUL",1,105.5
"2197","fabric_vessel","BACALAO DE PROFUNDIDAD","JUN",0,271.5
"2198","fabric_vessel","BACALAO DE PROFUNDIDAD","JUN",1,312
"2199","fabric_vessel","BACALAO DE PROFUNDIDAD","MAR",0,62
"2200","fabric_vessel","BACALAO DE PROFUNDIDAD","MAR",1,129.5
"2201","fabric_vessel","BACALAO DE PROFUNDIDAD","MAY",0,152.25
"2202","fabric_vessel","BACALAO DE PROFUNDIDAD","MAY",1,80.5
"2203","fabric_vessel","BACALAO DE PROFUNDIDAD","NOV",0,151.333333333333
"2204","fabric_vessel","BACALAO DE PROFUNDIDAD","NOV",1,245.25
"2205","fabric_vessel","BACALAO DE PROFUNDIDAD","OCT",0,130.333333333333
"2206","fabric_vessel","BACALAO DE PROFUNDIDAD","OCT",1,115
"2207","fabric_vessel","BACALAO DE PROFUNDIDAD","SEP",0,44
"2208","fabric_vessel","BACALAO DE PROFUNDIDAD","SEP",1,128.75
"2209","fabric_vessel","BROTULA","ABR",0,3
"2210","fabric_vessel","BROTULA","ABR",1,1
"2211","fabric_vessel","BROTULA","AGO",0,15.6666666666667
"2212","fabric_vessel","BROTULA","AGO",1,NA
"2213","fabric_vessel","BROTULA","DIC",0,135.666666666667
"2214","fabric_vessel","BROTULA","DIC",1,NA
"2215","fabric_vessel","BROTULA","ENE",0,NA
"2216","fabric_vessel","BROTULA","ENE",1,NA
"2217","fabric_vessel","BROTULA","FEB",0,1.5
"2218","fabric_vessel","BROTULA","FEB",1,1
"2219","fabric_vessel","BROTULA","JUL",0,25.75
"2220","fabric_vessel","BROTULA","JUL",1,NA
"2221","fabric_vessel","BROTULA","JUN",0,51.5
"2222","fabric_vessel","BROTULA","JUN",1,NA
"2223","fabric_vessel","BROTULA","MAR",0,3
"2224","fabric_vessel","BROTULA","MAR",1,NA
"2225","fabric_vessel","BROTULA","MAY",0,44.6666666666667
"2226","fabric_vessel","BROTULA","MAY",1,1
"2227","fabric_vessel","BROTULA","NOV",0,150.75
"2228","fabric_vessel","BROTULA","NOV",1,NA
"2229","fabric_vessel","BROTULA","OCT",0,134
"2230","fabric_vessel","BROTULA","OCT",1,NA
"2231","fabric_vessel","BROTULA","SEP",0,5
"2232","fabric_vessel","BROTULA","SEP",1,NA
"2233","fabric_vessel","CABALLA","ABR",1,8
"2234","fabric_vessel","CABALLA","AGO",1,NA
"2235","fabric_vessel","CABALLA","DIC",1,NA
"2236","fabric_vessel","CABALLA","ENE",1,NA
"2237","fabric_vessel","CABALLA","FEB",1,NA
"2238","fabric_vessel","CABALLA","JUL",1,25
"2239","fabric_vessel","CABALLA","JUN",1,NA
"2240","fabric_vessel","CABALLA","MAR",1,NA
"2241","fabric_vessel","CABALLA","MAY",1,NA
"2242","fabric_vessel","CABALLA","NOV",1,823
"2243","fabric_vessel","CABALLA","OCT",1,NA
"2244","fabric_vessel","CABALLA","SEP",1,385
"2245","fabric_vessel","CABRILLA COMUN","ABR",0,NA
"2246","fabric_vessel","CABRILLA COMUN","ABR",1,0
"2247","fabric_vessel","CABRILLA COMUN","AGO",0,40.5
"2248","fabric_vessel","CABRILLA COMUN","AGO",1,NA
"2249","fabric_vessel","CABRILLA COMUN","DIC",0,1
"2250","fabric_vessel","CABRILLA COMUN","DIC",1,NA
"2251","fabric_vessel","CABRILLA COMUN","ENE",0,NA
"2252","fabric_vessel","CABRILLA COMUN","ENE",1,NA
"2253","fabric_vessel","CABRILLA COMUN","FEB",0,NA
"2254","fabric_vessel","CABRILLA COMUN","FEB",1,2
"2255","fabric_vessel","CABRILLA COMUN","JUL",0,21.5
"2256","fabric_vessel","CABRILLA COMUN","JUL",1,NA
"2257","fabric_vessel","CABRILLA COMUN","JUN",0,85.5
"2258","fabric_vessel","CABRILLA COMUN","JUN",1,NA
"2259","fabric_vessel","CABRILLA COMUN","MAR",0,NA
"2260","fabric_vessel","CABRILLA COMUN","MAR",1,NA
"2261","fabric_vessel","CABRILLA COMUN","MAY",0,68
"2262","fabric_vessel","CABRILLA COMUN","MAY",1,NA
"2263","fabric_vessel","CABRILLA COMUN","NOV",0,11
"2264","fabric_vessel","CABRILLA COMUN","NOV",1,NA
"2265","fabric_vessel","CABRILLA COMUN","OCT",0,53.5
"2266","fabric_vessel","CABRILLA COMUN","OCT",1,NA
"2267","fabric_vessel","CABRILLA COMUN","SEP",0,51
"2268","fabric_vessel","CABRILLA COMUN","SEP",1,NA
"2269","fabric_vessel","CALAMAR","ABR",0,NA
"2270","fabric_vessel","CALAMAR","ABR",1,NA
"2271","fabric_vessel","CALAMAR","AGO",0,NA
"2272","fabric_vessel","CALAMAR","AGO",1,NA
"2273","fabric_vessel","CALAMAR","DIC",0,NA
"2274","fabric_vessel","CALAMAR","DIC",1,NA
"2275","fabric_vessel","CALAMAR","ENE",0,NA
"2276","fabric_vessel","CALAMAR","ENE",1,5
"2277","fabric_vessel","CALAMAR","FEB",0,NA
"2278","fabric_vessel","CALAMAR","FEB",1,NA
"2279","fabric_vessel","CALAMAR","JUL",0,4
"2280","fabric_vessel","CALAMAR","JUL",1,NA
"2281","fabric_vessel","CALAMAR","JUN",0,NA
"2282","fabric_vessel","CALAMAR","JUN",1,NA
"2283","fabric_vessel","CALAMAR","MAR",0,NA
"2284","fabric_vessel","CALAMAR","MAR",1,NA
"2285","fabric_vessel","CALAMAR","MAY",0,NA
"2286","fabric_vessel","CALAMAR","MAY",1,NA
"2287","fabric_vessel","CALAMAR","NOV",0,NA
"2288","fabric_vessel","CALAMAR","NOV",1,NA
"2289","fabric_vessel","CALAMAR","OCT",0,NA
"2290","fabric_vessel","CALAMAR","OCT",1,NA
"2291","fabric_vessel","CALAMAR","SEP",0,NA
"2292","fabric_vessel","CALAMAR","SEP",1,NA
"2293","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","ABR",1,296
"2294","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","AGO",1,NA
"2295","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","DIC",1,NA
"2296","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","ENE",1,NA
"2297","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","FEB",1,13
"2298","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","JUL",1,NA
"2299","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","JUN",1,NA
"2300","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","MAR",1,530
"2301","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","MAY",1,187
"2302","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","NOV",1,NA
"2303","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","OCT",1,NA
"2304","fabric_vessel","CALAMAR ILLEX O POTA DEL ATLANTICO","SEP",1,NA
"2305","fabric_vessel","CHANCHARRO","ABR",0,2.66666666666667
"2306","fabric_vessel","CHANCHARRO","AGO",0,74
"2307","fabric_vessel","CHANCHARRO","DIC",0,9
"2308","fabric_vessel","CHANCHARRO","ENE",0,NA
"2309","fabric_vessel","CHANCHARRO","FEB",0,3
"2310","fabric_vessel","CHANCHARRO","JUL",0,131
"2311","fabric_vessel","CHANCHARRO","JUN",0,102.5
