"species","region","tons","product","year"
"CHORITO","XII",0,"fresh",2015
"CHORO","XII",0,"fresh",2015
"CULENGUE","XII",0,"fresh",2015
"HUEPO O NAVAJA DE MAR","XII",87,"fresh",2015
"JIBIA O CALAMAR ROJO","XII",0,"fresh",2015
"LAPA BONETE","XII",0,"fresh",2015
"LAPA NEGRA","XII",0,"fresh",2015
"LAPA REINA","XII",0,"fresh",2015
"LOCO","XII",0,"fresh",2015
"MACHA","XII",0,"fresh",2015
"NAVAJUELA","XII",0,"fresh",2015
"OSTION DEL NORTE","XII",0,"fresh",2015
"OSTION DEL SUR","XII",4,"fresh",2015
"OSTRA CHILENA","XII",0,"fresh",2015
"PULPO DEL NORTE","XII",0,"fresh",2015
"PULPO DEL SUR","XII",0,"fresh",2015
"TUMBAO","XII",0,"fresh",2015
"CAMARON NAILON","XII",0,"fresh",2015
"CENTOLLA","XII",31,"fresh",2015
"CENTOLLON","XII",37,"fresh",2015
"JAIBA MARMOLA","XII",0,"fresh",2015
"JAIBA PELUDA O PACHONA","XII",0,"fresh",2015
"LANGOSTINO AMARILLO","XII",0,"fresh",2015
"ERIZO","XII",293,"fresh",2015
"PIURE","XII",0,"fresh",2015
"COCHAYUYO","RM",0,"fresh",2015
"ALBACORA O PEZ ESPADA / IVI HEHEU","RM",417,"fresh",2015
"ANCHOVETA","RM",0,"fresh",2015
"AZULEJO","RM",0,"fresh",2015
"BACALAO DE PROFUNDIDAD","RM",0,"fresh",2015
"CABALLA","RM",0,"fresh",2015
"COJINOBA MOTEADA","RM",0,"fresh",2015
"CONGRIO COLORADO","RM",1,"fresh",2015
"CONGRIO DORADO","RM",12,"fresh",2015
"CONGRIO NEGRO","RM",2,"fresh",2015
"CORVINA","RM",19,"fresh",2015
"JUREL","RM",0,"fresh",2015
"LENGUADO DE OJOS GRANDES","RM",0,"fresh",2015
"MERLUZA COMUN","RM",97,"fresh",2015
"MERLUZA DE COLA","RM",0,"fresh",2015
"MERLUZA DEL SUR O AUSTRAL","RM",58,"fresh",2015
"PEJEGALLO","RM",14,"fresh",2015
"PEJERREY DE MAR","RM",0,"fresh",2015
"REINETA","RM",439,"fresh",2015
"ROBALO","RM",4,"fresh",2015
"SALMON DEL ATLANTICO","RM",0,"fresh",2015
"SALMON PLATEADO O COHO","RM",0,"fresh",2015
"SIERRA","RM",0,"fresh",2015
"TIBURON O MARRAJO DENTUDO","RM",0,"fresh",2015
"TOLLO","RM",3,"fresh",2015
"TRUCHA ARCOIRIS","RM",0,"fresh",2015
"ABALON JAPONES","RM",0,"fresh",2015
"ABALON ROJO","RM",0,"fresh",2015
"ALMEJA","RM",0,"fresh",2015
"CARACOL LOCATE","RM",0,"fresh",2015
"CARACOL PICUYO","RM",0,"fresh",2015
"CHOLGA","RM",0,"fresh",2015
"CHORITO","RM",0,"fresh",2015
"CHORO","RM",0,"fresh",2015
"CULENGUE","RM",0,"fresh",2015
"HUEPO O NAVAJA DE MAR","RM",0,"fresh",2015
"JIBIA O CALAMAR ROJO","RM",1,"fresh",2015
"LAPA BONETE","RM",0,"fresh",2015
"LAPA NEGRA","RM",0,"fresh",2015
"LAPA REINA","RM",0,"fresh",2015
"LOCO","RM",0,"fresh",2015
"MACHA","RM",0,"fresh",2015
"NAVAJUELA","RM",0,"fresh",2015
"OSTION DEL NORTE","RM",0,"fresh",2015
"OSTION DEL SUR","RM",0,"fresh",2015
"OSTRA CHILENA","RM",0,"fresh",2015
"PULPO DEL NORTE","RM",0,"fresh",2015
"PULPO DEL SUR","RM",0,"fresh",2015
"TUMBAO","RM",0,"fresh",2015
"CAMARON NAILON","RM",0,"fresh",2015
"CENTOLLA","RM",0,"fresh",2015
"CENTOLLON","RM",0,"fresh",2015
"JAIBA MARMOLA","RM",0,"fresh",2015
"JAIBA PELUDA O PACHONA","RM",0,"fresh",2015
"LANGOSTINO AMARILLO","RM",0,"fresh",2015
"ERIZO","RM",0,"fresh",2015
"PIURE","RM",0,"fresh",2015
"ALBACORA O PEZ ESPADA / IVI HEHEU","XV",0,"fresh",2016
"ANCHOVETA","XV",0,"fresh",2016
"AZULEJO","XV",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","XV",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XV",0,"fresh",2016
"BLANQUILLO","XV",0,"fresh",2016
"BONITO","XV",0,"fresh",2016
"CABALLA","XV",0,"fresh",2016
"CHANCHARRO","XV",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","XV",0,"fresh",2016
"COJINOBA MOTEADA","XV",0,"fresh",2016
"CONGRIO COLORADO","XV",0,"fresh",2016
"CONGRIO DORADO","XV",0,"fresh",2016
"CONGRIO NEGRO","XV",0,"fresh",2016
"CORVINA","XV",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","XV",0,"fresh",2016
"HUAIQUIL O CORVINILLA","XV",0,"fresh",2016
"JUREL","XV",0,"fresh",2016
"LENGUADO DE OJOS GRANDES","XV",0,"fresh",2016
"MERLUZA COMUN","XV",0,"fresh",2016
"MERLUZA DE COLA","XV",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","XV",0,"fresh",2016
"PEJEGALLO","XV",0,"fresh",2016
"PEJERREY DE MAR","XV",0,"fresh",2016
"RAYA VOLANTIN","XV",0,"fresh",2016
"REINETA","XV",0,"fresh",2016
"ROBALO","XV",0,"fresh",2016
"SALMON DEL ATLANTICO","XV",0,"fresh",2016
"SALMON PLATEADO O COHO","XV",0,"fresh",2016
"SARDINA COMUN","XV",0,"fresh",2016
"SIERRA","XV",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","XV",0,"fresh",2016
"TOLLO","XV",0,"fresh",2016
"TRUCHA ARCOIRIS","XV",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XV",0,"fresh",2016
"ABALON JAPONES","XV",0,"fresh",2016
"ABALON ROJO","XV",0,"fresh",2016
"ALMEJA","XV",0,"fresh",2016
"CARACOL LOCATE","XV",0,"fresh",2016
"CARACOL TRUMULCO","XV",0,"fresh",2016
"CHOLGA","XV",0,"fresh",2016
"CHORITO","XV",0,"fresh",2016
"CHORO","XV",0,"fresh",2016
"CULENGUE","XV",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","XV",0,"fresh",2016
"JIBIA O CALAMAR ROJO","XV",0,"fresh",2016
"LAPA NEGRA","XV",0,"fresh",2016
"LAPA PICTA","XV",0,"fresh",2016
"LAPA REINA","XV",0,"fresh",2016
"LAPA ROSADA","XV",0,"fresh",2016
"LOCO","XV",0,"fresh",2016
"MACHA","XV",0,"fresh",2016
"NAVAJUELA","XV",0,"fresh",2016
"OSTION DEL NORTE","XV",0,"fresh",2016
"OSTION DEL SUR","XV",0,"fresh",2016
"OSTRA CHILENA","XV",0,"fresh",2016
"OSTRA DEL PACIFICO","XV",0,"fresh",2016
"PULPO DEL NORTE","XV",0,"fresh",2016
"PULPO DEL SUR","XV",0,"fresh",2016
"TAQUILLA","XV",0,"fresh",2016
"CAMARON NAILON","XV",0,"fresh",2016
"CENTOLLA","XV",0,"fresh",2016
"JAIBA LIMON","XV",0,"fresh",2016
"JAIBA MARMOLA","XV",0,"fresh",2016
"JAIBA PELUDA O PACHONA","XV",0,"fresh",2016
"JAIBA REMADORA","XV",0,"fresh",2016
"LANGOSTINO AMARILLO","XV",0,"fresh",2016
"LANGOSTINO COLORADO","XV",0,"fresh",2016
"PICOROCO","XV",0,"fresh",2016
"ERIZO","XV",0,"fresh",2016
"PEPINO DE MAR","XV",0,"fresh",2016
"PIURE","XV",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","I",87,"fresh",2016
"ANCHOVETA","I",18,"fresh",2016
"AZULEJO","I",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","I",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","I",0,"fresh",2016
"BLANQUILLO","I",0,"fresh",2016
"BONITO","I",18,"fresh",2016
"CABALLA","I",15,"fresh",2016
"CHANCHARRO","I",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","I",0,"fresh",2016
"COJINOBA MOTEADA","I",0,"fresh",2016
"CONGRIO COLORADO","I",0,"fresh",2016
"CONGRIO DORADO","I",0,"fresh",2016
"CONGRIO NEGRO","I",0,"fresh",2016
"CORVINA","I",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","I",0,"fresh",2016
"HUAIQUIL O CORVINILLA","I",0,"fresh",2016
"JUREL","I",89,"fresh",2016
"LENGUADO DE OJOS GRANDES","I",0,"fresh",2016
"MERLUZA COMUN","I",0,"fresh",2016
"MERLUZA DE COLA","I",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","I",0,"fresh",2016
"PEJEGALLO","I",0,"fresh",2016
"PEJERREY DE MAR","I",0,"fresh",2016
"RAYA VOLANTIN","I",0,"fresh",2016
"REINETA","I",0,"fresh",2016
"ROBALO","I",0,"fresh",2016
"SALMON DEL ATLANTICO","I",0,"fresh",2016
"SALMON PLATEADO O COHO","I",0,"fresh",2016
"SARDINA COMUN","I",0,"fresh",2016
"SIERRA","I",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","I",0,"fresh",2016
"TOLLO","I",0,"fresh",2016
"TRUCHA ARCOIRIS","I",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","I",0,"fresh",2016
"ABALON JAPONES","I",0,"fresh",2016
"ABALON ROJO","I",0,"fresh",2016
"ALMEJA","I",0,"fresh",2016
"CARACOL LOCATE","I",1,"fresh",2016
"CARACOL TRUMULCO","I",0,"fresh",2016
"CHOLGA","I",0,"fresh",2016
"CHORITO","I",0,"fresh",2016
"CHORO","I",0,"fresh",2016
"CULENGUE","I",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","I",0,"fresh",2016
"JIBIA O CALAMAR ROJO","I",0,"fresh",2016
"LAPA NEGRA","I",0,"fresh",2016
"LAPA PICTA","I",0,"fresh",2016
"LAPA REINA","I",0,"fresh",2016
"LAPA ROSADA","I",0,"fresh",2016
"LOCO","I",0,"fresh",2016
"MACHA","I",0,"fresh",2016
"NAVAJUELA","I",0,"fresh",2016
"OSTION DEL NORTE","I",0,"fresh",2016
"OSTION DEL SUR","I",0,"fresh",2016
"OSTRA CHILENA","I",0,"fresh",2016
"OSTRA DEL PACIFICO","I",0,"fresh",2016
"PULPO DEL NORTE","I",0,"fresh",2016
"PULPO DEL SUR","I",0,"fresh",2016
"TAQUILLA","I",0,"fresh",2016
"CAMARON NAILON","I",0,"fresh",2016
"CENTOLLA","I",0,"fresh",2016
"JAIBA LIMON","I",0,"fresh",2016
"JAIBA MARMOLA","I",0,"fresh",2016
"JAIBA PELUDA O PACHONA","I",0,"fresh",2016
"JAIBA REMADORA","I",0,"fresh",2016
"LANGOSTINO AMARILLO","I",0,"fresh",2016
"LANGOSTINO COLORADO","I",0,"fresh",2016
"PICOROCO","I",0,"fresh",2016
"ERIZO","I",32,"fresh",2016
"PEPINO DE MAR","I",0,"fresh",2016
"PIURE","I",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","II",0,"fresh",2016
"ANCHOVETA","II",0,"fresh",2016
"AZULEJO","II",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","II",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","II",0,"fresh",2016
"BLANQUILLO","II",0,"fresh",2016
"BONITO","II",0,"fresh",2016
"CABALLA","II",0,"fresh",2016
"CHANCHARRO","II",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","II",0,"fresh",2016
"COJINOBA MOTEADA","II",0,"fresh",2016
"CONGRIO COLORADO","II",0,"fresh",2016
"CONGRIO DORADO","II",0,"fresh",2016
"CONGRIO NEGRO","II",0,"fresh",2016
"CORVINA","II",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","II",0,"fresh",2016
"HUAIQUIL O CORVINILLA","II",0,"fresh",2016
"JUREL","II",0,"fresh",2016
"LENGUADO DE OJOS GRANDES","II",0,"fresh",2016
"MERLUZA COMUN","II",0,"fresh",2016
"MERLUZA DE COLA","II",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","II",0,"fresh",2016
"PEJEGALLO","II",0,"fresh",2016
"PEJERREY DE MAR","II",0,"fresh",2016
"RAYA VOLANTIN","II",0,"fresh",2016
"REINETA","II",0,"fresh",2016
"ROBALO","II",0,"fresh",2016
"SALMON DEL ATLANTICO","II",0,"fresh",2016
"SALMON PLATEADO O COHO","II",0,"fresh",2016
"SARDINA COMUN","II",0,"fresh",2016
"SIERRA","II",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","II",0,"fresh",2016
"TOLLO","II",0,"fresh",2016
"TRUCHA ARCOIRIS","II",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","II",0,"fresh",2016
"ABALON JAPONES","II",0,"fresh",2016
"ABALON ROJO","II",0,"fresh",2016
"ALMEJA","II",0,"fresh",2016
"CARACOL LOCATE","II",0,"fresh",2016
"CARACOL TRUMULCO","II",0,"fresh",2016
"CHOLGA","II",0,"fresh",2016
"CHORITO","II",0,"fresh",2016
"CHORO","II",0,"fresh",2016
"CULENGUE","II",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","II",0,"fresh",2016
"JIBIA O CALAMAR ROJO","II",0,"fresh",2016
"LAPA NEGRA","II",13,"fresh",2016
"LAPA PICTA","II",0,"fresh",2016
"LAPA REINA","II",0,"fresh",2016
"LAPA ROSADA","II",0,"fresh",2016
"LOCO","II",3,"fresh",2016
"MACHA","II",0,"fresh",2016
"NAVAJUELA","II",0,"fresh",2016
"OSTION DEL NORTE","II",0,"fresh",2016
"OSTION DEL SUR","II",0,"fresh",2016
"OSTRA CHILENA","II",0,"fresh",2016
"OSTRA DEL PACIFICO","II",0,"fresh",2016
"PULPO DEL NORTE","II",0,"fresh",2016
"PULPO DEL SUR","II",0,"fresh",2016
"TAQUILLA","II",0,"fresh",2016
"CAMARON NAILON","II",0,"fresh",2016
"CENTOLLA","II",0,"fresh",2016
"JAIBA LIMON","II",0,"fresh",2016
"JAIBA MARMOLA","II",0,"fresh",2016
"JAIBA PELUDA O PACHONA","II",0,"fresh",2016
"JAIBA REMADORA","II",0,"fresh",2016
"LANGOSTINO AMARILLO","II",0,"fresh",2016
"LANGOSTINO COLORADO","II",0,"fresh",2016
"PICOROCO","II",0,"fresh",2016
"ERIZO","II",0,"fresh",2016
"PEPINO DE MAR","II",0,"fresh",2016
"PIURE","II",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","III",90,"fresh",2016
"ANCHOVETA","III",0,"fresh",2016
"AZULEJO","III",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","III",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","III",0,"fresh",2016
"BLANQUILLO","III",0,"fresh",2016
"BONITO","III",0,"fresh",2016
"CABALLA","III",0,"fresh",2016
"CHANCHARRO","III",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","III",0,"fresh",2016
"COJINOBA MOTEADA","III",0,"fresh",2016
"CONGRIO COLORADO","III",0,"fresh",2016
"CONGRIO DORADO","III",0,"fresh",2016
"CONGRIO NEGRO","III",0,"fresh",2016
"CORVINA","III",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","III",21,"fresh",2016
"HUAIQUIL O CORVINILLA","III",0,"fresh",2016
"JUREL","III",0,"fresh",2016
"LENGUADO DE OJOS GRANDES","III",0,"fresh",2016
"MERLUZA COMUN","III",0,"fresh",2016
"MERLUZA DE COLA","III",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","III",0,"fresh",2016
"PEJEGALLO","III",0,"fresh",2016
"PEJERREY DE MAR","III",0,"fresh",2016
"RAYA VOLANTIN","III",0,"fresh",2016
"REINETA","III",0,"fresh",2016
"ROBALO","III",0,"fresh",2016
"SALMON DEL ATLANTICO","III",0,"fresh",2016
"SALMON PLATEADO O COHO","III",0,"fresh",2016
"SARDINA COMUN","III",0,"fresh",2016
"SIERRA","III",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","III",0,"fresh",2016
"TOLLO","III",0,"fresh",2016
"TRUCHA ARCOIRIS","III",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","III",0,"fresh",2016
"ABALON JAPONES","III",1,"fresh",2016
"ABALON ROJO","III",22,"fresh",2016
"ALMEJA","III",0,"fresh",2016
"CARACOL LOCATE","III",0,"fresh",2016
"CARACOL TRUMULCO","III",0,"fresh",2016
"CHOLGA","III",0,"fresh",2016
"CHORITO","III",0,"fresh",2016
"CHORO","III",0,"fresh",2016
"CULENGUE","III",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","III",0,"fresh",2016
"JIBIA O CALAMAR ROJO","III",0,"fresh",2016
"LAPA NEGRA","III",14,"fresh",2016
"LAPA PICTA","III",0,"fresh",2016
"LAPA REINA","III",0,"fresh",2016
"LAPA ROSADA","III",0,"fresh",2016
"LOCO","III",0,"fresh",2016
"MACHA","III",0,"fresh",2016
"NAVAJUELA","III",0,"fresh",2016
"OSTION DEL NORTE","III",2,"fresh",2016
"OSTION DEL SUR","III",0,"fresh",2016
"OSTRA CHILENA","III",0,"fresh",2016
"OSTRA DEL PACIFICO","III",0,"fresh",2016
"PULPO DEL NORTE","III",66,"fresh",2016
"PULPO DEL SUR","III",0,"fresh",2016
"TAQUILLA","III",0,"fresh",2016
"CAMARON NAILON","III",0,"fresh",2016
"CENTOLLA","III",0,"fresh",2016
"JAIBA LIMON","III",0,"fresh",2016
"JAIBA MARMOLA","III",0,"fresh",2016
"JAIBA PELUDA O PACHONA","III",0,"fresh",2016
"JAIBA REMADORA","III",0,"fresh",2016
"LANGOSTINO AMARILLO","III",0,"fresh",2016
"LANGOSTINO COLORADO","III",0,"fresh",2016
"PICOROCO","III",0,"fresh",2016
"ERIZO","III",35,"fresh",2016
"PEPINO DE MAR","III",0,"fresh",2016
"PIURE","III",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","IV",782,"fresh",2016
"ANCHOVETA","IV",0,"fresh",2016
"AZULEJO","IV",42,"fresh",2016
"BACALAO DE PROFUNDIDAD","IV",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IV",1,"fresh",2016
"BLANQUILLO","IV",0,"fresh",2016
"BONITO","IV",0,"fresh",2016
"CABALLA","IV",0,"fresh",2016
"CHANCHARRO","IV",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","IV",0,"fresh",2016
"COJINOBA MOTEADA","IV",0,"fresh",2016
"CONGRIO COLORADO","IV",0,"fresh",2016
"CONGRIO DORADO","IV",0,"fresh",2016
"CONGRIO NEGRO","IV",0,"fresh",2016
"CORVINA","IV",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","IV",0,"fresh",2016
"HUAIQUIL O CORVINILLA","IV",0,"fresh",2016
"JUREL","IV",1,"fresh",2016
"LENGUADO DE OJOS GRANDES","IV",0,"fresh",2016
"MERLUZA COMUN","IV",0,"fresh",2016
"MERLUZA DE COLA","IV",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","IV",0,"fresh",2016
"PEJEGALLO","IV",0,"fresh",2016
"PEJERREY DE MAR","IV",0,"fresh",2016
"RAYA VOLANTIN","IV",0,"fresh",2016
"REINETA","IV",0,"fresh",2016
"ROBALO","IV",0,"fresh",2016
"SALMON DEL ATLANTICO","IV",0,"fresh",2016
"SALMON PLATEADO O COHO","IV",0,"fresh",2016
"SARDINA COMUN","IV",0,"fresh",2016
"SIERRA","IV",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","IV",41,"fresh",2016
"TOLLO","IV",0,"fresh",2016
"TRUCHA ARCOIRIS","IV",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","IV",0,"fresh",2016
"ABALON JAPONES","IV",0,"fresh",2016
"ABALON ROJO","IV",7,"fresh",2016
"ALMEJA","IV",0,"fresh",2016
"CARACOL LOCATE","IV",3,"fresh",2016
"CARACOL TRUMULCO","IV",0,"fresh",2016
"CHOLGA","IV",0,"fresh",2016
"CHORITO","IV",0,"fresh",2016
"CHORO","IV",0,"fresh",2016
"CULENGUE","IV",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","IV",0,"fresh",2016
"JIBIA O CALAMAR ROJO","IV",1496,"fresh",2016
"LAPA NEGRA","IV",11,"fresh",2016
"LAPA PICTA","IV",0,"fresh",2016
"LAPA REINA","IV",5,"fresh",2016
"LAPA ROSADA","IV",0,"fresh",2016
"LOCO","IV",112,"fresh",2016
"MACHA","IV",0,"fresh",2016
"NAVAJUELA","IV",0,"fresh",2016
"OSTION DEL NORTE","IV",59,"fresh",2016
"OSTION DEL SUR","IV",0,"fresh",2016
"OSTRA CHILENA","IV",0,"fresh",2016
"OSTRA DEL PACIFICO","IV",0,"fresh",2016
"PULPO DEL NORTE","IV",0,"fresh",2016
"PULPO DEL SUR","IV",0,"fresh",2016
"TAQUILLA","IV",0,"fresh",2016
"CAMARON NAILON","IV",9,"fresh",2016
"CENTOLLA","IV",0,"fresh",2016
"JAIBA LIMON","IV",0,"fresh",2016
"JAIBA MARMOLA","IV",0,"fresh",2016
"JAIBA PELUDA O PACHONA","IV",0,"fresh",2016
"JAIBA REMADORA","IV",0,"fresh",2016
"LANGOSTINO AMARILLO","IV",0,"fresh",2016
"LANGOSTINO COLORADO","IV",0,"fresh",2016
"PICOROCO","IV",0,"fresh",2016
"ERIZO","IV",0,"fresh",2016
"PEPINO DE MAR","IV",0,"fresh",2016
"PIURE","IV",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","V",163,"fresh",2016
"ANCHOVETA","V",0,"fresh",2016
"AZULEJO","V",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","V",3,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","V",0,"fresh",2016
"BLANQUILLO","V",0,"fresh",2016
"BONITO","V",0,"fresh",2016
"CABALLA","V",0,"fresh",2016
"CHANCHARRO","V",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","V",0,"fresh",2016
"COJINOBA MOTEADA","V",0,"fresh",2016
"CONGRIO COLORADO","V",0,"fresh",2016
"CONGRIO DORADO","V",0,"fresh",2016
"CONGRIO NEGRO","V",0,"fresh",2016
"CORVINA","V",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","V",0,"fresh",2016
"HUAIQUIL O CORVINILLA","V",0,"fresh",2016
"JUREL","V",0,"fresh",2016
"LENGUADO DE OJOS GRANDES","V",0,"fresh",2016
"MERLUZA COMUN","V",0,"fresh",2016
"MERLUZA DE COLA","V",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","V",0,"fresh",2016
"PEJEGALLO","V",0,"fresh",2016
"PEJERREY DE MAR","V",0,"fresh",2016
"RAYA VOLANTIN","V",0,"fresh",2016
"REINETA","V",19,"fresh",2016
"ROBALO","V",0,"fresh",2016
"SALMON DEL ATLANTICO","V",0,"fresh",2016
"SALMON PLATEADO O COHO","V",0,"fresh",2016
"SARDINA COMUN","V",0,"fresh",2016
"SIERRA","V",0,"fresh",2016
"TIBURON O MARRAJO DENTUDO","V",0,"fresh",2016
"TOLLO","V",0,"fresh",2016
"TRUCHA ARCOIRIS","V",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","V",0,"fresh",2016
"ABALON JAPONES","V",0,"fresh",2016
"ABALON ROJO","V",3,"fresh",2016
"ALMEJA","V",0,"fresh",2016
"CARACOL LOCATE","V",0,"fresh",2016
"CARACOL TRUMULCO","V",0,"fresh",2016
"CHOLGA","V",0,"fresh",2016
"CHORITO","V",0,"fresh",2016
"CHORO","V",0,"fresh",2016
"CULENGUE","V",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","V",0,"fresh",2016
"JIBIA O CALAMAR ROJO","V",4448,"fresh",2016
"LAPA NEGRA","V",0,"fresh",2016
"LAPA PICTA","V",0,"fresh",2016
"LAPA REINA","V",0,"fresh",2016
"LAPA ROSADA","V",0,"fresh",2016
"LOCO","V",0,"fresh",2016
"MACHA","V",0,"fresh",2016
"NAVAJUELA","V",0,"fresh",2016
"OSTION DEL NORTE","V",0,"fresh",2016
"OSTION DEL SUR","V",0,"fresh",2016
"OSTRA CHILENA","V",0,"fresh",2016
"OSTRA DEL PACIFICO","V",0,"fresh",2016
"PULPO DEL NORTE","V",0,"fresh",2016
"PULPO DEL SUR","V",0,"fresh",2016
"TAQUILLA","V",0,"fresh",2016
"CAMARON NAILON","V",0,"fresh",2016
"CENTOLLA","V",0,"fresh",2016
"JAIBA LIMON","V",0,"fresh",2016
"JAIBA MARMOLA","V",0,"fresh",2016
"JAIBA PELUDA O PACHONA","V",0,"fresh",2016
"JAIBA REMADORA","V",0,"fresh",2016
"LANGOSTINO AMARILLO","V",0,"fresh",2016
"LANGOSTINO COLORADO","V",0,"fresh",2016
"PICOROCO","V",0,"fresh",2016
"ERIZO","V",0,"fresh",2016
"PEPINO DE MAR","V",0,"fresh",2016
"PIURE","V",0,"fresh",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","VI",0,"fresh",2016
"ANCHOVETA","VI",0,"fresh",2016
"AZULEJO","VI",0,"fresh",2016
"BACALAO DE PROFUNDIDAD","VI",0,"fresh",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VI",0,"fresh",2016
"BLANQUILLO","VI",0,"fresh",2016
"BONITO","VI",0,"fresh",2016
"CABALLA","VI",0,"fresh",2016
"CHANCHARRO","VI",0,"fresh",2016
"COJINOBA DEL SUR O AZUL","VI",0,"fresh",2016
"COJINOBA MOTEADA","VI",0,"fresh",2016
"CONGRIO COLORADO","VI",0,"fresh",2016
"CONGRIO DORADO","VI",0,"fresh",2016
"CONGRIO NEGRO","VI",0,"fresh",2016
"CORVINA","VI",0,"fresh",2016
"DORADO DE ALTURA / MAHI MAHI","VI",0,"fresh",2016
"HUAIQUIL O CORVINILLA","VI",0,"fresh",2016
"JUREL","VI",0,"fresh",2016
"LENGUADO DE OJOS GRANDES","VI",0,"fresh",2016
"MERLUZA COMUN","VI",0,"fresh",2016
"MERLUZA DE COLA","VI",0,"fresh",2016
"MERLUZA DEL SUR O AUSTRAL","VI",0,"fresh",2016
"PEJEGALLO","VI",0,"fresh",2016
"PEJERREY DE MAR","VI",0,"fresh",2016
"RAYA VOLANTIN","VI",0,"fresh",2016
"REINETA","VI",0,"fresh",2016
"ROBALO","VI",0,"fresh",2016
"SALMON DEL ATLANTICO","VI",0,"fresh",2016
"SALMON PLATEADO O COHO","VI",0,"fresh",2016
"SARDINA COMUN","VI",0,"fresh",2016
"SIERRA","VI",4,"fresh",2016
"TIBURON O MARRAJO DENTUDO","VI",0,"fresh",2016
"TOLLO","VI",0,"fresh",2016
"TRUCHA ARCOIRIS","VI",0,"fresh",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","VI",0,"fresh",2016
"ABALON JAPONES","VI",0,"fresh",2016
"ABALON ROJO","VI",0,"fresh",2016
"ALMEJA","VI",0,"fresh",2016
"CARACOL LOCATE","VI",0,"fresh",2016
"CARACOL TRUMULCO","VI",0,"fresh",2016
"CHOLGA","VI",0,"fresh",2016
"CHORITO","VI",0,"fresh",2016
"CHORO","VI",0,"fresh",2016
"CULENGUE","VI",0,"fresh",2016
"HUEPO O NAVAJA DE MAR","VI",0,"fresh",2016
"JIBIA O CALAMAR ROJO","VI",0,"fresh",2016
"LAPA NEGRA","VI",0,"fresh",2016
"LAPA PICTA","VI",0,"fresh",2016
"LAPA REINA","VI",0,"fresh",2016
