"year","region","especie_SERNAPESCA","nombre_cientifico_SERNAPESCA","tons"
2018,4,"JAIBA MORA","Homalaspis plana",0.108
2018,4,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",0.108
2018,4,"JAIBA PELUDA O PACHONA","Cancer setosus",0.108
2018,4,"JAIBA REINA","Cancer coronatus",0.108
2018,4,"JAIBA REMADORA","Ovalipes trimaculatus",0.108
2018,4,"JIBIA O CALAMAR ROJO","Dosidicus gigas",4864.7252
2018,4,"JUREL","Trachurus murphyi",964.758
2018,4,"LANGOSTA DE J.FERNANDEZ","Jasus frontalis",19.41025
2018,4,"LANGOSTINO AMARILLO","Cervimunida johni",76.2548
2018,4,"LANGOSTINO COLORADO","Pleuroncodes monodon",13.7012
2018,4,"LOCO","Concholepas concholepas",71.48684
2018,4,"OSTION DEL NORTE","Argopecten purpuratus",540.8709
2018,4,"OSTRA DEL PACIFICO","Crassostrea gigas",4.85
2018,4,"PEJERREY DE MAR","Odontesthes regia",6.835
2018,4,"PELILLO","Gracilaria spp.",124.324
2018,4,"PULPO DEL NORTE","Octopus (vulgaris) mimus",8.17
2018,4,"TIBURON O MARRAJO DENTUDO","Isurus oxyrinchus",1.144
2018,5,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",542.1708
2018,5,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",72.961
2018,5,"CAMARON NAILON","Heterocarpus reedi",220.0695
2018,5,"CENTOLLA","Lithodes santolla",201.00225
2018,5,"CENTOLLON","Paralomis granulosa",125.20877
2018,5,"CHASCA","Gelidium rex",20.843
2018,5,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",5.116
2018,5,"CHOLGA","Aulacomya ater",135.798
2018,5,"CHORO","Choromytilus chorus",135.798
2018,5,"COCHAYUYO","Durvillaea antarctica",25.95
2018,5,"HUIRO","Macrocystis spp.",21.02
2018,5,"JAIBA","Cancer spp.",9.808
2018,5,"JAIBA LIMON","Cancer porteri",9.808
2018,5,"JAIBA MARMOLA","Cancer edwardsi",9.808
2018,5,"JAIBA MORA","Homalaspis plana",9.808
2018,5,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",9.808
2018,5,"JAIBA PELUDA O PACHONA","Cancer setosus",9.808
2018,5,"JAIBA REINA","Cancer coronatus",9.808
2018,5,"JAIBA REMADORA","Ovalipes trimaculatus",9.808
2018,5,"JIBIA O CALAMAR ROJO","Dosidicus gigas",9796.94762
2018,5,"JULIANA O TAWERA","Tawera gayi",3.155
2018,5,"LANGOSTA DE J.FERNANDEZ","Jasus frontalis",20.66185
2018,5,"LANGOSTINO AMARILLO","Cervimunida johni",0.011
2018,5,"LOCO","Concholepas concholepas",66.769
2018,5,"MERLUZA COMUN","Merluccius gayi gayi",6.444
2018,5,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",0.212
2018,5,"OSTION DEL NORTE","Argopecten purpuratus",1.313
2018,5,"OSTION PATAGONICO","Chlamys patagonica",57.91645
2018,5,"PELILLO","Gracilaria spp.",4.979
2018,5,"PULPO DEL NORTE","Octopus (vulgaris) mimus",114.253
2018,5,"SALMON REY","Oncorhynchus tshawytscha",3.708
2018,5,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",21.49921
2018,6,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",234.969
2018,6,"COCHAYUYO","Durvillaea antarctica",112.002
2018,6,"JUREL","Trachurus murphyi",19
2018,6,"SALMON REY","Oncorhynchus tshawytscha",238.42363
2018,6,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",66.243
2018,7,"COCHAYUYO","Durvillaea antarctica",14.6
2018,7,"JAIBA","Cancer spp.",9
2018,7,"JAIBA LIMON","Cancer porteri",9
2018,7,"JAIBA MARMOLA","Cancer edwardsi",9
2018,7,"JAIBA MORA","Homalaspis plana",9
2018,7,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",9
2018,7,"JAIBA PELUDA O PACHONA","Cancer setosus",9
2018,7,"JAIBA REINA","Cancer coronatus",9
2018,7,"JAIBA REMADORA","Ovalipes trimaculatus",9
2018,7,"JIBIA O CALAMAR ROJO","Dosidicus gigas",557.698
2018,8,"ABALON ROJO","Haliotis rufescens",2.888
2018,8,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",120.64125
2018,8,"ALGAS MIXTAS",NA,2333.957
2018,8,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",37.07404
2018,8,"CABALLA","Scomber japonicus",3060.6154
2018,8,"CARACOL PALO PALO","Argobuccinum spp.",5.31477
2018,8,"CAROLA","Callophyllis variegata",2333.957
2018,8,"CENTOLLA","Lithodes santolla",30.18903
2018,8,"CENTOLLON","Paralomis granulosa",53.30665
2018,8,"CHASCA","Gelidium rex",15.858
2018,8,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",100.64238
2018,8,"CHICOREA DE MAR","Chondracanthus chamissoi",345.614
2018,8,"CHOLGA","Aulacomya ater",1196.66756
2018,8,"CHORO","Choromytilus chorus",1196.66756
2018,8,"COCHAYUYO","Durvillaea antarctica",1827.07722
2018,8,"CONGRIO COLORADO","Genypterus chilensis",6.123
2018,8,"CONGRIO DORADO","Genypterus blacodes",6.123
2018,8,"CONGRIO NEGRO","Genypterus maculatus",6.123
2018,8,"CULENGUE","Gari solida",80.10376
2018,8,"ERIZO","Loxechinus albus",3.08
2018,8,"HUEPO O NAVAJA DE MAR","Ensis macha",352.23682
2018,8,"HUIRO","Macrocystis spp.",743.367
2018,8,"JAIBA","Cancer spp.",44.50469
2018,8,"JAIBA LIMON","Cancer porteri",44.50469
2018,8,"JAIBA MARMOLA","Cancer edwardsi",44.50469
2018,8,"JAIBA MORA","Homalaspis plana",44.50469
2018,8,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",44.50469
2018,8,"JAIBA PELUDA O PACHONA","Cancer setosus",44.50469
2018,8,"JAIBA REINA","Cancer coronatus",44.50469
2018,8,"JAIBA REMADORA","Ovalipes trimaculatus",44.50469
2018,8,"JIBIA O CALAMAR ROJO","Dosidicus gigas",25710.76241
2018,8,"JUREL","Trachurus murphyi",102488.6767
2018,8,"LANGOSTINO AMARILLO","Cervimunida johni",64.41367
2018,8,"LANGOSTINO COLORADO","Pleuroncodes monodon",374.08833
2018,8,"LOCO","Concholepas concholepas",69.4858
2018,8,"MERLUZA COMUN","Merluccius gayi gayi",1009.404
2018,8,"MERLUZA DE COLA","Macruronus magellanicus",2109.324
2018,8,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",6.252
2018,8,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",6.252
2018,8,"NAVAJUELA","Tagelus dombeii",245.41656
2018,8,"PELILLO","Gracilaria spp.",169.89
2018,8,"PEPINO DE MAR","Athyonidium chilensis",12.599
2018,8,"REINETA","Brama australis",354.332
2018,8,"ROBALO","Eleginops maclovinus",6.403
2018,8,"TIBURON O MARRAJO DENTUDO","Isurus oxyrinchus",18.6562
2018,8,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",2.22804
2018,9,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",23.8
2018,10,"ABALON ROJO","Haliotis rufescens",22.218
2018,10,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",168.95588
2018,10,"ALGAS MIXTAS",NA,804.381
2018,10,"ALMEJA","Venus antiqua",3.7465
2018,10,"ALMEJA O TACA","Protothaca taca",3.7465
2018,10,"BACALAO ANTARTICO","Dissostichus mawsoni",2.64874
2018,10,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",84.51487
2018,10,"CABALLA","Scomber japonicus",298.23462
2018,10,"CARACOL PALO PALO","Argobuccinum spp.",6.072
2018,10,"CAROLA","Callophyllis variegata",804.381
2018,10,"CENTOLLA","Lithodes santolla",311.20954
2018,10,"CENTOLLON","Paralomis granulosa",36.02555
2018,10,"CHASCA","Gelidium rex",8.248
2018,10,"CHICOREA DE MAR","Chondracanthus chamissoi",8.064
2018,10,"CHOLGA","Aulacomya ater",57220.5842
2018,10,"CHORITO","Mytilus chilensis",98.30351
2018,10,"CHORO","Choromytilus chorus",57220.5842
2018,10,"COCHAYUYO","Durvillaea antarctica",47.9865
2018,10,"CULENGUE","Gari solida",82.7179
2018,10,"ERIZO","Loxechinus albus",416.40864
2018,10,"GRANADERO GRANDE","Macrourus holotrachys",3.946
2018,10,"HUEPO O NAVAJA DE MAR","Ensis macha",167.67621
2018,10,"JAIBA","Cancer spp.",303.09316
2018,10,"JAIBA LIMON","Cancer porteri",303.09316
2018,10,"JAIBA MARMOLA","Cancer edwardsi",303.09316
2018,10,"JAIBA MORA","Homalaspis plana",303.09316
2018,10,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",303.09316
2018,10,"JAIBA PELUDA O PACHONA","Cancer setosus",303.09316
2018,10,"JAIBA REINA","Cancer coronatus",303.09316
2018,10,"JAIBA REMADORA","Ovalipes trimaculatus",303.09316
2018,10,"JIBIA O CALAMAR ROJO","Dosidicus gigas",5498.9937
2018,10,"JULIANA O TAWERA","Tawera gayi",1035.64812
2018,10,"JUREL","Trachurus murphyi",9063.986
2018,10,"LOCO","Concholepas concholepas",127.96957
2018,10,"MACHA","Mesodesma donacium",5.05527
2018,10,"MERLUZA COMUN","Merluccius gayi gayi",28.4778
2018,10,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",2207.18156
2018,10,"NAVAJUELA","Tagelus dombeii",350.32108
2018,10,"OSTION DEL NORTE","Argopecten purpuratus",3.716
2018,10,"PEJERRATA","Coelorhynchus chilensis",3.946
2018,10,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",3.946
2018,10,"PEJERREY DE MAR","Odontesthes regia",18.568
2018,10,"PELILLO","Gracilaria spp.",296.6
2018,10,"PEPINO DE MAR","Athyonidium chilensis",8.5637
2018,10,"PULPO DEL NORTE","Octopus (vulgaris) mimus",16.174
2018,10,"PULPO DEL SUR","Enteroctopus megalocyathus",163.23621
2018,10,"RAYA AGUILA","Myliobatis peruvianus",31.21815
2018,10,"RAYA MOTEADA O NEGRA","Sympterygia brevicaudata",31.21815
2018,10,"RAYA VOLANTIN","Zearaja chilensis",249.15173
2018,10,"REINETA","Brama australis",7.73505
2018,10,"SALMON REY","Oncorhynchus tshawytscha",73005.92576
2018,10,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",29261.84813
2018,10,"TUMBAO","Semele solida",12
2018,11,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",12.8858
2018,11,"BROTULA","Salilota australis",2.857
2018,11,"CENTOLLA","Lithodes santolla",0.23484
2018,11,"CHOLGA","Aulacomya ater",23.1
2018,11,"CHORO","Choromytilus chorus",23.1
2018,11,"COCHAYUYO","Durvillaea antarctica",11.247
2018,11,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",291.716
2018,11,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",291.716
2018,11,"COJINOBA MOTEADA","Seriolella punctata",291.716
2018,11,"CONGRIO COLORADO","Genypterus chilensis",19.07599
2018,11,"CONGRIO DORADO","Genypterus blacodes",20.22119
2018,11,"CONGRIO NEGRO","Genypterus maculatus",19.07599
2018,11,"CULENGUE","Gari solida",7.17
2018,11,"GRANADERO GRANDE","Macrourus holotrachys",7.4531
2018,11,"JAIBA","Cancer spp.",46.62314
2018,11,"JAIBA LIMON","Cancer porteri",46.62314
2018,11,"JAIBA MARMOLA","Cancer edwardsi",46.62314
2018,11,"JAIBA MORA","Homalaspis plana",46.62314
2018,11,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",46.62314
2018,11,"JAIBA PELUDA O PACHONA","Cancer setosus",46.62314
2018,11,"JAIBA REINA","Cancer coronatus",46.62314
2018,11,"JAIBA REMADORA","Ovalipes trimaculatus",46.62314
2018,11,"MERLUZA COMUN","Merluccius gayi gayi",11.53461
2018,11,"MERLUZA DE COLA","Macruronus magellanicus",621.76636
2018,11,"MERLUZA DE TRES ALETAS","Micromesistius australis",0.6385
2018,11,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",26.27404
2018,11,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",1995.22952
2018,11,"PEJERRATA","Coelorhynchus chilensis",7.4531
2018,11,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",7.4531
2018,11,"PELILLO","Gracilaria spp.",40.17
2018,11,"SALMON REY","Oncorhynchus tshawytscha",129.56206
2018,11,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",34.993
2018,12,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",50.48325
2018,12,"ALGAS MIXTAS",NA,25.21
2018,12,"BACALAO ANTARTICO","Dissostichus mawsoni",0.15058
2018,12,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",551.31316
2018,12,"BROTULA","Salilota australis",90.6829
2018,12,"CALAMAR ILLEX O POTA DEL ATLANTICO","Illex argentinus",143.544
2018,12,"CAROLA","Callophyllis variegata",25.21
2018,12,"CENTOLLA","Lithodes santolla",549.27692
2018,12,"CENTOLLON","Paralomis granulosa",549.21295
2018,12,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",1017.3564
2018,12,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",1017.3564
2018,12,"COJINOBA MOTEADA","Seriolella punctata",1017.3564
2018,12,"CONGRIO COLORADO","Genypterus chilensis",23.777
2018,12,"CONGRIO DORADO","Genypterus blacodes",109.6613
2018,12,"CONGRIO NEGRO","Genypterus maculatus",23.777
2018,12,"DRACO RAYADO","Champsocephalus gunnari",37.55753
2018,12,"ERIZO","Loxechinus albus",743.45151
2018,12,"GRANADERO GRANDE","Macrourus holotrachys",84.35628
2018,12,"HUEPO O NAVAJA DE MAR","Ensis macha",23.863
2018,12,"JAIBA","Cancer spp.",58.36003
2018,12,"JAIBA LIMON","Cancer porteri",58.36003
2018,12,"JAIBA MARMOLA","Cancer edwardsi",58.36003
2018,12,"JAIBA MORA","Homalaspis plana",58.36003
2018,12,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",58.36003
2018,12,"JAIBA PELUDA O PACHONA","Cancer setosus",58.36003
2018,12,"JAIBA REINA","Cancer coronatus",58.36003
2018,12,"JAIBA REMADORA","Ovalipes trimaculatus",58.36003
2018,12,"JIBIA O CALAMAR ROJO","Dosidicus gigas",54.634
2018,12,"JULIANA O TAWERA","Tawera gayi",6.061
2018,12,"LOCO","Concholepas concholepas",0.374
2018,12,"MERLUZA COMUN","Merluccius gayi gayi",4.2251
2018,12,"MERLUZA DE COLA","Macruronus magellanicus",1425.137
2018,12,"MERLUZA DE TRES ALETAS","Micromesistius australis",718.332
2018,12,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",907.30954
2018,12,"OSTION PATAGONICO","Chlamys patagonica",85.5638
2018,12,"PEJERRATA","Coelorhynchus chilensis",84.35628
2018,12,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",84.35628
2018,12,"POTA DEL PACIFICO","Todarodes Pacificus",143.544
2018,12,"REINETA","Brama australis",1.4246
2018,12,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",436.13075
2018,13,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",127.69157
2018,13,"ATUN ALETA AMARILLA / KAHI AVE AVE","Thunnus albacares",0.053
2018,13,"BACALAO ANTARTICO","Dissostichus mawsoni",4.02854
2018,13,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",21.63442
2018,13,"CENTOLLA","Lithodes santolla",198.76465
2018,13,"CENTOLLON","Paralomis granulosa",106.61513
2018,13,"CHASCA","Gelidium rex",14.5787
2018,13,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",26.7
2018,13,"CHICOREA DE MAR","Chondracanthus chamissoi",188.357
2018,13,"CHOLGA","Aulacomya ater",135.89294
2018,13,"CHORO","Choromytilus chorus",135.89294
2018,13,"COCHAYUYO","Durvillaea antarctica",0.4
2018,13,"ERIZO","Loxechinus albus",0.195
2018,13,"GRANADERO GRANDE","Macrourus holotrachys",0.012
2018,13,"JAIBA","Cancer spp.",193.4819
2018,13,"JAIBA LIMON","Cancer porteri",193.4819
2018,13,"JAIBA MARMOLA","Cancer edwardsi",193.4819
2018,13,"JAIBA MORA","Homalaspis plana",193.4819
2018,13,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",193.4819
2018,13,"JAIBA PELUDA O PACHONA","Cancer setosus",193.4819
2018,13,"JAIBA REINA","Cancer coronatus",193.4819
2018,13,"JAIBA REMADORA","Ovalipes trimaculatus",193.4819
2018,13,"JIBIA O CALAMAR ROJO","Dosidicus gigas",224.68945
2018,13,"JULIANA O TAWERA","Tawera gayi",19.591
2018,13,"JUREL","Trachurus murphyi",925.751
2018,13,"LOCO","Concholepas concholepas",0.4679
2018,13,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",4.661
2018,13,"OSTION DEL NORTE","Argopecten purpuratus",605.7436
2018,13,"OSTION PATAGONICO","Chlamys patagonica",15.94252
2018,13,"PEJERRATA","Coelorhynchus chilensis",0.012
2018,13,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",0.012
2018,13,"PELILLO","Gracilaria spp.",9.5437
2018,13,"PULPO DEL NORTE","Octopus (vulgaris) mimus",2.231
2018,13,"SALMON REY","Oncorhynchus tshawytscha",25.649
2018,13,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",7.202
2018,14,"CHOLGA","Aulacomya ater",186.006
2018,14,"CHORO","Choromytilus chorus",186.006
2018,14,"SALMON REY","Oncorhynchus tshawytscha",216.39872
2018,14,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",565.44795
2018,15,"ALGAS MIXTAS",NA,37.626
2018,15,"CAROLA","Callophyllis variegata",37.626
2018,15,"CENTOLLA","Lithodes santolla",0.57766
2018,20,"SARDINA AUSTRAL","Sprattus fuegensis",2.18032
2018,20,"SARDINA COMUN","Strangomera bentincki",2.18032
2018,NA,"ALGAS MIXTAS",NA,0.011
2018,NA,"BACALAO ANTARTICO","Dissostichus mawsoni",0.06
2018,NA,"BONITO","Sarda chiliensis",0.104
2018,NA,"CAMARON NAILON","Heterocarpus reedi",0.022
2018,NA,"CAROLA","Callophyllis variegata",0.011
2018,NA,"CENTOLLA","Lithodes santolla",0.205
2018,NA,"CENTOLLON","Paralomis granulosa",0.093
2018,NA,"CHOLGA","Aulacomya ater",0.36788
2018,NA,"CHORITO","Mytilus chilensis",0.144
2018,NA,"CHORO","Choromytilus chorus",0.36788
2018,NA,"ERIZO","Loxechinus albus",0.044
2018,NA,"GRANADERO GRANDE","Macrourus holotrachys",0.005
2018,NA,"HUEPO O NAVAJA DE MAR","Ensis macha",0.025
2018,NA,"JAIBA","Cancer spp.",0.175
2018,NA,"JAIBA LIMON","Cancer porteri",0.175
2018,NA,"JAIBA MARMOLA","Cancer edwardsi",0.175
2018,NA,"JAIBA MORA","Homalaspis plana",0.175
2018,NA,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",0.175
2018,NA,"JAIBA PELUDA O PACHONA","Cancer setosus",0.175
2018,NA,"JAIBA REINA","Cancer coronatus",0.175
2018,NA,"JAIBA REMADORA","Ovalipes trimaculatus",0.175
2018,NA,"JIBIA O CALAMAR ROJO","Dosidicus gigas",0.0645
2018,NA,"JUREL","Trachurus murphyi",0.027
2018,NA,"JUREL DE JUAN FERNANDEZ","Caranx georgianus",0.026
2018,NA,"JUREL FINO","Decapterus macrosoma",0.026
2018,NA,"LOCO","Concholepas concholepas",0.03
2018,NA,"MARLIN","Tetrapturus spp., Makaira spp",0.026
2018,NA,"MARLIN RAYADO","Tetrapturus auda",0.026
2018,NA,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",0.00476
2018,NA,"OSTION PATAGONICO","Chlamys patagonica",0.0026
2018,NA,"PEJERRATA","Coelorhynchus chilensis",0.005
2018,NA,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",0.005
2018,NA,"PEPINO DE MAR","Athyonidium chilensis",0.0612
2018,NA,"PULPO DEL NORTE","Octopus (vulgaris) mimus",0.081
2018,NA,"SALMON REY","Oncorhynchus tshawytscha",0.104
