"species","region","tons","product","year"
"COCHAYUYO","VIII",7228,"dry algae",2015
"HUIRO","VIII",19,"dry algae",2015
"HUIRO PALO","VIII",327,"dry algae",2015
"LIQUEN GOMOSO","VIII",902,"dry algae",2015
"LUCHE","VIII",0,"dry algae",2015
"LUGA CUCHARA O CORTA","VIII",1767,"dry algae",2015
"LUGA NEGRA O CRESPA","VIII",28407,"dry algae",2015
"LUGA-ROJA","VIII",8909,"dry algae",2015
"PELILLO","VIII",6200,"dry algae",2015
"CHASCA","IX",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","IX",0,"dry algae",2015
"CHICOREA DE MAR","IX",0,"dry algae",2015
"COCHAYUYO","IX",0,"dry algae",2015
"HUIRO","IX",0,"dry algae",2015
"HUIRO PALO","IX",0,"dry algae",2015
"LIQUEN GOMOSO","IX",0,"dry algae",2015
"LUCHE","IX",0,"dry algae",2015
"LUGA CUCHARA O CORTA","IX",0,"dry algae",2015
"LUGA NEGRA O CRESPA","IX",0,"dry algae",2015
"LUGA-ROJA","IX",0,"dry algae",2015
"PELILLO","IX",0,"dry algae",2015
"CHASCA","XIV",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","XIV",0,"dry algae",2015
"CHICOREA DE MAR","XIV",0,"dry algae",2015
"COCHAYUYO","XIV",1,"dry algae",2015
"HUIRO","XIV",6,"dry algae",2015
"HUIRO PALO","XIV",0,"dry algae",2015
"LIQUEN GOMOSO","XIV",0,"dry algae",2015
"LUCHE","XIV",0,"dry algae",2015
"LUGA CUCHARA O CORTA","XIV",0,"dry algae",2015
"LUGA NEGRA O CRESPA","XIV",0,"dry algae",2015
"LUGA-ROJA","XIV",0,"dry algae",2015
"PELILLO","XIV",0,"dry algae",2015
"CHASCA","X",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","X",0,"dry algae",2015
"CHICOREA DE MAR","X",181,"dry algae",2015
"COCHAYUYO","X",0,"dry algae",2015
"HUIRO","X",0,"dry algae",2015
"HUIRO PALO","X",0,"dry algae",2015
"LIQUEN GOMOSO","X",0,"dry algae",2015
"LUCHE","X",0,"dry algae",2015
"LUGA CUCHARA O CORTA","X",0,"dry algae",2015
"LUGA NEGRA O CRESPA","X",11,"dry algae",2015
"LUGA-ROJA","X",3413,"dry algae",2015
"PELILLO","X",0,"dry algae",2015
"CHASCA","XI",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","XI",0,"dry algae",2015
"CHICOREA DE MAR","XI",0,"dry algae",2015
"COCHAYUYO","XI",0,"dry algae",2015
"HUIRO","XI",0,"dry algae",2015
"HUIRO PALO","XI",0,"dry algae",2015
"LIQUEN GOMOSO","XI",0,"dry algae",2015
"LUCHE","XI",0,"dry algae",2015
"LUGA CUCHARA O CORTA","XI",0,"dry algae",2015
"LUGA NEGRA O CRESPA","XI",0,"dry algae",2015
"LUGA-ROJA","XI",0,"dry algae",2015
"PELILLO","XI",0,"dry algae",2015
"CHASCA","XII",0,"dry algae",2015
"CHASCON O HUIRO NEGRO","XII",0,"dry algae",2015
"CHICOREA DE MAR","XII",0,"dry algae",2015
"COCHAYUYO","XII",0,"dry algae",2015
"HUIRO","XII",0,"dry algae",2015
"HUIRO PALO","XII",0,"dry algae",2015
"LIQUEN GOMOSO","XII",0,"dry algae",2015
"LUCHE","XII",0,"dry algae",2015
"LUGA CUCHARA O CORTA","XII",0,"dry algae",2015
"LUGA NEGRA O CRESPA","XII",0,"dry algae",2015
"LUGA-ROJA","XII",6437,"dry algae",2015
"PELILLO","XII",0,"dry algae",2015
"CHASCA","RM",47,"dry algae",2015
"CHASCON O HUIRO NEGRO","RM",22,"dry algae",2015
"CHICOREA DE MAR","RM",60,"dry algae",2015
"COCHAYUYO","RM",0,"dry algae",2015
"HUIRO","RM",294,"dry algae",2015
"HUIRO PALO","RM",2385,"dry algae",2015
"LIQUEN GOMOSO","RM",0,"dry algae",2015
"LUCHE","RM",0,"dry algae",2015
"LUGA CUCHARA O CORTA","RM",783,"dry algae",2015
"LUGA NEGRA O CRESPA","RM",9797,"dry algae",2015
"LUGA-ROJA","RM",3798,"dry algae",2015
"PELILLO","RM",486,"dry algae",2015
"CHASCA","XV",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","XV",0,"dry algae",2016
"CHICOREA DE MAR","XV",0,"dry algae",2016
"COCHAYUYO","XV",0,"dry algae",2016
"HAEMATOCOCCUS","XV",0,"dry algae",2016
"HUIRO","XV",0,"dry algae",2016
"HUIRO PALO","XV",0,"dry algae",2016
"LECHUGUILLA","XV",0,"dry algae",2016
"LIQUEN GOMOSO","XV",0,"dry algae",2016
"LUGA CUCHARA O CORTA","XV",0,"dry algae",2016
"LUGA NEGRA O CRESPA","XV",0,"dry algae",2016
"LUGA-ROJA","XV",0,"dry algae",2016
"PELILLO","XV",0,"dry algae",2016
"SPIRULINA","XV",0,"dry algae",2016
"CHASCA","I",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","I",7046,"dry algae",2016
"CHICOREA DE MAR","I",0,"dry algae",2016
"COCHAYUYO","I",0,"dry algae",2016
"HAEMATOCOCCUS","I",49,"dry algae",2016
"HUIRO","I",2188,"dry algae",2016
"HUIRO PALO","I",169,"dry algae",2016
"LECHUGUILLA","I",0,"dry algae",2016
"LIQUEN GOMOSO","I",0,"dry algae",2016
"LUGA CUCHARA O CORTA","I",0,"dry algae",2016
"LUGA NEGRA O CRESPA","I",0,"dry algae",2016
"LUGA-ROJA","I",0,"dry algae",2016
"PELILLO","I",0,"dry algae",2016
"SPIRULINA","I",4,"dry algae",2016
"CHASCA","II",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","II",19698,"dry algae",2016
"CHICOREA DE MAR","II",0,"dry algae",2016
"COCHAYUYO","II",0,"dry algae",2016
"HAEMATOCOCCUS","II",0,"dry algae",2016
"HUIRO","II",2930,"dry algae",2016
"HUIRO PALO","II",796,"dry algae",2016
"LECHUGUILLA","II",0,"dry algae",2016
"LIQUEN GOMOSO","II",0,"dry algae",2016
"LUGA CUCHARA O CORTA","II",0,"dry algae",2016
"LUGA NEGRA O CRESPA","II",0,"dry algae",2016
"LUGA-ROJA","II",0,"dry algae",2016
"PELILLO","II",462,"dry algae",2016
"SPIRULINA","II",0,"dry algae",2016
"CHASCA","III",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","III",94392,"dry algae",2016
"CHICOREA DE MAR","III",0,"dry algae",2016
"COCHAYUYO","III",272,"dry algae",2016
"HAEMATOCOCCUS","III",0,"dry algae",2016
"HUIRO","III",4351,"dry algae",2016
"HUIRO PALO","III",12562,"dry algae",2016
"LECHUGUILLA","III",0,"dry algae",2016
"LIQUEN GOMOSO","III",0,"dry algae",2016
"LUGA CUCHARA O CORTA","III",0,"dry algae",2016
"LUGA NEGRA O CRESPA","III",0,"dry algae",2016
"LUGA-ROJA","III",0,"dry algae",2016
"PELILLO","III",0,"dry algae",2016
"SPIRULINA","III",0,"dry algae",2016
"CHASCA","IV",7,"dry algae",2016
"CHASCON O HUIRO NEGRO","IV",30247,"dry algae",2016
"CHICOREA DE MAR","IV",223,"dry algae",2016
"COCHAYUYO","IV",1240,"dry algae",2016
"HAEMATOCOCCUS","IV",0,"dry algae",2016
"HUIRO","IV",7018,"dry algae",2016
"HUIRO PALO","IV",30023,"dry algae",2016
"LECHUGUILLA","IV",0,"dry algae",2016
"LIQUEN GOMOSO","IV",0,"dry algae",2016
"LUGA CUCHARA O CORTA","IV",0,"dry algae",2016
"LUGA NEGRA O CRESPA","IV",0,"dry algae",2016
"LUGA-ROJA","IV",0,"dry algae",2016
"PELILLO","IV",2681,"dry algae",2016
"SPIRULINA","IV",0,"dry algae",2016
"CHASCA","V",121,"dry algae",2016
"CHASCON O HUIRO NEGRO","V",605,"dry algae",2016
"CHICOREA DE MAR","V",0,"dry algae",2016
"COCHAYUYO","V",177,"dry algae",2016
"HAEMATOCOCCUS","V",0,"dry algae",2016
"HUIRO","V",180,"dry algae",2016
"HUIRO PALO","V",557,"dry algae",2016
"LECHUGUILLA","V",0,"dry algae",2016
"LIQUEN GOMOSO","V",0,"dry algae",2016
"LUGA CUCHARA O CORTA","V",59,"dry algae",2016
"LUGA NEGRA O CRESPA","V",0,"dry algae",2016
"LUGA-ROJA","V",0,"dry algae",2016
"PELILLO","V",0,"dry algae",2016
"SPIRULINA","V",0,"dry algae",2016
"CHASCA","VI",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","VI",0,"dry algae",2016
"CHICOREA DE MAR","VI",0,"dry algae",2016
"COCHAYUYO","VI",83,"dry algae",2016
"HAEMATOCOCCUS","VI",0,"dry algae",2016
"HUIRO","VI",0,"dry algae",2016
"HUIRO PALO","VI",0,"dry algae",2016
"LECHUGUILLA","VI",0,"dry algae",2016
"LIQUEN GOMOSO","VI",0,"dry algae",2016
"LUGA CUCHARA O CORTA","VI",0,"dry algae",2016
"LUGA NEGRA O CRESPA","VI",0,"dry algae",2016
"LUGA-ROJA","VI",0,"dry algae",2016
"PELILLO","VI",0,"dry algae",2016
"SPIRULINA","VI",0,"dry algae",2016
"CHASCA","VII",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","VII",0,"dry algae",2016
"CHICOREA DE MAR","VII",37,"dry algae",2016
"COCHAYUYO","VII",240,"dry algae",2016
"HAEMATOCOCCUS","VII",0,"dry algae",2016
"HUIRO","VII",72,"dry algae",2016
"HUIRO PALO","VII",0,"dry algae",2016
"LECHUGUILLA","VII",0,"dry algae",2016
"LIQUEN GOMOSO","VII",0,"dry algae",2016
"LUGA CUCHARA O CORTA","VII",0,"dry algae",2016
"LUGA NEGRA O CRESPA","VII",0,"dry algae",2016
"LUGA-ROJA","VII",589,"dry algae",2016
"PELILLO","VII",0,"dry algae",2016
"SPIRULINA","VII",0,"dry algae",2016
"CHASCA","VIII",6,"dry algae",2016
"CHASCON O HUIRO NEGRO","VIII",1239,"dry algae",2016
"CHICOREA DE MAR","VIII",1158,"dry algae",2016
"COCHAYUYO","VIII",5644,"dry algae",2016
"HAEMATOCOCCUS","VIII",0,"dry algae",2016
"HUIRO","VIII",9,"dry algae",2016
"HUIRO PALO","VIII",33,"dry algae",2016
"LECHUGUILLA","VIII",5,"dry algae",2016
"LIQUEN GOMOSO","VIII",193,"dry algae",2016
"LUGA CUCHARA O CORTA","VIII",1836,"dry algae",2016
"LUGA NEGRA O CRESPA","VIII",20050,"dry algae",2016
"LUGA-ROJA","VIII",7901,"dry algae",2016
"PELILLO","VIII",6234,"dry algae",2016
"SPIRULINA","VIII",0,"dry algae",2016
"CHASCA","IX",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","IX",0,"dry algae",2016
"CHICOREA DE MAR","IX",0,"dry algae",2016
"COCHAYUYO","IX",0,"dry algae",2016
"HAEMATOCOCCUS","IX",0,"dry algae",2016
"HUIRO","IX",0,"dry algae",2016
"HUIRO PALO","IX",0,"dry algae",2016
"LECHUGUILLA","IX",0,"dry algae",2016
"LIQUEN GOMOSO","IX",0,"dry algae",2016
"LUGA CUCHARA O CORTA","IX",0,"dry algae",2016
"LUGA NEGRA O CRESPA","IX",0,"dry algae",2016
"LUGA-ROJA","IX",0,"dry algae",2016
"PELILLO","IX",0,"dry algae",2016
"SPIRULINA","IX",0,"dry algae",2016
"CHASCA","X",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","X",0,"dry algae",2016
"CHICOREA DE MAR","X",55,"dry algae",2016
"COCHAYUYO","X",0,"dry algae",2016
"HAEMATOCOCCUS","X",0,"dry algae",2016
"HUIRO","X",0,"dry algae",2016
"HUIRO PALO","X",0,"dry algae",2016
"LECHUGUILLA","X",0,"dry algae",2016
"LIQUEN GOMOSO","X",0,"dry algae",2016
"LUGA CUCHARA O CORTA","X",0,"dry algae",2016
"LUGA NEGRA O CRESPA","X",0,"dry algae",2016
"LUGA-ROJA","X",3695,"dry algae",2016
"PELILLO","X",0,"dry algae",2016
"SPIRULINA","X",0,"dry algae",2016
"CHASCA","XI",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","XI",0,"dry algae",2016
"CHICOREA DE MAR","XI",0,"dry algae",2016
"COCHAYUYO","XI",0,"dry algae",2016
"HAEMATOCOCCUS","XI",0,"dry algae",2016
"HUIRO","XI",0,"dry algae",2016
"HUIRO PALO","XI",0,"dry algae",2016
"LECHUGUILLA","XI",0,"dry algae",2016
"LIQUEN GOMOSO","XI",0,"dry algae",2016
"LUGA CUCHARA O CORTA","XI",0,"dry algae",2016
"LUGA NEGRA O CRESPA","XI",0,"dry algae",2016
"LUGA-ROJA","XI",0,"dry algae",2016
"PELILLO","XI",0,"dry algae",2016
"SPIRULINA","XI",0,"dry algae",2016
"CHASCA","XII",0,"dry algae",2016
"CHASCON O HUIRO NEGRO","XII",0,"dry algae",2016
"CHICOREA DE MAR","XII",0,"dry algae",2016
"COCHAYUYO","XII",0,"dry algae",2016
"HAEMATOCOCCUS","XII",0,"dry algae",2016
"HUIRO","XII",0,"dry algae",2016
"HUIRO PALO","XII",0,"dry algae",2016
"LECHUGUILLA","XII",0,"dry algae",2016
"LIQUEN GOMOSO","XII",0,"dry algae",2016
"LUGA CUCHARA O CORTA","XII",0,"dry algae",2016
"LUGA NEGRA O CRESPA","XII",0,"dry algae",2016
"LUGA-ROJA","XII",4786,"dry algae",2016
"PELILLO","XII",0,"dry algae",2016
"SPIRULINA","XII",0,"dry algae",2016
"CHASCA","R.M.",30,"dry algae",2016
"CHASCON O HUIRO NEGRO","R.M.",2481,"dry algae",2016
"CHICOREA DE MAR","R.M.",0,"dry algae",2016
"COCHAYUYO","R.M.",0,"dry algae",2016
"HAEMATOCOCCUS","R.M.",0,"dry algae",2016
"HUIRO","R.M.",57,"dry algae",2016
"HUIRO PALO","R.M.",5652,"dry algae",2016
"LECHUGUILLA","R.M.",0,"dry algae",2016
"LIQUEN GOMOSO","R.M.",0,"dry algae",2016
"LUGA CUCHARA O CORTA","R.M.",323,"dry algae",2016
"LUGA NEGRA O CRESPA","R.M.",7807,"dry algae",2016
"LUGA-ROJA","R.M.",3731,"dry algae",2016
"PELILLO","R.M.",349,"dry algae",2016
"SPIRULINA","R.M.",0,"dry algae",2016
"CHASCA","Total",164,"dry algae",2016
"CHASCON O HUIRO NEGRO","Total",155708,"dry algae",2016
"CHICOREA DE MAR","Total",1473,"dry algae",2016
"COCHAYUYO","Total",7656,"dry algae",2016
"HAEMATOCOCCUS","Total",49,"dry algae",2016
"HUIRO","Total",16805,"dry algae",2016
"HUIRO PALO","Total",49792,"dry algae",2016
"LECHUGUILLA","Total",5,"dry algae",2016
"LIQUEN GOMOSO","Total",193,"dry algae",2016
"LUGA CUCHARA O CORTA","Total",2218,"dry algae",2016
"LUGA NEGRA O CRESPA","Total",27857,"dry algae",2016
"LUGA-ROJA","Total",20702,"dry algae",2016
"PELILLO","Total",9726,"dry algae",2016
"SPIRULINA","Total",4,"dry algae",2016
"CAROLA","XV",0,"dry algae",2017
"CHASCA","XV",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","XV",11,"dry algae",2017
"CHICOREA DE MAR","XV",0,"dry algae",2017
"COCHAYUYO","XV",0,"dry algae",2017
"HAEMATOCOCCUS","XV",0,"dry algae",2017
"HUIRO","XV",0,"dry algae",2017
"HUIRO PALO","XV",8,"dry algae",2017
"LIQUEN GOMOSO","XV",0,"dry algae",2017
"LUCHE","XV",0,"dry algae",2017
"LUGA CUCHARA O CORTA","XV",0,"dry algae",2017
"LUGA NEGRA O CRESPA","XV",0,"dry algae",2017
"LUGA-ROJA","XV",0,"dry algae",2017
"PELILLO","XV",0,"dry algae",2017
"SPIRULINA","XV",0,"dry algae",2017
"CAROLA","I",0,"dry algae",2017
"CHASCA","I",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","I",5086,"dry algae",2017
"CHICOREA DE MAR","I",0,"dry algae",2017
"COCHAYUYO","I",0,"dry algae",2017
"HAEMATOCOCCUS","I",7,"dry algae",2017
"HUIRO","I",524,"dry algae",2017
"HUIRO PALO","I",575,"dry algae",2017
"LIQUEN GOMOSO","I",0,"dry algae",2017
"LUCHE","I",0,"dry algae",2017
"LUGA CUCHARA O CORTA","I",0,"dry algae",2017
"LUGA NEGRA O CRESPA","I",0,"dry algae",2017
"LUGA-ROJA","I",0,"dry algae",2017
"PELILLO","I",0,"dry algae",2017
"SPIRULINA","I",37,"dry algae",2017
"CAROLA","II",0,"dry algae",2017
"CHASCA","II",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","II",9969,"dry algae",2017
"CHICOREA DE MAR","II",0,"dry algae",2017
"COCHAYUYO","II",4,"dry algae",2017
"HAEMATOCOCCUS","II",0,"dry algae",2017
"HUIRO","II",608,"dry algae",2017
"HUIRO PALO","II",1463,"dry algae",2017
"LIQUEN GOMOSO","II",0,"dry algae",2017
"LUCHE","II",0,"dry algae",2017
"LUGA CUCHARA O CORTA","II",0,"dry algae",2017
"LUGA NEGRA O CRESPA","II",0,"dry algae",2017
"LUGA-ROJA","II",0,"dry algae",2017
"PELILLO","II",58,"dry algae",2017
"SPIRULINA","II",0,"dry algae",2017
"CAROLA","III",0,"dry algae",2017
"CHASCA","III",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","III",19618,"dry algae",2017
"CHICOREA DE MAR","III",0,"dry algae",2017
"COCHAYUYO","III",26,"dry algae",2017
"HAEMATOCOCCUS","III",0,"dry algae",2017
"HUIRO","III",552,"dry algae",2017
"HUIRO PALO","III",3702,"dry algae",2017
"LIQUEN GOMOSO","III",0,"dry algae",2017
"LUCHE","III",0,"dry algae",2017
"LUGA CUCHARA O CORTA","III",0,"dry algae",2017
"LUGA NEGRA O CRESPA","III",0,"dry algae",2017
"LUGA-ROJA","III",0,"dry algae",2017
"PELILLO","III",0,"dry algae",2017
"SPIRULINA","III",0,"dry algae",2017
"CAROLA","IV",0,"dry algae",2017
"CHASCA","IV",2,"dry algae",2017
"CHASCON O HUIRO NEGRO","IV",6333,"dry algae",2017
"CHICOREA DE MAR","IV",5,"dry algae",2017
"COCHAYUYO","IV",279,"dry algae",2017
"HAEMATOCOCCUS","IV",0,"dry algae",2017
"HUIRO","IV",2216,"dry algae",2017
"HUIRO PALO","IV",6702,"dry algae",2017
"LIQUEN GOMOSO","IV",0,"dry algae",2017
"LUCHE","IV",0,"dry algae",2017
"LUGA CUCHARA O CORTA","IV",0,"dry algae",2017
"LUGA NEGRA O CRESPA","IV",0,"dry algae",2017
"LUGA-ROJA","IV",0,"dry algae",2017
"PELILLO","IV",600,"dry algae",2017
"SPIRULINA","IV",0,"dry algae",2017
"CAROLA","V",0,"dry algae",2017
"CHASCA","V",25,"dry algae",2017
"CHASCON O HUIRO NEGRO","V",607,"dry algae",2017
"CHICOREA DE MAR","V",0,"dry algae",2017
"COCHAYUYO","V",65,"dry algae",2017
"HAEMATOCOCCUS","V",0,"dry algae",2017
"HUIRO","V",21,"dry algae",2017
"HUIRO PALO","V",108,"dry algae",2017
"LIQUEN GOMOSO","V",0,"dry algae",2017
"LUCHE","V",0,"dry algae",2017
"LUGA CUCHARA O CORTA","V",18,"dry algae",2017
"LUGA NEGRA O CRESPA","V",0,"dry algae",2017
"LUGA-ROJA","V",0,"dry algae",2017
"PELILLO","V",0,"dry algae",2017
"SPIRULINA","V",0,"dry algae",2017
"CAROLA","VI",0,"dry algae",2017
"CHASCA","VI",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","VI",0,"dry algae",2017
"CHICOREA DE MAR","VI",0,"dry algae",2017
"COCHAYUYO","VI",105,"dry algae",2017
"HAEMATOCOCCUS","VI",0,"dry algae",2017
"HUIRO","VI",1,"dry algae",2017
"HUIRO PALO","VI",0,"dry algae",2017
"LIQUEN GOMOSO","VI",0,"dry algae",2017
"LUCHE","VI",0,"dry algae",2017
"LUGA CUCHARA O CORTA","VI",0,"dry algae",2017
"LUGA NEGRA O CRESPA","VI",0,"dry algae",2017
"LUGA-ROJA","VI",0,"dry algae",2017
"PELILLO","VI",0,"dry algae",2017
"SPIRULINA","VI",0,"dry algae",2017
"CAROLA","VII",0,"dry algae",2017
"CHASCA","VII",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","VII",39,"dry algae",2017
"CHICOREA DE MAR","VII",2,"dry algae",2017
"COCHAYUYO","VII",8,"dry algae",2017
"HAEMATOCOCCUS","VII",0,"dry algae",2017
"HUIRO","VII",0,"dry algae",2017
"HUIRO PALO","VII",0,"dry algae",2017
"LIQUEN GOMOSO","VII",0,"dry algae",2017
"LUCHE","VII",0,"dry algae",2017
"LUGA CUCHARA O CORTA","VII",0,"dry algae",2017
"LUGA NEGRA O CRESPA","VII",419,"dry algae",2017
"LUGA-ROJA","VII",331,"dry algae",2017
"PELILLO","VII",17,"dry algae",2017
"SPIRULINA","VII",0,"dry algae",2017
"CAROLA","VIII",1,"dry algae",2017
"CHASCA","VIII",20,"dry algae",2017
"CHASCON O HUIRO NEGRO","VIII",422,"dry algae",2017
"CHICOREA DE MAR","VIII",142,"dry algae",2017
"COCHAYUYO","VIII",2028,"dry algae",2017
"HAEMATOCOCCUS","VIII",0,"dry algae",2017
"HUIRO","VIII",185,"dry algae",2017
"HUIRO PALO","VIII",20,"dry algae",2017
"LIQUEN GOMOSO","VIII",78,"dry algae",2017
"LUCHE","VIII",0,"dry algae",2017
"LUGA CUCHARA O CORTA","VIII",165,"dry algae",2017
"LUGA NEGRA O CRESPA","VIII",2584,"dry algae",2017
"LUGA-ROJA","VIII",1400,"dry algae",2017
"PELILLO","VIII",950,"dry algae",2017
"SPIRULINA","VIII",0,"dry algae",2017
"CAROLA","IX",0,"dry algae",2017
"CHASCA","IX",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","IX",0,"dry algae",2017
"CHICOREA DE MAR","IX",0,"dry algae",2017
"COCHAYUYO","IX",0,"dry algae",2017
"HAEMATOCOCCUS","IX",0,"dry algae",2017
"HUIRO","IX",0,"dry algae",2017
"HUIRO PALO","IX",0,"dry algae",2017
"LIQUEN GOMOSO","IX",0,"dry algae",2017
"LUCHE","IX",0,"dry algae",2017
"LUGA CUCHARA O CORTA","IX",0,"dry algae",2017
"LUGA NEGRA O CRESPA","IX",0,"dry algae",2017
"LUGA-ROJA","IX",0,"dry algae",2017
"PELILLO","IX",0,"dry algae",2017
"SPIRULINA","IX",0,"dry algae",2017
"CAROLA","XIV",0,"dry algae",2017
"CHASCA","XIV",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","XIV",0,"dry algae",2017
"CHICOREA DE MAR","XIV",0,"dry algae",2017
"COCHAYUYO","XIV",0,"dry algae",2017
"HAEMATOCOCCUS","XIV",0,"dry algae",2017
"HUIRO","XIV",0,"dry algae",2017
"HUIRO PALO","XIV",0,"dry algae",2017
"LIQUEN GOMOSO","XIV",0,"dry algae",2017
"LUCHE","XIV",0,"dry algae",2017
"LUGA CUCHARA O CORTA","XIV",0,"dry algae",2017
"LUGA NEGRA O CRESPA","XIV",0,"dry algae",2017
"LUGA-ROJA","XIV",0,"dry algae",2017
"PELILLO","XIV",0,"dry algae",2017
"SPIRULINA","XIV",0,"dry algae",2017
"CAROLA","X",0,"dry algae",2017
"CHASCA","X",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","X",0,"dry algae",2017
"CHICOREA DE MAR","X",4,"dry algae",2017
"COCHAYUYO","X",1,"dry algae",2017
"HAEMATOCOCCUS","X",0,"dry algae",2017
"HUIRO","X",0,"dry algae",2017
"HUIRO PALO","X",0,"dry algae",2017
"LIQUEN GOMOSO","X",0,"dry algae",2017
"LUCHE","X",0,"dry algae",2017
"LUGA CUCHARA O CORTA","X",0,"dry algae",2017
"LUGA NEGRA O CRESPA","X",0,"dry algae",2017
"LUGA-ROJA","X",226,"dry algae",2017
"PELILLO","X",139,"dry algae",2017
"SPIRULINA","X",0,"dry algae",2017
"CAROLA","XI",0,"dry algae",2017
"CHASCA","XI",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","XI",0,"dry algae",2017
"CHICOREA DE MAR","XI",0,"dry algae",2017
"COCHAYUYO","XI",0,"dry algae",2017
"HAEMATOCOCCUS","XI",0,"dry algae",2017
"HUIRO","XI",0,"dry algae",2017
"HUIRO PALO","XI",0,"dry algae",2017
"LIQUEN GOMOSO","XI",0,"dry algae",2017
"LUCHE","XI",0,"dry algae",2017
"LUGA CUCHARA O CORTA","XI",0,"dry algae",2017
"LUGA NEGRA O CRESPA","XI",0,"dry algae",2017
"LUGA-ROJA","XI",102,"dry algae",2017
"PELILLO","XI",0,"dry algae",2017
"SPIRULINA","XI",0,"dry algae",2017
"CAROLA","XII",0,"dry algae",2017
"CHASCA","XII",0,"dry algae",2017
"CHASCON O HUIRO NEGRO","XII",0,"dry algae",2017
"CHICOREA DE MAR","XII",0,"dry algae",2017
"COCHAYUYO","XII",0,"dry algae",2017
"HAEMATOCOCCUS","XII",0,"dry algae",2017
"HUIRO","XII",0,"dry algae",2017
"HUIRO PALO","XII",0,"dry algae",2017
"LIQUEN GOMOSO","XII",0,"dry algae",2017
"LUCHE","XII",0,"dry algae",2017
"LUGA CUCHARA O CORTA","XII",0,"dry algae",2017
"LUGA NEGRA O CRESPA","XII",0,"dry algae",2017
"LUGA-ROJA","XII",932,"dry algae",2017
"PELILLO","XII",0,"dry algae",2017
"SPIRULINA","XII",0,"dry algae",2017
"CAROLA","R.M.",0,"dry algae",2017
"CHASCA","R.M.",9,"dry algae",2017
"CHASCON O HUIRO NEGRO","R.M.",693,"dry algae",2017
"CHICOREA DE MAR","R.M.",0,"dry algae",2017
"COCHAYUYO","R.M.",37,"dry algae",2017
"HAEMATOCOCCUS","R.M.",0,"dry algae",2017
"HUIRO","R.M.",0,"dry algae",2017
"HUIRO PALO","R.M.",1747,"dry algae",2017
"LIQUEN GOMOSO","R.M.",0,"dry algae",2017
"LUCHE","R.M.",0,"dry algae",2017
"LUGA CUCHARA O CORTA","R.M.",0,"dry algae",2017
"LUGA NEGRA O CRESPA","R.M.",654,"dry algae",2017
"LUGA-ROJA","R.M.",471,"dry algae",2017
"PELILLO","R.M.",61,"dry algae",2017
"SPIRULINA","R.M.",0,"dry algae",2017
