PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2009,2,III,78,HUASCO,207,Apañado,"1,200,000",,0.01,B,BN,CHD,,,
2009,2,III,78,HUASCO,252,Vieja o mulata,"1,200,000",,0.01,B,BN,CHD,,,
2009,2,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.30,B,BN,CHD,,,
2009,2,III,78,HUASCO,231,Dorado de altura,"1,700,000",,0.45,B,BN,CHD,,,
2009,2,III,78,HUASCO,820,Piure,"120,000",,3.30,B,BN,CHD,,,
2009,2,III,78,HUASCO,252,Vieja o mulata,"1,000,000",,0.02,B,BN,CHD,,,
2009,2,III,78,HUASCO,282,Sierra,"1,000,000",,1.00,B,BN,CHD,,,
2009,2,III,78,HUASCO,236,Lenguado,"2,700,000",,0.02,B,BN,CHD,,,
2009,2,IV,109,PUNTA CHOROS,455,Loco,"1,500,000",,6.20,B,AM,PP,,,
2009,2,IV,122,COQUIMBO,218,Caballa,"500,000",,0.11,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,234,Jurel,"800,000",,0.33,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.26,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,445,Jibia o calamar rojo,"50,000",,1.50,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,655,Jaiba remadora,"300,000",,0.29,B,BN,PP,,,
2009,2,IV,122,COQUIMBO,653,Jaiba peluda,"600,000",,0.13,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,218,Caballa,"500,000",,0.14,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,234,Jurel,"600,000",,0.38,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.18,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,236,Lenguado,"3,500,000",,0.01,B,BN,CHD,,,
2009,2,IV,122,COQUIMBO,655,Jaiba remadora,"300,000",,0.16,B,BN,PP,,,
2009,2,IV,122,COQUIMBO,653,Jaiba peluda,"600,000",,0.12,B,BN,CHD,,,
2009,2,V,230,SAN ANTONIO,242,Merluza común,"800,000",,0.05,B,BN,CHD,,,
2009,2,V,230,SAN ANTONIO,242,Merluza común,"800,000",,0.10,B,BN,CHD,,,
2009,2,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.11,B,BN,CHD,,,
2009,2,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.10,B,BN,CHD,,,
2009,2,V,210,EL MEMBRILLO,242,Merluza común,"400,000",,0.80,B,BN,CHD,,,
2009,2,V,214,PORTALES,242,Merluza común,"600,000",,2.00,B,BN,CHD,,,
2009,2,VI,256,LA BOCA DE RAPEL,110,Cochayuyo,"100,000",No disponible,3.63,O,BN,CHD,,,
2009,2,VI,256,LA BOCA DE RAPEL,135,Luga - Luga,"200,000",No disponible,0.02,O,BN,PP,,,
2009,2,VI,254,BUCALEMU,242,Merluza común,"357,142",,0.36,B,BN,CHD,,,
2009,2,VI,254,BUCALEMU,242,Merluza común,"100,000",,0.22,B,BN,CHD,,,
2009,2,VI,246,PICHILEMU,655,Jaiba remadora,"900,000",,0.10,B,BN,CHD,,,
2009,2,VII,268,DUAO,242,Merluza común,"407,000",,4.50,B,BN,CHD,,,
2009,2,VII,268,DUAO,274,Reineta,"800,000",,1.00,B,BN,CHD,,,
2009,2,VII,268,DUAO,282,Sierra,"1,500,000",,0.20,B,BN,CHD,,,
2009,2,VII,268,DUAO,230,Corvina,"1,500,000",,0.50,B,BN,CHD,,,
2009,2,VII,268,DUAO,226,Cojiboba del norte ,"1,800,000",,0.10,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,655,Jaiba remadora,"1,120,000",,0.54,B - L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,260,Pejerrey de mar,"610,000",,0.15,B - L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,227,Congrio colorado,"1,230,200",,0.21,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,229,Congrio negro,"870,000",,0.13,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,270,Róbalo,"780,000",,0.18,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,654,Jaiba marmola,"980,000",,0.38,L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,406,Almeja o taca,"350,000",,0.43,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,213,Blanquillo,"990,000",,0.18,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,282,Sierra,"700,000",,0.32,L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,242,Merluza común,"970,000",,0.31,L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,654,Jaiba marmola,"980,000",,0.58,B - L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.42,B - L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,227,Congrio colorado,"1,120,000",,0.21,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,229,Congrio negro,"870,000",,0.22,B,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,242,Merluza común,"990,000",,0.54,L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,282,Sierra,"650,000",,0.21,L,BN,CHD,,,
2009,2,VIII,350,LO ROJAS,655,Jaiba remadora,"900,000",,0.24,B - L,BN,CHD,,,
2009,2,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,2.00,B,BN,CHD,,,
2009,2,VIII,310,TOMÉ,242,Merluza común,"1,072,000",,4.29,L,BN,CHD,,,
2009,2,VIII,310,TOMÉ,274,Reineta,"750,000",,1.50,B,BN,CHD,,,
2009,2,VIII,310,TOMÉ,406,Almeja o taca,"214,285",,0.30,B,BN,CHD,,,
2009,2,VIII,310,TOMÉ,820,Piure,"180,000",,0.90,B,BN,CHD,,,
2009,2,VIII,310,TOMÉ,640,Jaiba,"750,000",,1.50,B,BN,CHD,,,
2009,2,VIII,310,TOMÉ,135,Luga - Luga,"96,000",No disponible,0.80,B,BN,PP,,,
2009,2,VIII,310,TOMÉ,242,Merluza común,"714,285",,2.00,L,BN,CHD,,,
2009,2,VIII,310,TOMÉ,406,Almeja o taca,"642,857",,0.90,B,BN,CHD,,,
2009,2,VIII,374,LEBU,274,Reineta,"300,000",,35.46,B - L,BN,PP,,,
2009,2,VIII,374,LEBU,274,Reineta,"400,000",,14.10,B - L,BN,PP,,,
2009,2,VIII,324,TALCAHUANO,211,Azulejo,"2,000,000",,0.03,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,204,Breca,"1,500,000",,0.02,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,218,Caballa,"750,000",,0.01,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,223,Chancharro,"2,000,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,227,Congrio colorado,"2,500,000",,0.02,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,229,Congrio negro,"2,000,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,234,Jurel,"1,000,000",,0.02,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,236,Lenguado,"3,500,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,238,Lisa,"1,500,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,242,Merluza común,"2,000,000",,0.03,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,273,Rollizo,"1,500,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,282,Sierra,"1,500,000",,0.03,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,406,Almeja o taca,"800,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,408,Tumbao,"800,000",,0.05,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,425,Cholga,"900,000",,0.06,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,644,Picoroco,"2,500,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,651,Jaiba limón,"1,500,000",,0.05,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,110,Cochayuyo,"700,000",No disponible,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",No disponible,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,820,Piure,"800,000",,0.15,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,406,Almeja o taca,"750,000",,0.02,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,425,Cholga,"670,000",,0.04,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,435,Choro,"985,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,465,Navajuela,"800,000",,0.04,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,227,Congrio colorado,"2,000,000",,0.02,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,229,Congrio negro,"2,000,000",,0.03,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,270,Róbalo,"1,500,000",,0.05,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,274,Reineta,"2,000,000",,0.06,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,282,Sierra,"1,500,000",,0.04,L,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,652,Jaiba mora,"1,000,000",,0.03,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,656,Cangrejo,"600,000",,0.01,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,820,Piure,"400,000",,0.10,B,BN,CHD,,,
2009,2,VIII,324,TALCAHUANO,110,Cochayuyo,"700,000",No disponible,0.01,B,BN,CHD,,,
2009,2,VIII,336,SAN VICENTE,242,Merluza común,"570,000",,3.06,L,BN,PP,,,
2009,2,VIII,336,SAN VICENTE,242,Merluza común,"570,000",,1.40,L,BN,PP,,,
2009,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.15,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.30,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,260,Pejerrey de mar,"500,000",,0.15,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,270,Róbalo,"500,000",,0.15,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,406,Almeja o taca,"600,000",,0.10,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,425,Cholga,"500,000",,0.15,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,430,Chorito,"250,000",,0.30,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,435,Choro,"700,000",,0.25,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,465,Navajuela,"700,000",,0.35,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"2,000,000",,0.25,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,242,Merluza común,"1,500,000",,0.25,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,274,Reineta,"1,000,000",,0.20,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,270,Róbalo,"800,000",,0.15,O,,CHD,,,
2009,2,XIV,410,LOS MOLINOS,406,Almeja o taca,"600,000",,0.10,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,430,Chorito,"250,000",,0.30,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,435,Choro,"350,000",,0.25,O,BN,CHD,,,
2009,2,XIV,410,LOS MOLINOS,465,Navajuela,"300,000",,0.15,O,BN,CHD,,,
2009,2,XIV,412,NIEBLA,228,Congrio dorado,"700,000",,0.10,B,,CHD,,,
2009,2,XIV,412,NIEBLA,230,Corvina,"1,000,000",,0.15,B,,CHD,,,
2009,2,XIV,412,NIEBLA,406,Almeja o taca,"300,000",,0.35,B,AM,CHD,,,
2009,2,XIV,412,NIEBLA,425,Cholga,"300,000",,0.10,B,AM,CHD,,,
2009,2,XIV,412,NIEBLA,430,Chorito,"250,000",,0.25,B,AM,CHD,,,
2009,2,XIV,412,NIEBLA,435,Choro,"350,000",,0.40,B,AM,CHD,,,
2009,2,XIV,412,NIEBLA,465,Navajuela,"300,000",,0.03,B,AM,CHD,,,
2009,2,XIV,412,NIEBLA,227,Congrio colorado,"1,500,000",,0.20,B,,PP,,,
2009,2,XIV,412,NIEBLA,242,Merluza común,"800,000",,0.15,B,,PP,,,
2009,2,XIV,412,NIEBLA,270,Róbalo,"1,000,000",,0.20,B,,PP,,,
2009,2,XIV,412,NIEBLA,406,Almeja o taca,"600,000",,0.25,B,BN,PP,,,
2009,2,XIV,412,NIEBLA,430,Chorito,"250,000",,0.15,B,BN,PP,,,
2009,2,XIV,412,NIEBLA,435,Choro,"350,000",,0.15,B,BN,PP,,,
2009,2,XIV,412,NIEBLA,465,Navajuela,"700,000",,0.10,B,BN,PP,,,
2009,2,X,494,QUELLÓN,406,Almeja o taca,"170,000",,2.10,O,BN,CHD,,,
2009,2,X,494,QUELLÓN,654,Jaiba marmola,"180,000",,4.50,O,,PP,,,
2009,2,X,494,QUELLÓN,136,Luga - roja,"160,000",No disponible,10.20,O,BN,PP,,,
2009,2,X,494,QUELLÓN,654,Jaiba marmola,"190,000",,4.20,O,,PP,,,
2009,2,X,494,QUELLÓN,406,Almeja o taca,"160,000",,3.20,O,BN,CHD,,,
2009,2,X,494,QUELLÓN,810,Erizo,"155,000",,0.30,O,BN,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,2.20,L,,PP,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,2.00,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"600,000",,1.00,L,,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.00,L,,CHD,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"600,000",,0.50,L,,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"700,000",,2.00,L,,PP,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,3.50,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"200,000",,4.00,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"400,000",,2.00,L,,CHD,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"1,225,000",,1.50,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"600,000",,0.40,L,,CHD,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"175,000",,9.46,L,,PP,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"175,000",,3.00,L,,PP,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,6.17,L,,PP,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"95,000",,4.89,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"200,000",,1.70,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"200,000",,1.00,L,,PP,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"900,000",,0.96,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"400,000",,0.07,L,,CHD,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"95,000",,8.60,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"400,000",,1.50,L,,PP,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,0.70,L,,PP,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"95,000",,18.95,L,,PP,,,
2009,2,X,474,DALCAHUE,268,Raya volantín,"950,000",,8.00,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"700,000",,4.00,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"650,000",,0.50,L,,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.00,L,,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"650,000",,2.20,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.90,L,,PP,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.08,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.40,L,,CHD,,,
2009,2,X,474,DALCAHUE,228,Congrio dorado,"400,000",,1.50,L,,PP,,,
2009,2,X,474,DALCAHUE,654,Jaiba marmola,"95,000",,32.19,L,,PP,,,
2009,2,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.60,L,,CHD,,,
2009,2,XI,518,PTO. CHACABUCO,244,Merluza del sur,"1,000,000",,1.93,B,,PP,,,
2009,2,XI,518,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.03,B,,PP,,,
2009,2,XI,518,PTO. CHACABUCO,244,Merluza del sur,"1,000,000",,1.77,B,,PP,,,
2009,2,XI,518,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.14,B,,PP,,,
2009,2,XI,518,PTO. CHACABUCO,268,Raya volantín,"800,000",,0.18,B,,PP,,,
2009,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,4.72,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,1.54,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,6.08,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,620,Centollón,"500,000",,4.44,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,475,Ostión del sur,"480,000",,32.46,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,100,000",,1.46,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,1.40,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,1.03,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,0.77,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,620,Centollón,"500,000",,2.40,O,BN,PP,,,
2009,2,XII,534,PUNTA ARENAS,475,Ostión del sur,"528,000",,59.62,O,BN,PP,,,
2009,2,XII,536,PUERTO NATALES,228,Congrio dorado,"2,000,000",,0.10,L,BN,CHD,,,
2009,2,XII,536,PUERTO NATALES,475,Ostión del sur,"500,000",,400.32,L,BN,PP,,,
2009,2,XII,536,PUERTO NATALES,244,Merluza del sur,"850,000",,9.43,L,BN,PP,,,
2009,2,XII,536,PUERTO NATALES,228,Congrio dorado,"2,000,000",,0.30,L,BN,CHD,,,
2009,2,XII,536,PUERTO NATALES,475,Ostión del sur,"500,000",,9.29,O,BN,PP,,,
2009,3,I,10,CAVANCHA,226,Cojiboba del norte ,"1,200,000",,0.40,B,BN,CHD,,,
2009,3,I,10,CAVANCHA,204,Breca,"1,000,000",,0.20,B,BN,CHD,,,
2009,3,I,10,CAVANCHA,425,Cholga,"100,000",,0.50,B,BN,CHD,,,
2009,3,I,10,CAVANCHA,266,Albacora o Pez espada,"1,800,000",,1.40,B,BN,CHD,,,
2009,3,II,56,TALTAL,252,Vieja o mulata,"1,000,000",,0.02,B,BN,CHD,,,
2009,3,II,56,TALTAL,207,Apañado,"1,000,000",,0.01,B,BN,CHD,,,
2009,3,II,56,TALTAL,236,Lenguado,"2,000,000",,0.02,B,BN,CHD,,,
2009,3,II,56,TALTAL,231,Dorado de altura,"1,700,000",,0.13,B,BN,CHD,,,
2009,3,II,56,TALTAL,226,Cojiboba del norte ,"1,200,000",,0.18,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,406,Almeja o taca,"100,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,450,Lapa,"150,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,425,Cholga,"100,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,435,Choro,"50,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,406,Almeja o taca,"100,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,450,Lapa,"150,000",,0.01,B,BN,CHD,,,
2009,3,II,60,MEJILLONES,425,Cholga,"100,000",,0.01,B,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,285,Tomoyo,"150,000",,0.01,B,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,231,Dorado de altura,"2,000,000",,0.50,B,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,238,Lisa,"600,000",,0.02,B,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,220,Cabrilla,"1,150,000",,0.03,B,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,214,Bonito,"500,000",,1.50,L,BN,CHD,,,
2009,3,II,50,ANTOFAGASTA,234,Jurel,"333,000",,0.50,B,BN,CHD,,,
2009,3,II,39,PAQUICA,141,Chacón o Huiro negro,"100,000",No disponible,0.25,O,BN,PP,,,
2009,3,II,39,PAQUICA,142,Huiro palo,"100,000",No disponible,1.20,O,BN,PP,,,
2009,3,II,39,PAQUICA,425,Cholga,"200,000",,0.20,B,BN,CHD,,,
2009,3,II,42,CALETA BUENA,220,Cabrilla,"600,000",,0.02,B,BN,CHD,,,
2009,3,II,42,CALETA BUENA,236,Lenguado,"1,500,000",,0.03,O,BN,CHD,,,
2009,3,II,42,CALETA BUENA,262,Pejeperro,"1,000,000",,0.01,B,BN,CHD,,,
2009,3,II,42,CALETA BUENA,450,Lapa,"600,000",,0.05,B,BN,CHD,,,
2009,3,II,42,CALETA BUENA,280,Sargo,"1,000,000",,0.01,B,BN,CHD,,,
2009,3,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.32,B,BN,CHD,,,
2009,3,III,78,HUASCO,231,Dorado de altura,"1,700,000",,0.63,B,BN,CHD,,,
2009,3,III,78,HUASCO,820,Piure,"120,000",,1.30,B,BN,CHD,,,
2009,3,III,78,HUASCO,252,Vieja o mulata,"1,000,000",,0.01,B,BN,CHD,,,
2009,3,III,78,HUASCO,282,Sierra,"1,000,000",,0.52,B,BN,CHD,,,
2009,3,III,78,HUASCO,220,Cabrilla,"1,000,000",,0.07,B,BN,CHD,,,
2009,3,III,78,HUASCO,230,Corvina,"1,000,000",,0.06,B,BN,CHD,,,
2009,3,III,78,HUASCO,262,Pejeperro,"1,000,000",,0.02,B,BN,CHD,,,
2009,3,III,78,HUASCO,229,Congrio negro,"1,000,000",,0.02,B,BN,CHD,,,
2009,3,III,78,HUASCO,236,Lenguado,"2,700,000",,0.08,B,BN,CHD,,,
2009,3,III,78,HUASCO,226,Cojiboba del norte ,"1,000,000",,0.91,B,BN,CHD,,,
2009,3,III,78,HUASCO,455,Loco,"1,500,000",,36.60,B,AM,PP,,,
2009,3,IV,109,PUNTA CHOROS,455,Loco,"1,500,000",,0.13,B,AM,CHD,,,
2009,3,IV,122,COQUIMBO,445,Jibia o calamar rojo,"30,000",,2.92,B,BN,PP,,,
2009,3,IV,122,COQUIMBO,252,Vieja o mulata,"2,500,000",,0.06,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,234,Jurel,"600,000",,0.09,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,242,Merluza común,"1,000,000",,0.10,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,653,Jaiba peluda,"800,000",,0.05,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,445,Jibia o calamar rojo,"30,000",,2.50,B,BN,PP,,,
2009,3,IV,122,COQUIMBO,229,Congrio negro,"1,500,000",,0.02,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,227,Congrio colorado,"3,200,000",,0.12,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,218,Caballa,"500,000",,0.10,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,282,Sierra,"700,000",,0.20,B,BN,CHD,,,
2009,3,IV,122,COQUIMBO,655,Jaiba remadora,"300,000",,0.24,B,BN,PP,,,
2009,3,IV,122,COQUIMBO,234,Jurel,"800,000",,0.42,B,BN,CHD,,,
2009,3,V,230,SAN ANTONIO,242,Merluza común,"900,000",,0.20,B,BN,CHD,,,
2009,3,V,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.04,B,BN,CHD,,,
2009,3,V,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.20,B,BN,CHD,,,
2009,3,V,214,PORTALES,242,Merluza común,"600,000",,2.00,B,BN,CHD,,,
2009,3,V,214,PORTALES,242,Merluza común,"700,000",,2.50,B,BN,CHD,,,
2009,3,V,214,PORTALES,242,Merluza común,"600,000",,2.00,B,BN,CHD,,,
2009,3,V,210,EL MEMBRILLO,242,Merluza común,"400,000",,0.80,B,BN,CHD,,,
2009,3,VI,256,LA BOCA DE RAPEL,238,Lisa,"1,000,000",,0.08,B,BN,CHD,,,
2009,3,VI,256,LA BOCA DE RAPEL,270,Róbalo,"1,200,000",,0.02,B,BN,CHD,,,
2009,3,VI,256,LA BOCA DE RAPEL,435,Choro,"800,000",,0.02,B,BN,CHD,,,
2009,3,VI,256,LA BOCA DE RAPEL,820,Piure,"125,000",,0.15,B,BN,CHD,,,
2009,3,VI,250,MATANZAS,236,Lenguado,"2,000,000",,0.02,O,BN,CHD,,,
2009,3,VI,250,MATANZAS,820,Piure,"133,000",,0.50,O,BN,CHD,,,
2009,3,VI,250,MATANZAS,230,Corvina,"2,000,000",,0.03,O,BN,CHD,,,
2009,3,VI,254,BUCALEMU,242,Merluza común,"535,714",,0.08,B,BN,CHD,,,
2009,3,VI,254,BUCALEMU,145,Huiro ,"446,000",No disponible,2.10,O,BN,CHD,,,
2009,3,VI,254,BUCALEMU,242,Merluza común,"285,714",,0.17,B,BN,CHD,,,
2009,3,VI,253,PUERTECILLO,110,Cochayuyo,"625,000",No disponible,0.30,O,BN,CHD,,,
2009,3,VI,246,PICHILEMU,412,Caracol tegula,"4,500,000",,0.05,O,BN,CHD,,,
2009,3,VI,246,PICHILEMU,110,Cochayuyo,"500,000",No disponible,0.80,O,BN,CHD,,,
2009,3,VI,246,PICHILEMU,115,Chasca,"900,000",No disponible,0.70,O,BN,CHD,,,
2009,3,VIII,374,LEBU,217,Bacalao de profundidad,"5,900,000",,2.08,L,BN,PP,,,
2009,3,VIII,374,LEBU,274,Reineta,"800,000",,115.75,B - L,BN,CHD - PP,,,
2009,3,VIII,324,TALCAHUANO,211,Azulejo,"2,000,000",,0.04,L,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,204,Breca,"1,500,000",,0.01,B,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,227,Congrio colorado,"1,500,000",,0.02,B,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,229,Congrio negro,"1,500,000",,0.01,B,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,230,Corvina,"2,000,000",,0.03,L,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,234,Jurel,"700,000",,0.02,B,BN,CHD,,,
2009,3,VIII,324,TALCAHUANO,236,Lenguado,"3,000,000",,0.01,B,BN,CHD,,,
