PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Caleta,Nom_caleta,Especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2008,8,VIII,350,LO ROJAS,234,Jurel,"890,000",,2.120,B - L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,282,Sierra,"450,000",,3.100,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,242,Merluza común,"980,000",,8.960,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,258,Pejegallo,"850,000",,1.200,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,455,Loco,"5,580,000",,5.300,B,AM,PP,,,
2008,8,VIII,350,LO ROJAS,258,Pejegallo,"1,100,000",,0.420,B - L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,654,Jaiba marmola,"1,200,000",,0.450,B - L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,260,Pejerrey de mar,"1,050,000",,0.870,B - L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,227,Congrio colorado,"1,400,000",,0.360,B,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,229,Congrio negro,"1,230,000",,0.310,B,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,465,Navajuela,"580,000",,0.850,B,BN,PP,,,
2008,8,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"1,500,000",,0.880,B,BN,PP,,,
2008,8,VIII,350,LO ROJAS,242,Merluza común,"990,000",,5.800,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,234,Jurel,"1,100,000",,8.500,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,282,Sierra,"878,000",,4.500,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,455,Loco,"5,890,000",,5.300,L,AM,PP,,,
2008,8,VIII,350,LO ROJAS,654,Jaiba marmola,"1,150,000",,0.840,B,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,230,Corvina,"1,400,000",,3.900,L,BN,CHD,,,
2008,8,VIII,350,LO ROJAS,226,Cojinoba del norte,"900,000",,0.540,L,BN,CHD,,,
2008,8,VIII,374,LEBU,217,Bacalao de profundidad,"4,900,000",,1.420,L,BN,PP,,,
2008,8,VIII,374,LEBU,217,Bacalao de profundidad,"4,000,000",,2.191,L,BN,PP,,,
2008,8,VIII,374,LEBU,266,Albacora,"2,000,000",,3.600,L,BN,PP,,,
2008,8,VIII,324,TALCAHUANO,656,Jaiba panchote o Cangrejo,"600,000",,0.015,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,226,Cojinoba del norte,"1,500,000",,0.020,L,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,227,Congrio colorado,"3,000,000",,0.001,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,229,Congrio negro,"3,000,000",,0.001,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,242,Merluza común,"1,500,000",,0.070,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,260,Pejerrey de mar,"1,500,000",,0.017,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,270,Róbalo,"1,500,000",,0.015,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,408,Tumbao,"1,000,000",,0.020,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,425,Cholga,"1,000,000",,0.045,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,465,Navajuela,"2,000,000",,0.007,B,BN,CHD,,,
2008,8,VIII,324,TALCAHUANO,820,Piure,"700,000",,0.040,B,BN,CHD,,,
2008,8,VIII,310,TOME,227,Congrio colorado,"1,800,000",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,282,Sierra,"133,000",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,242,Merluza común,"357,142",,11.326,B,BN,CHD,,,
2008,8,VIII,310,TOME,274,Reineta,"900,000",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,273,Rollizo,"214,285",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,406,Almeja,"312,500",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,425,Cholga,"666,666",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,465,Navajuela,"750,000",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,820,Piure,"166,666",,1.020,B,BN,CHD,,,
2008,8,VIII,310,TOME,640,Jaiba,"500,000",,0.143,B,BN,CHD,,,
2008,8,VIII,310,TOME,227,Congrio colorado,"1,800,000",,0.140,B,BN,CHD,,,
2008,8,VIII,310,TOME,282,Sierra,"133,000",,0.210,B,BN,CHD,,,
2008,8,VIII,310,TOME,242,Merluza común,"285,714",,0.220,B,BN,CHD,,,
2008,8,VIII,310,TOME,273,Rollizo,"214,285",,0.065,B,BN,CHD,,,
2008,8,VIII,310,TOME,220,Cabrilla,"133,333",,0.180,B,BN,CHD,,,
2008,8,VIII,310,TOME,406,Almeja,"312,500",,0.020,B,BN,CHD,,,
2008,8,VIII,310,TOME,425,Cholga,"666,666",,,B,BN,CHD,,,
2008,8,VIII,310,TOME,450,Lapa,"830,000",,0.100,B,BN,CHD,,,
2008,8,VIII,310,TOME,465,Navajuela,"750,000",,0.019,B,BN,CHD,,,
2008,8,VIII,310,TOME,820,Piure,"166,666",,0.290,B,BN,CHD,,,
2008,8,VIII,310,TOME,640,Jaiba,"500,000",,0.260,B,BN,CHD,,,
2008,8,X,420,ANGELMO,810,Erizo,"100,000",,0.750,L,BN,CHD,,,
2008,8,X,420,ANGELMO,425,Cholga,"180,000",,0.021,L,BN,CHD,,,
2008,8,X,420,ANGELMO,406,Almeja,"36,000",,0.120,L,BN,CHD,,,
2008,8,X,420,ANGELMO,425,Cholga,"45,000",,0.300,L,BN,CHD,,,
2008,8,X,474,DALCAHUE,260,Pejerrey de mar,"450,000",,0.750,L,BN,CHD,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,2.630,L,BN,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"950,000",,5.000,L,BN,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"900,000",,1.200,L,BN,CHD,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"900,000",,4.000,L,BN,PP,,,
2008,8,X,474,DALCAHUE,260,Pejerrey de mar,"400,000",,0.155,L,,CHD,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.200,L,,CHD,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,0.500,L,,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,2.385,L,,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,2.200,L,,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"230,000",,5.471,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,2.740,L,BN,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,1.200,L,,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"400,000",,1.300,L,,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"1,400,000",,1.900,L,,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,5.980,L,,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"160,000",,6.000,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"260,000",,9.374,L,BN,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.796,L,,CHD,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,1.740,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"260,000",,10.217,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,6.917,L,BN,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,0.800,L,BN,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"400,000",,1.400,L,BN,PP,,,
2008,8,X,474,DALCAHUE,260,Pejerrey de mar,"450,000",,1.400,L,,CHD,,,
2008,8,X,474,DALCAHUE,810,Erizo,"280,000",,1.486,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"250,000",,3.462,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"180,000",,2.942,L,BN,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"160,000",,8.000,L,BN,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,1.500,L,,PP,,,
2008,8,X,474,DALCAHUE,810,Erizo,"220,000",,6.540,L,BN,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"700,000",,1.826,L,,CHD,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"1,150,000",,3.400,L,,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,3.500,L,,PP,,,
2008,8,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,0.500,L,,PP,,,
2008,8,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,1.600,L,,CHD,,,
2008,8,X,494,QUELLON,406,Almeja,"160,000",,372.400,O,BN,PP,,,
2008,8,X,494,QUELLON,810,Erizo,"230,000",,41.050,O,BN,PP,,,
2008,8,X,494,QUELLON,810,Erizo,"230,000",,2.500,O,BN,PP,,,
2008,8,X,494,QUELLON,406,Almeja,"200,000",,1.000,O,BN,CHD,,,
2008,8,XI,514,PTO. CHACABUCO,228,Congrio dorado,"800,000",,2.100,B,,PP,,,
2008,8,XI,514,PTO. CHACABUCO,268,Raya volantín,"800,000",,0.500,B,,PP,,,
2008,8,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,1.230,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,5.350,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,1.630,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,620,Centollón,"700,000",,0.910,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"235,000",,5.720,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"263,000",,4.820,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"278,000",,24.440,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"354,000",,17.280,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"382,000",,7.100,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"514,000",,5.750,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,413,Caracol trophon,"600,000",,4.020,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,200,000",,2.750,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,260,000",,2.390,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,400,000",,0.620,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,495,000",,2.040,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,600,000",,2.200,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,0.780,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,8.370,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,620,Centollón,"570,000",,1.180,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,620,Centollón,"700,000",,1.410,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"222,000",,11.170,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"278,000",,10.020,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"333,000",,7.670,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"389,000",,5.760,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"400,000",,9.180,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"446,000",,1.770,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,810,Erizo,"478,000",,5.120,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,360,000",,3.800,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,600,000",,4.300,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,645,000",,3.730,O,BN,PP,,,
2008,8,XII,534,PUNTA ARENAS,616,Centolla,"2,700,000",,1.260,O,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,244,Merluza del sur o austral,"1,000,000",,42.700,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,228,Congrio dorado,"1,000,000",,4.400,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,810,Erizo,"300,000",,63.000,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,268,Raya volantín,"1,000,000",,13.000,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,616,Centolla,"2,300,000",,47.800,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,810,Erizo,"300,000",,72.000,L,BN,PP,,,
2008,8,XII,536,PUERTO NATALES,616,Centolla,"2,300,000",,65.500,L,BN,PP,,,
2008,8,XV,2,ARICA,266,Albacora,"2,500,000",,2.550,B,BN,CHD,,,
2008,8,XV,2,ARICA,210,Ayanque,"1,700,000",,0.080,B,BN,CHD,,,
2008,8,XV,2,ARICA,221,Cabrilla común,"2,400,000",,0.100,B,BN,CHD,,,
2008,8,XV,2,ARICA,252,Vieja o mulata,"2,600,000",,0.050,B,BN,CHD,,,
2008,8,XV,2,ARICA,260,Pejerrey de mar,"500,000",,0.350,B,BN,CHD,,,
2008,8,XV,2,ARICA,272,Roncacho,"800,000",,0.070,B,BN,CHD,,,
2008,8,XV,2,ARICA,415,Caracol locate,"300,000",,3.800,B,BN,CHD,,,
2008,8,XV,2,ARICA,425,Cholga,"300,000",,0.080,B,BN,CHD,,,
2008,8,XV,2,ARICA,820,Piure,"600,000",,0.030,B,BN,CHD,,,
2008,8,XV,2,ARICA,210,Ayanque,"1,100,000",,0.350,B,BN,CHD,,,
2008,8,XV,2,ARICA,260,Pejerrey de mar,"500,000",,0.500,B,BN,CHD,,,
2008,8,XV,2,ARICA,284,Tiburon o marrajo,"1,700,000",,1.200,B,BN,CHD,,,
2008,8,XV,2,ARICA,820,Piure,"500,000",,0.050,B,BN,CHD,,,
2008,8,XV,2,ARICA,450,Lapa,"600,000",,0.450,B,BN,CHD,,,
2008,Septiembre,II,56,TALTAL,220,Cabrilla,"800,000",,0.020,B,BN,CHD,,,
2008,9,II,56,TALTAL,234,Jurel,"1,000,000",,0.035,B,BN,CHD,,,
2008,9,II,56,TALTAL,226,Cojinoba del norte,"1,000,000",,0.080,B,BN,CHD,,,
2008,9,II,56,TALTAL,236,Lenguado,"2,500,000",,0.070,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,219,Cabinza,"1,000,000",,0.020,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,236,Lenguado,"1,000,000",,0.007,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,285,Tomoyo,"400,000",,0.002,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,450,Lapa,"2,000,000",,0.005,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,260,Pejerrey de mar,"125,000",,0.080,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,226,Cojinoba del norte,"5,600,000",,0.030,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,285,Tomoyo,"1,200,000",,0.012,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,219,Cabinza,"1,000,000",,0.040,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,820,Piure,"1,000,000",,0.008,B,BN,CHD,,,
2008,9,II,50,ANTOFAGASTA,218,Caballa,"130,000",,4.000,L,BN,PP,,,
2008,9,II,60,MEJILLONES,406,Almeja,"400,000",,0.010,B,BN,CHD,,,
2008,9,II,60,MEJILLONES,425,Cholga,"500,000",,0.010,B,BN,CHD,,,
2008,9,II,60,MEJILLONES,425,Cholga,"500,000",,0.004,B,BN,CHD,,,
2008,9,II,60,MEJILLONES,406,Almeja,"400,000",,0.002,B,BN,CHD,,,
2008,9,II,46,TOCOPILLA,450,Lapa,"500,000",,0.016,B,BN,PP,,,
2008,9,II,46,TOCOPILLA,226,Cojinoba del norte,"1,400,000",,0.026,O,BN,CHD,,,
2008,9,II,46,TOCOPILLA,231,Dorado,"1,500,000",,0.034,L,BN,CHD,,,
2008,9,II,46,TOCOPILLA,230,Corvina,"1,500,000",,0.018,L,BN,CHD,,,
2008,9,II,46,TOCOPILLA,425,Cholga,"100,000",,0.260,B,BN,CHD,,,
2008,9,II,46,TOCOPILLA,252,Vieja o mulata,"1,500,000",,0.012,B,BN,CHD,,,
2008,9,III,78,HUASCO,229,Congrio negro,"1,000,000",,0.040,B,BN,CHD,,,
2008,9,III,78,HUASCO,227,Congrio colorado,"1,800,000",,0.900,B,BN,CHD,,,
2008,9,III,78,HUASCO,220,Cabrilla,"1,000,000",,0.025,B,BN,CHD,,,
2008,9,III,78,HUASCO,450,Lapa,"800,000",,0.250,B,BN,CHD,,,
2008,9,III,78,HUASCO,262,Pejeperro,"900,000",,0.020,B,BN,CHD,,,
2008,9,III,78,HUASCO,820,Piure,"120,000",,1.000,B,BN,CHD,,,
2008,9,III,78,HUASCO,252,Vieja o mulata,"1,000,000",,0.050,B,BN,CHD,,,
2008,9,III,78,HUASCO,282,Sierra,"1,000,000",,0.250,B,BN,CHD,,,
2008,9,III,78,HUASCO,273,Rollizo,"1,000,000",,0.042,B,BN,CHD,,,
2008,9,III,78,HUASCO,227,Congrio colorado,"1,800,000",,0.200,B,BN,CHD,,,
2008,9,III,78,HUASCO,450,Lapa,"800,000",,0.100,B,BN,CHD,,,
2008,9,III,78,HUASCO,820,Piure,"120,000",,0.300,B,BN,CHD,,,
2008,9,III,78,HUASCO,282,Sierra,"1,000,000",,0.080,B,BN,CHD,,,
2008,9,III,78,HUASCO,273,Rollizo,"1,000,000",,0.012,B,BN,CHD,,,
2008,9,IV,122,COQUIMBO,445,Jibia,"30,000",,18.439,B,BN,PP,,,
2008,9,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.420,B,BN,CHD,,,
2008,9,IV,122,COQUIMBO,445,Jibia,"30,000",,17.797,B,BN,PP,,,
2008,9,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.120,B,BN,CHD,,,
2008,9,IV,109,PUNTA CHOROS,252,Vieja o mulata,"2,000,000",,0.014,B,BN,CHD,,,
2008,9,IV,109,PUNTA CHOROS,207,Apañado,"2,000,000",,0.008,B,BN,CHD,,,
2008,9,IV,109,PUNTA CHOROS,262,Pejeperro,"1,300,000",,0.005,B,BN,CHD,,,
2008,9,IV,109,PUNTA CHOROS,273,Rollizo,"1,000,000",,0.016,B,BN,CHD,,,
2008,9,IV,109,PUNTA CHOROS,204,Breca,"1,000,000",,0.013,B,BN,CHD,,,
2008,9,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.530,B,BN,CHD,,,
2008,9,V,230,SAN ANTONIO,242,Merluza común,"600,000",,0.100,B,BN,CHD,,,
2008,9,V,214,PORTALES,242,Merluza común,"900,000",,3.700,B,BN,CHD,,,
2008,9,V,214,PORTALES,242,Merluza común,"100,000",,4.000,B,BN,CHD,,,
2008,9,V,210,EL MEMBRILLO,242,Merluza común,"350,000",,0.400,B,BN,CHD,,,
2008,9,V,210,EL MEMBRILLO,242,Merluza común,"400,000",,0.500,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.160,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.345,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,226,Cojinoba del norte,"3,500,000",,0.030,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,243,Konso,"2,000,000",,0.025,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,245,Nanué,"3,500,000",,0.090,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,269,Remoremo,"3,500,000",,0.050,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,288,Toremo,"4,000,000",,0.043,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.035,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.170,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,226,Cojinoba del norte,"3,500,000",,0.055,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,250,Popoo,"3,500,000",,0.020,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,247,Matahuira,"3,500,000",,0.080,B,BN,CHD,,,
2008,9,V,222,HANGA ROA,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,202,Atún ojos grandes,"4,000,000",,0.030,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.280,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,226,Cojinoba del norte,"3,500,000",,0.215,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,243,Konso,"2,000,000",,0.065,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,250,Popoo,"3,500,000",,0.025,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,269,Remoremo,"3,500,000",,0.075,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,288,Toremo,"4,000,000",,0.031,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.160,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,226,Cojinoba del norte,"3,500,000",,0.035,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,243,Konso,"2,000,000",,0.045,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,269,Remoremo,"4,000,000",,0.020,B,BN,CHD,,,
2008,9,V,224,HANGA PIKO,282,Sierra,"3,500,000",,0.040,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,208,Atún aleta amarilla,"4,000,000",,0.047,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,226,Cojinoba del norte,"3,500,000",,0.030,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,245,Nanué,"3,500,000",,0.090,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,208,Atún aleta amarilla,"4,000,000",,0.090,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,269,Remoremo,"4,000,000",,0.030,B,BN,CHD,,,
2008,9,V,221,VAIHÚ,247,Matahuira,"4,000,000",,0.040,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,202,Atún ojos grandes,"4,000,000",,0.035,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,208,Atún aleta amarilla,"4,000,000",,0.125,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,243,Konso,"2,000,000",,0.021,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,269,Remoremo,"4,000,000",,0.055,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,208,Atún aleta amarilla,"4,000,000",,0.115,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,250,Popoo,"3,500,000",,0.045,B,BN,CHD,,,
2008,9,V,223,HOTU ITI,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,202,Atún ojos grandes,"4,000,000",,0.025,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,000,000",,0.105,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,226,Cojinoba del norte,"3,500,000",,0.050,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,243,Konso,"2,000,000",,0.025,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,250,Popoo,"3,500,000",,0.015,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.060,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,000,000",,0.105,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,243,Konso,"2,000,000",,0.020,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,245,Nanué,"3,500,000",,0.090,B,BN,CHD,,,
2008,9,V,225,LA PEROUSSE,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,9,VI,256,BOCA DE RAPEL,230,Corvina,"1,700,000",,1.450,B,BN,CHD,,,
2008,9,VI,256,BOCA DE RAPEL,435,Choro,"600,000",,0.020,B,BN,CHD,,,
2008,9,VI,246,PICHILEMU,242,Merluza común,"357,142",,0.300,B,BN,CHD,,,
2008,9,VI,256,BUCALEMU,242,Merluza común,"500,000",,0.600,B,BN,CHD,,,
2008,9,VI,256,BUCALEMU,242,Merluza común,"250,000",,0.600,B,BN,CHD,,,
2008,9,VI,256,BUCALEMU,242,Merluza común,"446,000",,0.560,B,BN,CHD,,,
2008,9,VII,266,LLICO,242,Merluza común,"259,000",,14.500,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,655,Jaiba remadora,"890,000",,0.540,B - L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"780,000",,0.260,B - L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,227,Congrio colorado,"1,450,000",,0.230,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,229,Congrio negro,"1,110,000",,0.380,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,270,Róbalo,"930,000",,0.180,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,654,Jaiba marmola,"980,000",,32.000,L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"1,150,000",,0.840,B,BN,PP,,,
2008,9,VIII,350,LO ROJAS,465,Navajuela,"540,000",,1.200,B,BN,PP,,,
2008,9,VIII,350,LO ROJAS,406,Almeja,"540,000",,1.310,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,213,Blanquillo,"890,000",,0.110,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,234,Jurel,"840,000",,5.100,B - L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,282,Sierra,"870,000",,2.300,L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,242,Merluza común,"1,180,000",,7.940,L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,258,Pejegallo,"790,000",,1.300,L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,455,Loco,"5,540,000",,8.540,B,AM,CHD,,,
2008,9,VIII,350,LO ROJAS,270,Róbalo,"780,000",,0.120,B,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,654,Jaiba marmola,"985,000",,0.510,B - L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"890,000",,0.180,B - L,BN,CHD,,,
2008,9,VIII,350,LO ROJAS,227,Congrio colorado,"1,280,000",,1.200,B,BN,CHD,,,
