PRECIOS DE PRIMERA TRANSACCIîN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2017,,,,,,,,,,,,
,,,,,,,,,,,,
A„O,MES,REGIîN,C—digo Caleta,Nom_caleta,C—digo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2017,7,10,474,DALCAHUE,258,Pejegallo,"480,000",,2.37,L,BN,CHD
2017,7,10,494,QUELLîN,406,Almeja,"400,000",,7.08,L,BN,CHD
2017,7,10,494,QUELLîN,810,Erizo,"350,000",,40,L,BN,PP
2017,7,10,494,QUELLîN,430,Chorito,"215,000",,1.95,L,BN,CHD
2017,7,10,494,QUELLîN,435,Choro,"300,000",,0.87,L,BN,CHD
2017,7,10,494,QUELLîN,430,Chorito,"200,000",,0.72,L,BN,CHD
2017,7,10,494,QUELLîN,406,Almeja,"400,000",,1.88,L,BN,CHD
2017,7,10,573,LA VEGA,616,Centolla,"3,500,000",,0.6,L,BN,PP
2017,7,10,573,LA VEGA,275,Sardina austral o del sur,"60,000",,30,L,BN,PP
2017,7,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,7,11,514,PUERTO AYSEN,810,Erizo,"300,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,BN,PP
2017,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,7,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,7,11,514,PUERTO AYSEN,810,Erizo,"300,000",,,L,,PP
2017,7,12,534,PUNTA ARENAS,810,Erizo,"745,000",,8.28,O,BN,PP
2017,7,12,534,PUNTA ARENAS,810,Erizo,"500,000",,9.56,O,BN,PP
2017,7,12,534,PUNTA ARENAS,616,Centolla,"3,500,000",,7,O,BN,PP
2017,7,12,534,PUNTA ARENAS,616,Centolla,"3,700,000",,11.01,O,BN,PP
2017,7,12,534,PUNTA ARENAS,616,Centolla,"3,400,000",,2.36,O,BN,PP
2017,7,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"500,000",,1.33,O,BN,PP
2017,7,12,534,PUNTA ARENAS,810,Erizo,"750,000",,7.17,O,BN,PP
2017,7,12,534,PUNTA ARENAS,616,Centolla,"3,750,000",,3,O,BN,PP
2017,7,12,534,PUNTA ARENAS,620,Centoll—n,"750,000",,1.72,O,BN,PP
2017,7,12,536,PUERTO NATALES,810,Erizo,"550,000",,10.57,L,BN,PP
2017,7,12,536,PUERTO NATALES,616,Centolla,"4,000,000",,0.84,B,BN,PP
2017,7,12,536,PUERTO NATALES,228,Congrio dorado,"2,350,000",,0.13,B,BN,PP
2017,7,12,536,PUERTO NATALES,810,Erizo,"550,000",,28.69,L,BN,PP
2017,8,15,4,ARICA,271,Rococo,"1,500,000",,0.07,B,BN,CHD
2017,8,15,4,ARICA,234,Jurel,"1,500,000",,0.05,B,BN,CHD
2017,8,15,4,ARICA,406,Almeja,"1,000,000",,0.09,B,BN,CHD
2017,8,15,4,ARICA,382,Pichibueno,"2,000,000",,0.06,B,BN,CHD
2017,8,15,4,ARICA,406,Almeja,"1,000,000",,0.07,B,BN,CHD
2017,8,15,4,ARICA,451,Lapa negra,"2,000,000",,0.09,B,BN,CHD
2017,8,15,4,ARICA,219,Cabinza,"1,500,000",,0.07,B,BN,CHD
2017,8,15,4,ARICA,273,Rollizo,"1,500,000",,0.06,B,BN,CHD
2017,8,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.05,B,BN,CHD
2017,8,1,8,RIQUELME,435,Choro,"200,000",,0.15,B,BN,CHD
2017,8,1,8,RIQUELME,653,Jaiba peluda,"480,000",,0.05,B,BN,CHD
2017,8,2,56,TALTAL,141,Chasc—n o huiro negro,"400,000",30,,O,BN,PP
2017,8,2,56,TALTAL,142,Huiro palo,"320,000",,,O,BN,PP
2017,8,2,56,TALTAL,451,Lapa negra,"600,000",,,O,BN,PP
2017,8,2,56,TALTAL,262,Pejeperro,"4,500,000",,,B,BN,CHD
2017,8,2,56,TALTAL,207,Apa–ado,"4,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,227,Congrio colorado,"4,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,231,Dorado de altura,"2,500,000",,,B - L,BN,CHD
2017,8,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,8,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,,B,BN,CHD
2017,8,2,56,TALTAL,266,Albacora o pez espada,"1,700,000",,,O,BN,CHD
2017,8,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,485,Pulpo,"1,400,000",,,O,BN,PP
2017,8,2,56,TALTAL,810,Erizo,"480,000",,,O,BN,CHD
2017,8,2,56,TALTAL,141,Chasc—n o huiro negro,"400,000",30,,O,BN,PP
2017,8,2,56,TALTAL,142,Huiro palo,"320,000",,,O,BN,PP
2017,8,2,56,TALTAL,451,Lapa negra,"600,000",,,B - O,BN,PP
2017,8,2,56,TALTAL,262,Pejeperro,"4,500,000",,,B - O,BN,CHD
2017,8,2,56,TALTAL,207,Apa–ado,"4,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,227,Congrio colorado,"4,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,231,Dorado de altura,"2,500,000",,,B - L,BN,CHD
2017,8,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,8,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,,B,BN,CHD
2017,8,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,,B,BN,CHD
2017,8,2,56,TALTAL,266,Albacora o pez espada,"1,800,000",,,O,BN,CHD
2017,8,2,56,TALTAL,236,Lenguado de ojos chicos,"3,800,000",,,B,BN,CHD
2017,8,2,56,TALTAL,485,Pulpo,"3,200,000",,,O,BN,PP
2017,8,2,56,TALTAL,810,Erizo,"480,000",,,O,BN,CHD
2017,8,2,50,ANTOFAGASTA,141,Chasc—n o huiro negro,"300,000",30,,O,BN,PP
2017,8,2,51,ANTOFAGASTA,142,Huiro palo,"320,000",,,O,BN,PP
2017,8,2,41,PUNTA ATALA,141,Chasc—n o huiro negro,"350,000",30,2.9,O,BN,PP
2017,8,2,42,PUNTA ATALA,142,Huiro palo,"250,000",,4.4,O,BN,PP
2017,8,2,46,TOCOPILLA,451,Lapa negra,"1,000,000",,0.29,O,BN,PP
2017,8,2,47,TOCOPILLA,485,Pulpo,"280,000",,1.49,B - O,BN,PP
2017,8,2,38,HUACHAN,485,Pulpo,"2,700,000",,0.87,B - O,BN,PP
2017,8,2,39,HUACHAN,810,Erizo,"250,000",,3,B,BN,PP
2017,8,3,76,CALDERA,205,Anchoveta,"140,000",,0.89,L,BN,PP
2017,8,3,76,CALDERA,207,Apa–ado,"2,000,000",,0.07,B - L,BN,CHD
2017,8,3,76,CALDERA,218,Caballa,"2,150,000",,0.89,L,BN,PP
2017,8,3,76,CALDERA,227,Congrio colorado,"2,500,000",,1.04,B - L,BN,CHD
2017,8,3,76,CALDERA,230,Corvina,"3,000,000",,0.08,L,BN,CHD
2017,8,3,76,CALDERA,231,Dorado de altura,"2,500,000",,0.3,B,BN,CHD
2017,8,3,76,CALDERA,234,Jurel,"2,150,000",,0.32,L,BN,CHD
2017,8,3,76,CALDERA,252,Vieja o mulata,"2,000,000",,0.09,B -L,BN,CHD
2017,8,3,76,CALDERA,266,Albacora o pez espada,"2,000,000",,52.44,L,BN,PP
2017,8,3,76,CALDERA,273,Rollizo,"2,000,000",,0.2,B,BN,CHD
2017,8,3,76,CALDERA,284,Tibur—n o marrajo,"1,500,000",,0.37,L,BN,CHD
2017,8,3,76,CALDERA,348,Lenguado,"3,000,000",,0.05,L,BN,CHD
2017,8,3,76,CALDERA,653,Jaiba peluda,"1,500,000",,0.03,L,BN,CHD
2017,8,3,76,CALDERA,141,Chasc—n o huiro negro,"380,000",30,30.18,O,BN,PP
2017,8,3,76,CALDERA,142,Huiro palo,"100,000",,9.2,B,BN,PP
2017,8,3,78,HUASCO,406,Almeja,"1,000,000",,0.02,B,BN,CHD
2017,8,3,78,HUASCO,207,Apa–ado,"1,200,000",,0.01,B,BN,CHD
2017,8,3,78,HUASCO,451,Lapa negra,"1,000,000",,0.83,B,BN,CHD
2017,8,3,78,HUASCO,652,Jaiba mora,"850,000",,0.17,B,BN,CHD
2017,8,3,78,HUASCO,227,Congrio colorado,"200,000",,0.09,B,BN,CHD
2017,8,3,78,HUASCO,282,Sierra,"1,100,000",,,B,BN,CHD
2017,8,3,78,HUASCO,266,Albacora o pez espada,"2,000,000",,,B,BN,CHD
2017,8,3,78,HUASCO,406,Almeja,"1,000,000",,0.02,B,BN,CHD
2017,8,3,78,HUASCO,207,Apa–ado,"1,200,000",,0.05,B,BN,CHD
2017,8,3,78,HUASCO,451,Lapa negra,"1,000,000",,0.83,B,BN,CHD
2017,8,3,78,HUASCO,652,Jaiba mora,"850,000",,0.17,B,BN,CHD
2017,8,3,78,HUASCO,234,Jurel,"1,000,000",,,B,BN,CHD
2017,8,3,78,HUASCO,227,Congrio colorado,"2,000,000",,0.89,B,BN,CHD
2017,8,3,78,HUASCO,242,Merluza comœn,"1,100,000",,0.05,B,BN,CHD
2017,8,3,78,HUASCO,221,Cabrilla comœn,"1,200,000",,,B,BN,CHD
2017,8,3,78,HUASCO,236,Lenguado de ojos chicos,"3,000,000",,0.03,B,BN,CHD
2017,8,3,78,HUASCO,412,Caracol tegula,"250,000",,0.52,B,BN,CHD
2017,8,3,78,HUASCO,282,Sierra,"1,700,000",,,B,BN,CHD
2017,8,3,78,HUASCO,230,Corvina,"2,500,000",,0.01,B,BN,CHD
2017,8,3,78,HUASCO,231,Dorado de altura,"1,200,000",,,B,BN,CHD
2017,8,3,78,HUASCO,252,Vieja o mulata,"1,500,000",,,B,BN,CHD
2017,8,3,78,HUASCO,141,Chasc—n o huiro negro,"340,000",30,,O,BN,PP
2017,8,3,78,HUASCO,142,Huiro palo,"120,000",30,,O,BN,PP
2017,8,3,78,HUASCO,145,Huiro,"80,000",20,,O,BN,PP
2017,8,3,74,CHA„ARAL,227,Congrio colorado,"5,000,000",,0.9,B,BN,CHD
2017,8,3,74,CHA„ARAL,220,Cabrilla,"2,500,000",,0.05,B,BN,CHD
2017,8,3,74,CHA„ARAL,236,Lenguado de ojos chicos,"5,000,000",,0.1,B,BN,CHD
2017,8,3,74,CHA„ARAL,220,Cabrilla,"2,500,000",,0.28,B,BN,CHD
2017,8,3,74,CHA„ARAL,230,Corvina,"3,000,000",,0.14,B,BN,CHD
2017,8,3,74,CHA„ARAL,231,Dorado de altura,"3,000,000",,0.1,B,BN,CHD
2017,8,3,74,CHA„ARAL,234,Jurel,"2,500,000",,0.03,B,BN,CHD
2017,8,3,74,CHA„ARAL,218,Caballa,"2,000,000",,0.05,B,BN,CHD
2017,8,3,74,CHA„ARAL,485,Pulpo,"3,100,000",,0.2,B,BN,CHD
2017,8,3,74,CHA„ARAL,252,Vieja o mulata,"4,000,000",,0.02,B,BN,CHD
2017,8,5,230,SAN ANTONIO,445,Jibia o calamar rojo,"450,000",,,B - L,BN,CHD
2017,8,5,230,SAN ANTONIO,651,Jaiba lim—n,"900,000",,,B,BN,CHD
2017,8,5,230,SAN ANTONIO,242,Merluza comœn,"2,100,000",,,B - L,BN,CHD
2017,8,5,230,SAN ANTONIO,266,Albacora o pez espada,"2,800,000",,,L,BN,PP
2017,8,5,230,SAN ANTONIO,208,Atœn aleta amarilla,"800,000",,,L,BN,CHD
2017,8,5,230,SAN ANTONIO,284,Tibur—n o marrajo,"1,000,000",,,L,BN,CHD
2017,8,7,636,MAGUILLINES,445,Jibia o calamar rojo,"315,000",,16.35,B,BN,PP
2017,8,7,636,MAGUILLINES,445,Jibia o calamar rojo,"315,000",,15.45,B,BN,PP
2017,8,7,268,DUAO,242,Merluza comœn,"1,037,037",,0.01,B,BN,CHD
2017,8,7,284,CURANIPE,242,Merluza comœn,"1,036,444",,2.23,B,BN,CHD
2017,8,8,336,SAN VICENTE,445,Jibia o calamar rojo,"300,000",,2,B - L,BN,PP
2017,8,8,336,SAN VICENTE,242,Merluza comœn,"536,000",,0.15,L,BN,CHD
2017,8,8,336,SAN VICENTE,820,Piure,"250,000",,0.08,B,BN,CHD
2017,8,8,306,COLIUMO,242,Merluza comœn,"607,000",,0.28,L,BN,CHD
2017,8,8,306,COLIUMO,242,Merluza comœn,"536,000",,0.42,L,BN,CHD
2017,8,8,324,LO ROJAS,444,Huepo o navaja de mar,"900,000",,,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,465,Navajuela,"550,000",,90,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,234,Jurel,550000,,15,B - L,BN,CHD - PP
2017,8,8,324,LO ROJAS,407,Juliana o tawera,"120,000",,15,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,242,Merluza comœn,"500,000",,3.75,L,BN,CHD - PP
2017,8,8,324,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,445,Jibia o calamar rojo,"300,000",,7.5,L,BN,CHD - PP
2017,8,8,324,LO ROJAS,274,Reineta,"3,400,000",,6,B - L,BN,CHD - PP
2017,8,8,324,LO ROJAS,444,Huepo o navaja de mar,"900,000",,,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,465,Navajuela,"555,000",,90,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,234,Jurel,"550,000",,15,B- L,BN,CHD - PP
2017,8,8,324,LO ROJAS,407,Juliana o tawera,"120,000",,15,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,242,Merluza comœn,"500,000",,1.96,L,BN,CHD - PP
2017,8,8,324,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,8,8,324,LO ROJAS,445,Jibia o calamar rojo,"300,000",,5.5,L,BN,CHD - PP
2017,8,8,324,LO ROJAS,274,Reineta,"3,400,000",,3,B - L,BN,CHD - PP
2017,8,8,336,LEBU,274,Reineta,"3,500,000",,3,B - L,BN,CHD - PP
2017,8,8,336,LEBU,274,Reineta,"2,000,000",,1,B - L,BN,CHD
2017,8,8,336,LEBU,266,Albacora o pez espada,"2,000,000",,1,L,BN,PP
2017,8,9,388,QUEULE,282,Sierra,"260,000",,1,L,,CHD
2017,8,9,388,QUEULE,230,Corvina,"1,100,000",,1,L,,CHD
2017,8,9,388,QUEULE,226,Cojinoba del norte,"1,050,000",,1,L,BN,CHD
2017,8,9,388,QUEULE,258,Pejegallo,"700,000",,1,L,,CHD
2017,8,9,388,QUEULE,282,Sierra,"260,000",,1,L,,CHD
2017,8,9,388,QUEULE,230,Corvina,"1,300,000",,1,L,,CHD
2017,8,9,388,QUEULE,226,Cojinoba del norte,"2,000,000",,1,L,BN,CHD
2017,8,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2017,8,9,388,QUEULE,274,Reineta,"1,200,000",,1,L,,CHD
2017,8,14,412,NIEBLA,616,Centolla,"3,000,000",,1.07,L,BN,PP
2017,8,14,412,NIEBLA,455,Loco,"2,100,000",,4.09,O,AM,PP
2017,8,14,699,EL PIOJO,110,Cochayuyo,"500,000",30,1.24,B,BN,PP
2017,8,14,410,LOS MOLINOS,282,Sierra,"500,000",,1.47,B,BN,PP
2017,8,10,420,ANGELMO,425,Cholga,"150,000",,8,L,BN,CHD
2017,8,10,420,ANGELMO,430,Chorito,"150,000",,0.25,L,BN,PP
2017,8,10,420,ANGELMO,406,Almeja,"200,000",,0.4,L,BN,PP
2017,8,10,429,ANAHUAC,217,Bacalao de profundidad,"12,000,000",,2.21,L,BN,PP
2017,8,10,474,DALCAHUE,444,Huepo o navaja de mar,"900,000",,10.22,L,BN,CHD
2017,8,10,474,DALCAHUE,435,Choro,"370,000",,2.5,L,BN,CHD
2017,8,10,474,DALCAHUE,810,Erizo,"400,000",,3.15,L,BN,PP
2017,8,10,474,DALCAHUE,486,Pulpo del sur ,"1,100,000",,0.8,L,BN,CHD
2017,8,10,474,DALCAHUE,465,Navajuela,"500,000",,4,L,BN,PP
2017,8,10,474,DALCAHUE,425,Cholga,"100,000",,0.45,L,BN,CHD
2017,8,10,474,DALCAHUE,145,Huiro,"90,000",50,10.22,L,BN,CHD
2017,8,10,474,DALCAHUE,406,Almeja,"110,000",,0.36,L,BN,CHD
2017,8,10,474,DALCAHUE,273,Rollizo,"1,000,000",,0.27,L,BN,CHD
2017,8,10,474,DALCAHUE,407,Juliana o tawera,"190,000",,10.52,L,BN,PP
2017,8,10,474,DALCAHUE,274,Reineta,"1,000,000",,13,L,BN,CHD
2017,8,10,474,DALCAHUE,416,Caracol palo palo,"250,000",,0.44,L,BN,CHD
2017,8,10,474,DALCAHUE,616,Centolla,"4,000,000",,0.05,L,BN,CHD
2017,8,10,474,DALCAHUE,258,Pejegallo,"800,000",,1.5,L,BN,CHD
2017,8,10,494,QUELLîN,406,Almeja,"380,000",,0.96,L,BN,CHD
2017,8,10,494,QUELLîN,430,Chorito,"80,000",,1.8,O,BN,CHD
2017,8,10,494,QUELLîN,430,Chorito,"85,000",,2.5,L,BN,CHD
2017,8,10,494,QUELLîN,435,Choro,"200,000",,1.32,L,BN,CHD
2017,8,10,494,QUELLîN,406,Almeja,"400,000",,5.2,L,BN,CHD
2017,8,10,494,QUELLîN,406,Almeja,"380,000",,8.3,L,BN,CHD
2017,8,10,494,QUELLîN,406,Almeja,"400,000",,1.08,L,BN,CHD
2017,8,10,494,QUELLîN,430,Chorito,"150,000",,1.8,L,BN,CHD
2017,8,10,494,QUELLîN,810,Erizo,"320,000",,0.06,L,BN,CHD
2017,8,10,494,QUELLîN,810,Erizo,"330,000",,4.12,L,BN,PP
2017,8,10,494,QUELLîN,435,Choro,"180,000",,1.05,L,BN,PP
2017,8,10,573,LA VEGA,406,Almeja,"300,000",,1.2,L,BN,CHD
2017,8,10,573,LA VEGA,486,Pulpo del sur ,"600,000",,0.6,L,BN,CHD
2017,8,11,573,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,8,11,573,PUERTO AYSEN,810,Erizo,"300,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,8,11,573,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,BN,PP
2017,8,11,573,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,8,11,573,PUERTO AYSEN,810,Erizo,"300,000",,,L,,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,100,000",,1.78,O,BN,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,000,000",,0.96,O,BN,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,700,000",,4.63,O,BN,PP
2017,8,12,534,PUNTA ARENAS,620,Centoll—n,"550,000",,11.99,O,BN,PP
2017,8,12,534,PUNTA ARENAS,620,Centoll—n,"875,000",,4,O,BN,PP
2017,8,12,534,PUNTA ARENAS,810,Erizo,"833,000",,7.09,O,BN,PP
2017,8,12,534,PUNTA ARENAS,810,Erizo,"583,000",,3.44,O,BN,PP
2017,8,12,534,PUNTA ARENAS,228,Congrio dorado,"1,800,000",,1.19,O,BN,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,400,000",,1.4,O,BN,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,500,000",,1.27,O,BN,PP
2017,8,12,534,PUNTA ARENAS,616,Centolla,"4,900,000",,9.68,O,BN,PP
2017,8,12,534,PUNTA ARENAS,620,Centoll—n,"875,000",,27.25,O,BN,PP
2017,8,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,0.42,O,BN,PP
2017,8,12,534,PUNTA ARENAS,810,Erizo,"833,000",,7.22,O,BN,PP
2017,8,12,534,PUNTA ARENAS,810,Erizo,"444,000",,3.97,O,BN,PP
2017,8,12,534,PUNTA ARENAS,228,Congrio dorado,"1,800,000",,0.99,O,BN,PP
2017,8,12,536,PUERTO NATALES,616,Centolla,"4,000,000",,0.84,O,BN,PP
2017,8,12,536,PUERTO NATALES,810,Erizo,"550,000",,10.57,O,BN,PP
2017,8,12,536,PUERTO NATALES,228,Congrio dorado,"2,350,000",,0.13,B,BN,PP
2017,8,12,536,PUERTO NATALES,810,Erizo,"550,000",,28.69,L,BN,PP
2017,9,15,4,ARICA,266,Albacora o pez espada,"4,500,000",,0.4,B,BN,CHD
2017,9,15,4,ARICA,285,Tomoyo,"4,000,000",,0.09,B,BN,CHD
2017,9,15,4,ARICA,435,Choro,"2,500,000",,0.2,B,BN,CHD
2017,9,15,4,ARICA,271,Rococo,"1,500,000",,0.08,B,BN,CHD
2017,9,15,4,ARICA,234,Jurel,"1,500,000",,0.07,B,BN,CHD
2017,9,15,4,ARICA,406,Almeja,"1,000,000",,0.15,B,BN,CHD
2017,9,15,4,ARICA,382,Pichibueno,"2,500,000",,0.06,B,BN,CHD
2017,9,15,4,ARICA,451,Lapa negra,"2,000,000",,0.08,B,BN,CHD
2017,9,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.04,B,BN,CHD
2017,9,15,4,ARICA,221,Cabrilla comœn,"3,000,000",,0.15,B,BN,CHD
2017,9,15,4,ARICA,268,Raya volant’n,"1,000,000",,0.6,B,BN,CHD
2017,9,15,4,ARICA,230,Corvina,"4,000,000",,0.1,B,BN,CHD
2017,9,15,4,ARICA,214,Bonito,"1,500,000",,0.15,B,BN,CHD
2017,9,15,4,ARICA,234,Jurel,"1,500,000",,0.8,B,BN,CHD
2017,9,15,4,ARICA,218,Caballa,"800,000",,0.7,B,BN,CHD
2017,9,15,4,ARICA,229,Congrio negro,"3,000,000",,0.5,B,BN,CHD
2017,9,15,4,ARICA,248,Merluza de tres aletas,"3,500,000",,0.4,B,BN,CHD
2017,9,1,8,RIQUELME,221,Cabrilla comœn,"2,200,000",,0.02,B,BN,CHD
2017,9,1,8,RIQUELME,226,Cojinoba del norte,"2,000,000",,0.09,B,BN,CHD
2017,9,1,8,RIQUELME,229,Congrio negro,"2,500,000",,0.03,B,BN,CHD
2017,9,1,8,RIQUELME,236,Lenguado de ojos chicos,"5,000,000",,0.02,B,BN,CHD
2017,9,1,8,RIQUELME,485,Pulpo,"2,600,000",,0.58,B,BN,CHD
2017,9,2,56,TALTAL,141,Chasc—n o huiro negro,"410,000",30,1,O,BN,PP
2017,9,2,56,TALTAL,142,Huiro palo,"320,000",,1,O,BN,PP
2017,9,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP
2017,9,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,227,Congrio colorado,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,9,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,9,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,266,Albacora o pez espada,"1,700,000",,1,O,BN,CHD
2017,9,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,485,Pulpo,"3,100,000",,1,O,BN,PP
2017,9,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD
2017,9,2,56,TALTAL,141,Chasc—n o huiro negro,"410,000",30,1,O,BN,PP
2017,9,2,56,TALTAL,142,Huiro palo,"320,000",,1,O,BN,PP
2017,9,2,56,TALTAL,451,Lapa negra,"600,000",,1,B - O,BN,PP
2017,9,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,227,Congrio colorado,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,9,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,9,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,266,Albacora o pez espada,"1,700,000",,1,O,BN,CHD
