PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2014,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2014,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,3.5,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,260,Pejerrey de mar,"410,000",,1.8,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,227,Congrio colorado,"2,300,000",,1.5,B,BN,CHD
2014,8,8,350,LO ROJAS,229,Congrio negro,"1,000,000",,2.3,B,BN,CHD
2014,8,8,350,LO ROJAS,270,Robalo,"700,000",,0.4,B,BN,CHD
2014,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1.55,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,444,Huepo o navaja de mar,"870,000",,4.8,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,465,Navajuela,"500,000",,6.7,B,BN,CHD - PP
2014,8,8,350,LO ROJAS,406,Almeja,"375,000",,0.5,B,BN,CHD
2014,8,8,350,LO ROJAS,213,Blanquillo,"400,000",,1,B,BN,CHD
2014,8,8,350,LO ROJAS,407,Taquilla,"90,000",,6.5,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,258,Pejegallo,"750,000",,2.7,L,BN,CHD-PP
2014,8,8,350,LO ROJAS,230,Corvina,"2,000,000",,1.2,B - L,BN,CHD
2014,8,8,350,LO ROJAS,282,Sierra,"800,000",,0.7,B - L,BN,CHD
2014,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,1.6,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,2.1,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,425,Cholga,"500,000",,0.7,L,BN,CHD
2014,8,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,28,L,BN,CHD-PP
2014,8,8,350,LO ROJAS,236,Lenguado de ojos chicos,"4,000,000",,0.4,B,BN,CHD
2014,8,8,350,LO ROJAS,274,Reineta,"1,550,000",,7.5,B - L,BN,CHD - PP
2014,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,3.5,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,260,Pejerrey de mar,"410,000",,1.8,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,227,Congrio colorado,"2,300,000",,1.5,B,BN,CHD
2014,8,8,350,LO ROJAS,229,Congrio negro,"1,000,000",,2.3,B,BN,CHD
2014,8,8,350,LO ROJAS,270,Robalo,"700,000",,0.4,B,BN,CHD
2014,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1.55,B - L,BN,CHD-PP
2014,8,8,350,LO ROJAS,444,Huepo o navaja de mar,"870,000",,4.8,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,465,Navajuela,"500,000",,6.7,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,406,Almeja,"375,000",,0.5,B,BN,CHD
2014,8,8,350,LO ROJAS,213,Blanquillo,"400,000",,1,B,BN,CHD
2014,8,8,350,LO ROJAS,407,Taquilla,"90,000",,6.5,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,258,Pejegallo,"750,000",,2.7,L,BN,CHD-PP
2014,8,8,350,LO ROJAS,230,Corvina,"2,000,000",,1.2,B -L,BN,CHD
2014,8,8,350,LO ROJAS,282,Sierra,"800,000",,0.7,B -L,BN,CHD
2014,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,1.6,B,BN,CHD - PP
2014,8,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,2.1,B,BN,CHD-PP
2014,8,8,350,LO ROJAS,425,Cholga,"500,000",,0.7,L,BN,CHD
2014,8,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,28,L,BN,CHD-PP
2014,8,8,350,LO ROJAS,236,Lenguado de ojos chicos,"4,000,000",,0.4,B,BN,CHD
2014,8,8,350,LO ROJAS,274,Reineta,"1,550,000",,7.5,B-L,BN,CHD - PP
2014,8,8,374,LEBU,274,Reineta,"800,000",,12,L,BN,CHD
2014,8,8,374,LEBU,445,Jibia o calamar rojo,"135,000",,22,B,BN,PP
2014,8,8,374,LEBU,274,Reineta,"400,000",,18,L,BN,CHD
2014,8,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2014,8,9,388,QUEULE,230,Corvina,"2,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2014,8,9,388,QUEULE,274,Reineta,"1,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,286,Tollo,"800,000",,1,L,,CHD
2014,8,9,388,QUEULE,227,Congrio colorado,"2,500,000",,1,L,,CHD
2014,8,9,388,QUEULE,236,Lenguado de ojos chicos,"2,500,000",,1,L,,CHD
2014,8,9,388,QUEULE,654,Jaiba marmola,"750,000",,1,L,,CHD
2014,8,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2014,8,9,388,QUEULE,230,Corvina,"2,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2014,8,9,388,QUEULE,274,Reineta,"1,000,000",,1,L,,CHD
2014,8,9,388,QUEULE,286,Tollo,"800,000",,1,L,,CHD
2014,8,9,388,QUEULE,227,Congrio colorado,"2,500,000",,1,L,,CHD
2014,8,9,388,QUEULE,236,Lenguado de ojos chicos,"2,500,000",,1,L,,CHD
2014,8,9,388,QUEULE,654,Jaiba marmola,"750,000",,1,L,,CHD
2014,8,14,721,ISLA DEL REY,270,Robalo,"700,000",,0.09,B,,CHD
2014,8,14,721,ISLA DEL REY,236,Lenguado de ojos chicos,"4,000,000",,0.03,B,,CHD
2014,8,14,721,ISLA DEL REY,282,Sierra,"1,000,000",,0.5,B,,CHD
2014,8,14,721,ISLA DEL REY,430,Chorito,"330,000",,0.5,B,BN,CHD
2014,8,14,721,ISLA DEL REY,227,Congrio colorado,"2,000,000",,0.08,B,,CHD
2014,8,14,721,ISLA DEL REY,238,Lisa,"1,500,000",,0.02,B,,CHD
2014,8,14,721,ISLA DEL REY,258,Pejegallo,"1,500,000",,0.02,B,,CHD
2014,8,14,721,ISLA DEL REY,260,Pejerrey de mar,"400,000",,0.1,B,,CHD
2014,8,14,721,ISLA DEL REY,435,Choro,"450,000",,0.6,B,BN,CHD
2014,8,14,721,ISLA DEL REY,130,Pelillo,"60,000",30,0.5,B,BN,PP
2014,8,14,721,ISLA DEL REY,130,Pelillo,"50,000",30,0.8,B,BN,PP
2014,8,14,721,ISLA DEL REY,145,Huiro,"600,000",30,0.06,B,BN,PP
2014,8,14,696,CORRAL BAJO,444,Huepo o navaja de mar,"600,000",,0.42,B,BN,PP
2014,8,10,573,LA VEGA,274,Reineta,"600,000",,9.5,L,BN,CHD
2014,8,11,514,PUERTO AYSEN,244,Merluza del sur,"900,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,228,Congrio dorado,"800,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,268,Raya volantin,"900,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,8,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,244,Merluza del sur,"900,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,228,Congrio dorado,"800,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,268,Raya volantin,"1,000,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,8,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2014,8,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,,PP
2014,8,12,536,PUERTO NATALES,616,Centolla,"2,245,000",,60.55,O,BN,PP
2014,8,12,536,PUERTO NATALES,810,Erizo,"400,000",,700,O,BN,PP
2014,8,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.1,B,BN,CHD
2014,8,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,5.5,L,BN,PP
2014,8,12,536,PUERTO NATALES,616,Centolla,"2,500,000",,80.3,O,BN,PP
2014,8,12,536,PUERTO NATALES,810,Erizo,"500,000",,680,O,BN,PP
2014,8,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.8,B,BN,CHD
2014,8,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,14,L,BN,PP
2014,8,12,534,PUINTA ARENAS,616,Centolla,"3,200,000",,2.92,O,BN,PP
2014,8,12,534,PUINTA ARENAS,616,Centolla,"2,400,000",,0.68,O,BN,PP
2014,8,12,534,PUINTA ARENAS,620,Centollon,"520,000",,5.16,O,BN,PP
2014,8,12,534,PUINTA ARENAS,620,Centollon,"600,000",,1.12,O,BN,PP
2014,8,12,534,PUINTA ARENAS,444,Huepo o navaja de mar,"550,000",,3.65,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"667,000",,8,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"611,000",,2.05,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"473,000",,2.61,O,BN,PP
2014,8,12,534,PUINTA ARENAS,616,Centolla,"3,300,000",,2.27,O,BN,PP
2014,8,12,534,PUINTA ARENAS,616,Centolla,"2,900,000",,1.28,O,BN,PP
2014,8,12,534,PUINTA ARENAS,620,Centollon,"520,000",,4.97,O,BN,PP
2014,8,12,534,PUINTA ARENAS,620,Centollon,"600,000",,0.36,O,BN,PP
2014,8,12,534,PUINTA ARENAS,444,Huepo o navaja de mar,"550,000",,8.1,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"767,000",,3.33,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"550,000",,2.87,O,BN,PP
2014,8,12,534,PUINTA ARENAS,810,Erizo,"390,000",,8.19,O,BN,PP
2014,9,15,4,ARICA,258,Pejegallo,"1,500,000",,0.03,B,BN,CHD
2014,9,15,4,ARICA,271,Rococo,"1,500,000",,0.03,B,BN,CHD
2014,9,15,4,ARICA,820,Piure,"1,000,000",,0.02,B,BN,CHD
2014,9,15,4,ARICA,406,Almeja,"500,000",,0.02,B,BN,CHD
2014,9,15,4,ARICA,238,Lisa,"1,500,000",,0.01,B,BN,CHD
2014,9,15,4,ARICA,820,Piure,"1,000,000",,0.05,B,BN,CHD
2014,9,15,4,ARICA,238,Lisa,"1,500,000",,0.02,B,BN,CHD
2014,9,15,4,ARICA,260,Pejerrey de mar,"1,500,000",,0.02,B,BN,CHD
2014,9,15,4,ARICA,238,Lisa,"1,500,000",,0.01,B,BN,CHD
2014,9,1,8,RIQUELME,266,Albacora o pez espada,"2,250,000",,5.637,L,BN,CHD
2014,9,1,8,RIQUELME,284,Tiburon o marrajo,"1,800,000",,0.77,L,BN,CHD
2014,9,1,8,RIQUELME,211,Azulejo,"1,000,000",,0.07,L,BN,CHD
2014,9,1,8,RIQUELME,214,Bonito,"3,500,000",,0.2,B,BN,CHD
2014,9,1,10,CAVANCHA,284,Tiburon o marrajo,"1,700,000",,0.2,L,BN,CHD
2014,9,1,10,CAVANCHA,266,Albacora o pez espada,"2,500,000",,0.48,L,BN,CHD
2014,9,1,10,CAVANCHA,485,Pulpo,"1,100,000",,0.175,B,BN,PP
2014,9,1,10,CAVANCHA,284,Tiburon o marrajo,"1,700,000",,0.1,L,BN,CHD
2014,9,1,10,CAVANCHA,266,Albacora o pez espada,"2,700,000",,1.015,L,BN,CHD
2014,9,1,10,CAVANCHA,485,Pulpo,"1,100,000",,0.12,B,BN,CHD
2014,9,1,10,CAVANCHA,227,Congrio colorado,"2,500,000",,0.05,B,BN,CHD
2014,9,1,10,CAVANCHA,204,Breca o Bilagay,"1,500,000",,0.08,B,BN,CHD
2014,9,2,56,TALTAL,141,Chascon o huiro negro,"200,000",30,3,O,,PP
2014,9,2,56,TALTAL,450,Lapa,"500,000",,0.35,O,,PP
2014,9,2,56,TALTAL,207,Apanado,"2,500,000",,0.01,B,,CHD
2014,9,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,0.02,B,,CHD
2014,9,2,56,TALTAL,227,Congrio colorado,"3,200,000",,0.09,B,,CHD
2014,9,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,0.06,B,,CHD
2014,9,2,56,TALTAL,141,Chascon o huiro negro,"200,000",30,2,O,,PP
2014,9,2,56,TALTAL,142,Huiro palo,"200,000",30,0.5,O,,PP
2014,9,2,56,TALTAL,450,Lapa,"500,000",,0.06,O,,PP
2014,9,2,50,ANTOFAGASTA,234,Jurel,"500,000",,0.04,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,219,Cabinza,"1,250,000",,0.012,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,653,Jaiba peluda ,"1,100,000",,0.015,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,204,Breca o Bilagay,"800,000",,0.015,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,435,Choro,"600,000",,0.02,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,204,Breca o Bilagay,"3,000,000",,0.02,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,226,Cojinoba del norte,"5,000,000",,0.04,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,218,Caballa,"1,500,000",,0.02,B,BN,CHD
2014,9,2,50,ANTOFAGASTA,435,Choro,"600,000",,0.04,B,BN,CHD
2014,9,2,60,MEJILLONES,141,Chascon o huiro negro,"200,000",30,6,O,,PP
2014,9,2,60,MEJILLONES,142,Huiro palo,"270,000",30,10,O,,PP
2014,9,2,60,MEJILLONES,485,Pulpo,"1,300,000",,0.227,O,,PP
2014,9,2,60,MEJILLONES,141,Chascon o huiro negro,"200,000",30,5,O,,PP
2014,9,2,60,MEJILLONES,142,Huiro palo,"250,000",,4,O,,PP
2014,9,2,60,MEJILLONES,485,Pulpo,"1,500,000",,0.609,O,,PP
2014,9,5,230,SAN ANTONIO,445,Jibia o calamar rojo,"1,150,000",,5.5,B,BN,CHD
2014,9,5,230,SAN ANTONIO,651,Jaiba limon,"900,000",,0.1,B,BN,CHD
2014,9,5,230,SAN ANTONIO,266,Albacora o pez espada,"2,300,000",,3,L,BN,CHD
2014,9,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,000,000",,0.6,L,BN,CHD
2014,9,5,230,SAN ANTONIO,202,Atun ojos grandes,"1,200,000",,0.1,L,BN,CHD
2014,9,7,282,LOANCO,242,Merluza común,"429,000",,0.35,B,BN,CHD
2014,9,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,1.5,B - L,BN,CHD - PP
2014,9,8,350,LO ROJAS,260,Pejerrey de mar,"500,000",,1.2,B - L,BN,CHD - PP
2014,9,8,350,LO ROJAS,227,Congrio colorado,"2,400,000",,2,B,BN,CHD
2014,9,8,350,LO ROJAS,229,Congrio negro,"2,200,000",,1.5,B,BN,CHD
2014,9,8,350,LO ROJAS,270,Robalo,"600,000",,0.2,B,BN,CHD
2014,9,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,1.1,B - L,BN,CHD - PP
2014,9,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,3.5,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,465,Navajuela,"530,000",,7.8,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,406,Almeja,"400,000",,0.3,B,BN,CHD
2014,9,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.5,B,BN,CHD
2014,9,8,350,LO ROJAS,407,Taquilla,"110,000",,4.3,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,258,Pejegallo,"800,000",,0.7,L,BN,CHD - PP
2014,9,8,350,LO ROJAS,230,Corvina,"2,300,000",,2.4,B - L,BN,CHD
2014,9,8,350,LO ROJAS,282,Sierra,"850,000",,0.4,B - L,BN,CHD
2014,9,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.9,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,820,Piure,"500,000",,1,B,BN,CHD
2014,9,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.8,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,425,Cholga,"500,000",,0.6,L,BN,CHD
2014,9,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,34.5,L,BN,CHD - PP
2014,9,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,300,000",,0.5,B,BN,CHD
2014,9,8,350,LO ROJAS,274,Reineta,"400,000",,4.3,B - L,BN,CHD - PP
2014,9,8,350,LO ROJAS,444,Huepo o navaja de mar,"850,000",,3,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,465,Navajuela,"530,000",,5.6,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,406,Almeja,"400,000",,0.3,B,BN,CHD
2014,9,8,350,LO ROJAS,213,Blanquillo,"400,000",,0.3,B,BN,CHD
2014,9,8,350,LO ROJAS,407,Taquilla,"110,000",,2.2,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,258,Pejegallo,"800,000",,1.1,L,BN,CHD - PP
2014,9,8,350,LO ROJAS,230,Corvina,"2,500,000",,0.7,B - L,BN,CHD
2014,9,8,350,LO ROJAS,282,Sierra,"850,000",,0.2,B - L,BN,CHD
2014,9,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.5,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,820,Piure,"500,000",,0.3,B,BN,CHD
2014,9,8,350,LO ROJAS,653,Jaiba peluda ,"940,000",,0.3,B,BN,CHD - PP
2014,9,8,350,LO ROJAS,425,Cholga,"500,000",,0.2,L,BN,CHD
2014,9,8,350,LO ROJAS,445,Jibia o calamar rojo,"140,000",,12.3,L,BN,CHD - PP
2014,9,8,350,LO ROJAS,236,Lenguado de ojos chicos,"3,300,000",,0.1,B,BN,CHD
2014,9,8,350,LO ROJAS,274,Reineta,"2,000,000",,1.5,B - L,BN,CHD - PP
2014,9,8,374,LEBU,445,Jibia o calamar rojo,"135,000",,6,B,BN,PP
2014,9,8,374,LEBU,445,Jibia o calamar rojo,"135,000",,16,B,BN,PP
2014,9,9,388,QUEULE,282,Sierra,"250,000",,1,L,,CHD
2014,9,9,388,QUEULE,230,Corvina,"1,000,000",,1,L,,CHD
2014,9,9,388,QUEULE,258,Pejegallo,"700,000",,1,L,,CHD
2014,9,9,388,QUEULE,274,Reineta,"700,000",,1,L,,CHD
2014,9,11,514,PUERTO AYSEN,244,Merluza del sur,"900,000",,134,L,,PP
2014,9,11,514,PUERTO AYSEN,228,Congrio dorado,"800,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,268,Raya volantin,"900,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,9,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,244,Merluza del sur,"900,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,228,Congrio dorado,"800,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,268,Raya volantin,"1,000,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,275,Sardina austral,"50,000",,1,L,BN,PP
2014,9,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2014,9,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,,PP
2014,9,12,536,PUERTO NATALES,616,Centolla,"2,500,000",,79,O,BN,PP
2014,9,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.2,B,BN,CHD
2014,9,12,536,PUERTO NATALES,810,Erizo,"650,000",,80,O,BN,PP
2014,9,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,7.6,O,BN,PP
2014,9,12,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,1.9,B,BN,CHD
2014,9,12,536,PUERTO NATALES,260,Pejerrey de mar,"2,000,000",,0.15,B,BN,CHD
2014,9,12,536,PUERTO NATALES,616,Centolla,"3,000,000",,82,O,BN,PP
2014,9,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.1,O,BN,CHD
2014,9,12,536,PUERTO NATALES,616,Centolla,"2,500,000",,80.3,O,BN,PP
2014,9,12,536,PUERTO NATALES,810,Erizo,"500,000",,680,O,BN,PP
2014,9,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.8,B,BN,CHD
2014,9,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,14,L,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"4,600,000",,1.98,O,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"3,600,000",,1.09,O,BN,PP
2014,9,12,534,PUNTA ARENAS,620,Centollon,"520,000",,1.33,O,BN,PP
2014,9,12,534,PUNTA ARENAS,620,Centollon,"600,000",,0.86,O,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"3,500,000",,2.5,O,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"3,800,000",,2.06,O,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"4,000,000",,8.55,O,BN,PP
2014,9,12,534,PUNTA ARENAS,616,Centolla,"3,000,000",,0.67,O,BN,PP
2014,9,12,534,PUNTA ARENAS,620,Centollon,"600,000",,0.15,O,BN,PP
2014,9,12,534,PUNTA ARENAS,620,Centollon,"520,000",,3.32,O,BN,PP
2014,9,12,534,PUNTA ARENAS,810,Erizo,"611,000",,7.18,O,BN,PP
2014,9,12,534,PUNTA ARENAS,810,Erizo,"666,000",,3.41,O,BN,PP
2014,10,15,4,ARICA,820,Piure,"800,000",,0.03,B,BN,CHD
2014,10,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.03,B,BN,CHD
2014,10,15,4,ARICA,271,Rococo,"1,000,000",,0.04,B,BN,CHD
2014,10,15,4,ARICA,820,Piure,"800,000",,0.05,B,BN,CHD
2014,10,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.02,B,BN,CHD
2014,10,15,4,ARICA,271,Rococo,"1,000,000",,0.03,B,BN,CHD
2014,10,15,4,ARICA,406,Almeja,"500,000",,0.02,B,BN,CHD
2014,10,15,4,ARICA,238,Lisa,"1,200,000",,0.02,B,BN,CHD
2014,10,1,8,RIQUELME,266,Albacora o pez espada,"1,800,000",,1.2,L,BN,CHD
2014,10,1,8,RIQUELME,214,Bonito,"4,500,000",,0.1,B,BN,CHD
2014,10,1,8,RIQUELME,260,Pejerrey de mar,"1,000,000",,1.2,B,BN,CHD
2014,10,1,10,CAVANCHA,266,Albacora o pez espada,"3,000,000",,0.5,L,BN,CHD
2014,10,1,10,CAVANCHA,229,Congrio negro,"2,000,000",,0.4,B,BN,CHD
2014,10,1,10,CAVANCHA,221,Cabrilla común,"1,500,000",,0.11,B,BN,CHD
2014,10,1,10,CAVANCHA,204,Breca o Bilagay,"1,500,000",,0.11,B,BN,CHD
2014,10,1,10,CAVANCHA,229,Congrio negro,"2,000,000",,0.05,B,BN,CHD
2014,10,2,46,TOCOPILLA,142,Huiro palo,"250,000",30,1,O,BN,PP
2014,10,2,46,TOCOPILLA,141,Chascon o huiro negro,"140,000",30,1,O,BN,PP
2014,10,2,46,TOCOPILLA,142,Huiro palo,"280,000",30,1,O,BN,PP
2014,10,2,46,TOCOPILLA,141,Chascon o huiro negro,"140,000",30,1,O,BN,PP
2014,10,2,60,MEJILLONES,141,Chascon o huiro negro,"200,000",30,5,O,BN,PP
2014,10,2,60,MEJILLONES,142,Huiro palo,"200,000",30,3,O,BN,PP
2014,10,2,60,MEJILLONES,485,Pulpo,"1,650,000",,0.2,O,BN,PP
2014,10,2,60,MEJILLONES,141,Chascon o huiro negro,"200,000",30,5,O,BN,PP
2014,10,2,60,MEJILLONES,142,Huiro palo,"200,000",30,5,O,BN,PP
2014,10,2,60,MEJILLONES,485,Pulpo,"1,500,000",,0.3,O,BN,PP
2014,10,2,56,TALTAL,141,Chascon o huiro negro,"280,000",30,2.5,O,BN,PP
2014,10,2,56,TALTAL,142,Huiro palo,"300,000",30,0.4,O,BN,PP
2014,10,2,56,TALTAL,451,Lapa negra,"500,000",,0.04,O,BN,PP
2014,10,2,56,TALTAL,141,Chascon o huiro negro,"250,000",30,3,O,BN,PP
2014,10,2,56,TALTAL,451,Lapa negra,"500,000",,0.25,O,BN,PP
2014,10,2,56,TALTAL,207,Apanado,"3,000,000",,0.015,B,BN,CHD
2014,10,2,56,TALTAL,236,Lenguado de ojos chicos,"3,000,000",,0.01,B,BN,CHD
2014,10,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.08,B,BN,CHD
2014,10,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,0.05,B,BN,CHD
2014,10,2,56,TALTAL,142,Huiro palo,"200,000",,0.5,O,BN,PP
2014,10,2,52,COLOSO,229,Congrio negro,"2,000,000",,0.01,B,BN,CHD
2014,10,2,52,COLOSO,227,Congrio colorado,"1,000,000",,0.09,B,BN,CHD
2014,10,2,52,COLOSO,262,Pejeperro,"1,000,000",,0.03,B,BN,CHD
2014,10,2,52,COLOSO,207,Apanado,"1,000,000",,0.04,B,BN,CHD
2014,10,2,52,COLOSO,219,Cabinza,"1,500,000",,0.016,B,BN,CHD
2014,10,2,52,COLOSO,273,Rollizo,"1,500,000",,0.02,B,BN,CHD
2014,10,2,50,ANTOFAGASTA,231,Dorado de altura,"7,000,000",,0.005,B,BN,CHD
2014,10,2,50,ANTOFAGASTA,204,Breca o Bilagay,"5,000,000",,0.003,B,BN,CHD
2014,10,2,50,ANTOFAGASTA,280,Sargo,"6,000,000",,0.008,B,BN,CHD
2014,10,2,50,ANTOFAGASTA,286,Tollo,"1,300,000",,0.005,B,BN,CHD
2014,10,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.2,B,BN,CHD
2014,10,8,336,SAN VICENTE,820,Piure,"250,000",,0.4,B,BN,CHD
2014,10,8,336,SAN VICENTE,221,Cabrilla común,"500,000",,0.3,B,BN,CHD
2014,10,8,336,SAN VICENTE,820,Piure,"250,000",,0.35,B,BN,CHD
2014,10,8,310,TOME,654,Jaiba marmola,"1,000,000",,0.15,B,BN,CHD
2014,10,8,310,TOME,230,Corvina,"2,000,000",,0.065,B,BN,CHD
2014,10,8,310,TOME,270,Robalo,"1,200,000",,0.07,B,BN,CHD
2014,10,8,310,TOME,445,Jibia o calamar rojo,"100,000",,0.1,B,BN,CHD
2014,10,8,306,COLIUMO,242,Merluza común,"890,000",,0.07,B,BN,CHD
2014,10,8,306,COLIUMO,227,Congrio colorado,"2,000,000",,0.05,B,BN,CHD
2014,10,8,306,COLIUMO,236,Lenguado de ojos chicos,"3,000,000",,0.02,B,BN,CHD
2014,10,8,306,COLIUMO,221,Cabrilla común,"500,000",,0.08,B,BN,CHD
2014,10,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.4,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.2,B - L,BN,CHD - PP
2014,10,8,350,LO ROJAS,227,Congrio colorado,"3,000,000",,1.5,B,BN,CHD
